cell_id,cell_lat,cell_lon,zone_type,cell_building_count,amenity_density,amenity_ratio_food_drink,avg_height,avg_floors,avg_construction_year,building_count,residential_ratio,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0689_c0074,49.0509833,1.6020747,residential,13,0.0,0.0,4.0,1.2,1900.0,16,0.812,0.6962,0.0,0.0,0.0
r0689_c0075,49.0509833,1.6041267,residential,31,0.0,0.0,4.0,1.2,1883.0,40,0.775,0.9285,0.0,0.0,0.0
r0689_c0076,49.0509833,1.6061786,residential,17,0.0,0.0,3.8,1.3,1959.0,19,0.895,0.4855,0.0,0.0,0.0
r0689_c0077,49.0509833,1.6082306,residential,30,88.89,0.0,3.6,1.2,1984.0,35,0.857,0.5917,0.0,0.0,0.0
r0689_c0078,49.0509833,1.6102825,residential,19,0.0,0.0,4.0,1.4,2000.0,20,0.95,0.2864,0.0,0.0,0.0
r0689_c0079,49.0509833,1.6123344,residential,5,0.0,0.0,3.4,1.2,1982.0,5,1.0,-0.0,0.0,0.0,0.0
r0689_c0101,49.0509833,1.6574771,residential,10,44.44,0.0,4.9,1.3,1980.0,10,1.0,-0.0,0.0,0.0,0.0
r0689_c0120,49.0509833,1.6964639,residential,6,44.44,0.0,5.1,1.0,2003.0,8,0.75,0.8113,0.0,0.0,0.0
r0689_c0122,49.0509833,1.7005678,residential,3,44.44,0.0,4.9,1.1,,4,0.75,0.8113,0.0,0.0,0.0
r0689_c0168,49.0509833,1.794957,residential,6,44.44,0.0,4.3,1.0,1969.0,7,0.857,0.5917,0.0,0.0,0.0
r0689_c0175,49.0509833,1.8093206,residential,20,44.44,0.0,3.7,1.1,1972.0,20,1.0,-0.0,0.0,0.0,0.0
r0689_c0176,49.0509833,1.8113725,residential,3,133.33,0.0,3.4,1.0,1830.0,4,0.75,0.8113,0.0,0.0,0.0
r0689_c0183,49.0509833,1.8257361,residential,4,44.44,0.0,3.8,1.1,1866.0,5,0.8,0.7219,0.0,0.0,0.0
r0689_c0184,49.0509833,1.827788,residential,6,0.0,0.0,3.5,1.2,1904.0,6,1.0,-0.0,0.0,0.0,0.0
r0689_c0192,49.0509833,1.8442035,residential,5,0.0,0.0,3.1,1.0,1815.0,6,0.833,0.65,0.0,0.0,0.0
r0689_c0193,49.0509833,1.8462555,residential,26,0.0,0.0,4.5,1.3,1909.0,32,0.812,0.6962,0.0,0.0,0.0
r0689_c0194,49.0509833,1.8483074,residential,12,0.0,0.0,4.2,1.5,1955.0,12,1.0,0.65,0.0,0.0,0.0
r0689_c0208,49.0509833,1.8770346,residential,3,0.0,0.0,4.3,1.0,,4,0.75,0.8113,0.0,0.0,0.0
r0689_c0243,49.0509833,1.9488524,residential,12,44.44,0.0,5.0,1.1,1882.0,15,0.733,1.2366,0.0,0.0,0.0
r0689_c0244,49.0509833,1.9509044,residential,34,44.44,0.0,5.4,1.4,1872.0,41,0.659,1.3687,0.0,0.0,0.0
r0689_c0245,49.0509833,1.9529563,residential,28,0.0,0.0,3.8,1.3,1976.0,29,0.931,0.431,0.0,0.0,0.0
r0689_c0246,49.0509833,1.9550082,residential,3,0.0,0.0,3.7,1.0,1976.0,3,1.0,-0.0,0.0,0.0,0.0
r0689_c0270,49.0509833,2.0042548,residential,16,0.0,0.0,4.3,1.5,1998.0,16,1.0,0.5436,0.0,0.0,0.0
r0689_c0271,49.0509833,2.0063067,residential,7,400.0,0.0,20.3,7.6,2012.0,7,1.0,-0.0,0.0,0.0,0.0
r0689_c0272,49.0509833,2.0083587,residential,8,400.0,0.2222,13.2,3.2,2007.0,10,0.4,1.8464,0.0,0.0,0.0
r0689_c0273,49.0509833,2.0104106,residential,15,88.89,0.0,10.2,3.1,2004.0,16,0.812,1.3716,0.0,0.0,0.0
r0689_c0274,49.0509833,2.0124625,residential,24,88.89,0.0,10.6,3.4,1998.0,24,1.0,0.4138,0.0,0.0,0.0
r0689_c0275,49.0509833,2.0145145,commercial,3,177.78,0.0,7.0,1.4,,5,0.0,0.971,0.0,0.0,0.0
r0689_c0276,49.0509833,2.0165664,residential,35,0.0,0.0,4.5,1.6,1987.0,35,1.0,0.6054,0.0,0.0,0.0
r0689_c0277,49.0509833,2.0186183,residential,23,44.44,0.0,4.8,1.8,1985.0,24,0.958,0.9738,0.0,0.0,0.0
r0689_c0278,49.0509833,2.0206703,residential,50,133.33,0.0,5.3,1.6,1986.0,54,0.926,1.5519,0.0,0.0,0.0
r0689_c0279,49.0509833,2.0227222,residential,70,133.33,0.0,5.1,1.4,1984.0,70,1.0,0.8813,0.0,0.0,0.0
r0689_c0280,49.0509833,2.0247742,residential,59,0.0,0.0,4.0,1.4,1984.0,59,1.0,-0.0,0.0,0.0,0.0
r0689_c0281,49.0509833,2.0268261,residential,23,88.89,0.0,4.5,1.7,1985.0,23,1.0,0.5586,0.0,0.0,0.0
r0689_c0282,49.0509833,2.028878,commercial,9,222.22,0.0,6.7,1.4,,9,0.0,0.7642,0.0,0.0,0.0
r0689_c0283,49.0509833,2.03093,residential,48,88.89,0.0,5.9,2.1,1987.0,55,0.8,1.7099,0.0,0.0,0.0
r0689_c0284,49.0509833,2.0329819,residential,8,711.11,0.0,9.6,2.6,1985.0,8,0.625,1.2988,0.0,0.0,0.0
r0689_c0285,49.0509833,2.0350339,commercial,13,177.78,0.25,9.4,1.5,1998.0,15,0.2,1.7383,0.0,0.0,0.0
r0689_c0286,49.0509833,2.0370858,residential,15,88.89,0.0,10.1,2.6,1996.0,16,0.75,1.875,0.0,0.0,0.0
r0689_c0287,49.0509833,2.0391377,residential,9,133.33,0.0,6.3,1.7,1994.0,17,0.294,1.9698,0.0,44.44,0.0
r0689_c0288,49.0509833,2.0411897,residential,3,0.0,0.0,9.8,3.0,2010.0,3,0.667,0.9183,0.0,0.0,0.0
r0689_c0290,49.0509833,2.0452936,residential,13,133.33,0.0,7.0,1.8,1983.0,13,0.846,1.4196,0.0,0.0,0.0
r0689_c0291,49.0509833,2.0473455,residential,59,177.78,0.0,5.9,2.0,1981.0,60,0.983,1.0138,0.0,0.0,0.0
r0689_c0300,49.0509833,2.0658129,commercial,3,0.0,0.0,3.7,1.0,,3,0.333,0.9183,0.0,0.0,0.0
r0689_c0301,49.0509833,2.0678649,residential,5,177.78,0.0,27.7,1.6,2011.0,5,0.4,1.5219,44.44,44.44,0.0
r0689_c0302,49.0509833,2.0699168,commercial,3,400.0,0.0,12.1,1.7,,3,0.0,0.9183,0.0,44.44,0.0
r0689_c0303,49.0509833,2.0719688,industrial,5,444.44,0.1,12.0,2.2,2008.0,5,0.2,1.5219,0.0,88.89,0.0
r0689_c0304,49.0509833,2.0740207,industrial,4,88.89,0.0,7.4,1.2,2013.0,4,0.0,-0.0,0.0,88.89,1.0
r0689_c0305,49.0509833,2.0760726,industrial,5,0.0,0.0,6.5,1.4,1998.0,5,0.0,-0.0,0.0,0.0,0.0
r0689_c0306,49.0509833,2.0781246,residential,6,0.0,0.0,11.2,4.2,1971.0,6,0.667,1.2516,0.0,0.0,0.0
r0689_c0307,49.0509833,2.0801765,residential,8,44.44,0.0,12.2,4.3,1970.0,8,0.75,0.8113,0.0,0.0,0.0
r0689_c0308,49.0509833,2.0822285,commercial,6,177.78,0.0,7.0,1.7,1956.0,6,0.167,0.65,0.0,0.0,0.0
r0689_c0309,49.0509833,2.0842804,residential,9,0.0,0.0,11.6,2.3,1948.0,11,0.818,1.4949,0.0,0.0,0.0
r0689_c0311,49.0509833,2.0883843,residential,13,311.11,0.0,5.6,1.4,1844.0,14,0.929,0.7345,0.0,0.0,0.0
r0689_c0312,49.0509833,2.0904362,residential,32,88.89,0.0,6.1,1.8,1928.0,36,0.833,1.4047,0.0,0.0,0.0
r0689_c0313,49.0509833,2.0924881,residential,39,355.56,0.0,7.5,1.9,1897.0,44,0.886,1.3247,0.0,0.0,0.0
r0689_c0314,49.0509833,2.0945401,residential,39,311.11,0.1429,7.6,2.0,1899.0,42,0.929,1.2239,0.0,0.0,0.0
r0689_c0315,49.0509833,2.096592,residential,80,1600.0,0.1944,9.7,2.6,1905.0,82,0.756,1.3921,88.89,400.0,0.0
r0689_c0316,49.0509833,2.098644,residential,111,1466.67,0.2424,11.3,2.5,1868.0,116,0.879,1.378,177.78,488.89,0.0909
r0689_c0317,49.0509833,2.1006959,residential,24,2577.78,0.069,11.1,2.3,1887.0,25,0.68,1.5355,222.22,44.44,0.0
r0689_c0318,49.0509833,2.1027478,residential,36,133.33,0.0,6.1,1.9,1924.0,45,0.8,1.4566,0.0,0.0,0.0
r0689_c0319,49.0509833,2.1047998,residential,31,222.22,0.2,5.8,1.7,1925.0,38,0.658,1.9329,0.0,0.0,0.0
r0689_c0320,49.0509833,2.1068517,residential,11,0.0,0.0,4.9,1.6,1884.0,14,0.786,1.0949,0.0,0.0,0.0
r0689_c0322,49.0509833,2.1109556,residential,6,0.0,0.0,4.7,1.1,1936.0,8,0.75,0.8113,0.0,0.0,0.0
r0689_c0323,49.0509833,2.1130075,residential,14,44.44,0.0,5.0,1.2,1916.0,14,0.929,1.2917,0.0,0.0,0.0
r0689_c0324,49.0509833,2.1150595,residential,11,0.0,0.0,5.8,1.6,1949.0,14,0.714,1.6106,0.0,0.0,0.0
r0689_c0325,49.0509833,2.1171114,residential,3,0.0,0.0,3.7,1.0,,3,1.0,-0.0,0.0,0.0,0.0
r0689_c0326,49.0509833,2.1191634,residential,3,0.0,0.0,7.2,1.2,1948.0,4,0.75,0.8113,0.0,0.0,0.0
r0689_c0327,49.0509833,2.1212153,residential,6,0.0,0.0,5.0,1.2,1982.0,7,0.714,1.1488,0.0,0.0,0.0
r0689_c0328,49.0509833,2.1232672,industrial,3,0.0,0.0,12.8,1.2,,3,0.0,-0.0,0.0,0.0,0.0
r0689_c0329,49.0509833,2.1253192,industrial,8,0.0,0.0,7.4,1.4,2010.0,8,0.0,-0.0,0.0,0.0,0.0
r0689_c0330,49.0509833,2.1273711,industrial,9,0.0,0.0,5.3,1.0,1989.0,9,0.0,-0.0,0.0,0.0,0.0
r0689_c0332,49.0509833,2.131475,industrial,11,0.0,0.0,6.0,1.1,,11,0.0,0.4395,0.0,0.0,0.0
r0689_c0333,49.0509833,2.1335269,industrial,11,0.0,0.0,7.0,1.0,1996.0,11,0.0,-0.0,0.0,0.0,0.0
r0689_c0334,49.0509833,2.1355789,industrial,6,0.0,0.0,8.1,1.3,2009.0,7,0.0,0.5917,0.0,0.0,0.0
r0689_c0335,49.0509833,2.1376308,industrial,8,0.0,0.0,7.9,1.2,1997.0,8,0.0,-0.0,0.0,0.0,0.0
r0689_c0336,49.0509833,2.1396827,industrial,8,0.0,0.0,7.0,1.2,1993.0,8,0.0,0.5436,0.0,0.0,0.0
r0689_c0337,49.0509833,2.1417347,industrial,5,0.0,0.0,6.6,1.1,,5,0.0,-0.0,0.0,0.0,0.0
r0689_c0362,49.0509833,2.1930332,residential,5,0.0,0.0,3.3,1.0,1961.0,6,0.833,0.65,0.0,0.0,0.0
r0689_c0363,49.0509833,2.1950851,residential,11,0.0,0.0,4.6,1.2,1974.0,12,0.833,0.8167,0.0,0.0,0.0
r0689_c0364,49.0509833,2.197137,residential,54,44.44,0.0,5.2,1.4,1987.0,55,0.945,0.8433,0.0,44.44,0.0
r0689_c0365,49.0509833,2.199189,residential,48,0.0,0.0,5.3,1.4,1931.0,51,0.941,0.3228,0.0,0.0,0.0
r0689_c0366,49.0509833,2.2012409,residential,39,44.44,0.0,5.0,1.4,1950.0,47,0.83,0.6582,0.0,0.0,0.0
r0689_c0367,49.0509833,2.2032929,residential,65,44.44,0.0,6.5,1.6,1926.0,74,0.878,0.6347,0.0,0.0,0.0
r0689_c0368,49.0509833,2.2053448,residential,95,755.56,0.1176,6.0,1.8,1878.0,102,0.902,1.0255,0.0,222.22,0.0
r0689_c0369,49.0509833,2.2073967,residential,23,488.89,0.0,4.9,1.3,1962.0,29,0.552,1.9285,0.0,0.0,0.0
r0689_c0370,49.0509833,2.2094487,residential,24,88.89,0.0,5.7,1.4,1944.0,27,0.889,1.1831,0.0,0.0,0.0
r0689_c0389,49.0509833,2.2484355,residential,5,44.44,0.0,4.4,1.6,1780.0,6,0.833,0.65,0.0,0.0,0.0
r0689_c0390,49.0509833,2.2504874,residential,20,0.0,0.0,4.8,1.5,1907.0,22,0.909,0.4395,0.0,0.0,0.0
r0689_c0397,49.0509833,2.264851,residential,6,44.44,0.0,4.8,1.7,1980.0,6,1.0,-0.0,0.0,0.0,0.0
r0689_c0398,49.0509833,2.266903,residential,3,0.0,0.0,3.7,1.7,1972.0,3,1.0,-0.0,0.0,0.0,0.0
r0689_c0414,49.0509833,2.299734,residential,3,0.0,0.0,4.2,1.1,1975.0,5,0.4,1.9219,0.0,0.0,0.0
r0689_c0429,49.0509833,2.3305131,commercial,6,0.0,0.0,5.2,1.1,,6,0.5,1.0,0.0,0.0,0.0
r0689_c0430,49.0509833,2.332565,residential,11,0.0,0.0,3.8,1.1,1980.0,11,0.545,0.994,0.0,0.0,0.0
r0689_c0431,49.0509833,2.3346169,residential,35,0.0,0.0,4.7,1.3,1917.0,35,1.0,0.1872,0.0,0.0,0.0
r0689_c0432,49.0509833,2.3366689,residential,36,0.0,0.0,4.3,1.3,1969.0,43,0.791,1.3046,0.0,0.0,0.0
r0689_c0433,49.0509833,2.3387208,residential,13,133.33,0.0,5.9,1.3,1937.0,16,0.5,1.4772,0.0,0.0,0.0
r0689_c0460,49.0509833,2.3941232,residential,3,0.0,0.0,4.3,1.1,,7,0.429,0.9852,0.0,0.0,0.0
r0689_c0461,49.0509833,2.3961751,residential,16,0.0,0.0,4.7,1.5,1986.0,19,0.842,0.7742,0.0,0.0,0.0
r0689_c0462,49.0509833,2.3982271,residential,53,0.0,0.0,5.2,1.5,1975.0,56,0.786,1.3248,0.0,0.0,0.0
r0689_c0463,49.0509833,2.400279,residential,80,222.22,0.2,4.6,1.5,1952.0,84,0.917,0.4959,44.44,0.0,0.0
r0689_c0464,49.0509833,2.4023309,residential,11,0.0,0.0,4.1,1.1,1973.0,12,0.917,0.4138,0.0,0.0,0.0
r0689_c0485,49.0509833,2.4454216,residential,14,44.44,0.0,4.7,1.5,1987.0,14,1.0,-0.0,0.0,0.0,0.0
r0689_c0486,49.0509833,2.4474736,residential,48,0.0,0.0,5.7,1.7,1988.0,50,0.94,0.6212,0.0,0.0,0.0
r0689_c0487,49.0509833,2.4495255,residential,41,88.89,0.0,5.7,1.6,1976.0,42,0.976,0.1623,0.0,0.0,0.0
r0689_c0488,49.0509833,2.4515775,residential,32,44.44,0.0,5.1,1.5,1971.0,34,0.941,0.7452,0.0,0.0,0.0
r0689_c0489,49.0509833,2.4536294,residential,26,0.0,0.0,5.0,1.6,1986.0,26,1.0,-0.0,0.0,0.0,0.0
r0689_c0490,49.0509833,2.4556813,residential,24,0.0,0.0,6.8,1.6,1999.0,24,1.0,-0.0,0.0,0.0,0.0
r0689_c0507,49.0509833,2.4905643,residential,47,177.78,0.0,5.1,1.6,1995.0,47,1.0,-0.0,0.0,0.0,0.0
r0689_c0508,49.0509833,2.4926162,residential,70,44.44,0.0,4.7,1.6,1996.0,71,0.986,0.6275,0.0,0.0,0.0
r0689_c0511,49.0509833,2.4987721,industrial,6,44.44,0.0,5.0,1.1,,6,0.167,0.65,0.0,0.0,0.0
r0689_c0512,49.0509833,2.500824,residential,7,0.0,0.0,11.4,2.9,2009.0,7,0.714,1.6645,0.0,0.0,0.0
r0689_c0513,49.0509833,2.5028759,mixed,3,133.33,0.0,15.4,3.9,2012.0,3,0.333,1.585,0.0,44.44,1.0
r0689_c0514,49.0509833,2.5049279,residential,39,0.0,0.0,4.8,2.0,1966.0,40,0.975,1.5293,0.0,0.0,0.0
r0689_c0515,49.0509833,2.5069798,residential,35,0.0,0.0,7.0,2.0,1966.0,35,0.943,1.512,0.0,0.0,0.0
r0689_c0516,49.0509833,2.5090318,commercial,6,222.22,0.0,6.3,1.3,1991.0,6,0.167,0.65,0.0,0.0,0.0
r0689_c0517,49.0509833,2.5110837,residential,9,266.67,0.0,3.6,1.5,1982.0,11,0.818,0.8659,0.0,0.0,0.0
r0689_c0518,49.0509833,2.5131356,residential,54,88.89,0.0,3.5,1.5,1991.0,57,0.947,0.9616,0.0,0.0,0.0
r0689_c0568,49.0509833,2.6157326,industrial,3,0.0,0.0,3.8,1.0,2005.0,6,0.167,1.9183,0.0,0.0,0.0
r0689_c0569,49.0509833,2.6177845,industrial,6,0.0,0.0,4.1,1.2,2000.0,6,0.333,1.2516,0.0,0.0,0.0
r0689_c0572,49.0509833,2.6239403,residential,13,0.0,0.0,3.4,1.3,1982.0,14,0.929,0.3712,0.0,0.0,0.0
r0689_c0586,49.0509833,2.6526675,residential,3,0.0,0.0,4.2,1.0,1976.0,4,0.5,1.5,0.0,0.0,0.0
r0689_c0588,49.0509833,2.6567714,residential,24,0.0,0.0,4.3,1.2,1991.0,25,0.92,0.4822,0.0,0.0,0.0
r0689_c0589,49.0509833,2.6588233,residential,43,0.0,0.0,4.3,1.5,1969.0,47,0.915,0.4199,0.0,0.0,0.0
r0689_c0590,49.0509833,2.6608752,residential,41,0.0,0.0,3.9,1.5,1997.0,42,0.881,0.6126,0.0,0.0,0.0
r0689_c0591,49.0509833,2.6629272,residential,41,0.0,0.0,5.3,1.5,1890.0,46,0.87,1.0512,0.0,0.0,0.0
r0689_c0592,49.0509833,2.6649791,residential,20,0.0,0.0,4.9,1.5,1889.0,22,0.682,1.4179,0.0,0.0,0.0
r0689_c0594,49.0509833,2.669083,residential,25,0.0,0.0,4.9,1.3,1986.0,26,0.962,0.2352,0.0,0.0,0.0
r0689_c0595,49.0509833,2.6711349,residential,17,88.89,0.0,4.7,1.5,1970.0,20,0.8,1.154,0.0,0.0,0.0
r0689_c0597,49.0509833,2.6752388,residential,4,0.0,0.0,2.2,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0689_c0598,49.0509833,2.6772907,residential,3,0.0,0.0,3.1,1.0,1966.0,4,0.75,0.8113,0.0,0.0,0.0
r0689_c0599,49.0509833,2.6793427,residential,48,0.0,0.0,3.8,1.3,1980.0,52,0.923,0.3912,0.0,0.0,0.0
r0689_c0600,49.0509833,2.6813946,residential,5,0.0,0.0,4.0,1.2,1997.0,5,1.0,-0.0,0.0,0.0,0.0
r0689_c0601,49.0509833,2.6834466,residential,5,0.0,0.0,3.1,1.2,1972.0,5,1.0,-0.0,0.0,0.0,0.0
r0689_c0602,49.0509833,2.6854985,residential,9,0.0,0.0,4.8,1.5,2007.0,9,0.889,0.5033,0.0,0.0,0.0
r0689_c0603,49.0509833,2.6875504,residential,34,0.0,0.0,4.8,1.5,1998.0,34,1.0,-0.0,0.0,0.0,0.0
r0689_c0604,49.0509833,2.6896024,residential,15,0.0,0.0,4.4,1.2,1932.0,16,0.938,0.6686,0.0,0.0,0.0
r0689_c0605,49.0509833,2.6916543,residential,19,0.0,0.0,4.7,1.2,1975.0,22,0.864,0.5746,0.0,0.0,0.0
r0689_c0606,49.0509833,2.6937063,residential,6,44.44,0.0,6.5,1.3,1982.0,7,0.857,0.5917,0.0,0.0,0.0
r0689_c0623,49.0509833,2.7285892,residential,5,0.0,0.0,4.2,1.0,,5,1.0,-0.0,0.0,0.0,0.0
r0689_c0643,49.0509833,2.769628,residential,29,44.44,0.0,3.9,1.2,1976.0,35,0.686,1.7978,0.0,0.0,0.0
r0689_c0644,49.0509833,2.7716799,residential,38,222.22,0.0,3.7,1.3,1950.0,48,0.646,1.4862,0.0,0.0,0.0
r0689_c0645,49.0509833,2.7737319,residential,52,133.33,0.0,3.7,1.5,2006.0,54,0.963,0.2285,0.0,0.0,0.0
r0689_c0646,49.0509833,2.7757838,residential,9,0.0,0.0,3.9,1.3,2006.0,9,1.0,-0.0,0.0,0.0,0.0
r0689_c0776,49.0509833,3.0425359,residential,7,44.44,0.0,4.5,1.5,1911.0,7,1.0,-0.0,0.0,0.0,0.0
r0689_c0815,49.0509833,3.1225615,residential,3,0.0,0.0,5.6,1.2,,3,1.0,-0.0,0.0,0.0,0.0
r0690_c0004,49.0523346,1.458439,residential,4,0.0,0.0,3.8,1.2,1870.0,5,0.8,0.7219,0.0,0.0,0.0
r0690_c0005,49.0523346,1.460491,residential,15,0.0,0.0,3.6,1.1,1962.0,16,0.938,0.3373,0.0,0.0,0.0
r0690_c0006,49.0523346,1.4625429,residential,30,0.0,0.0,3.8,1.1,1879.0,34,0.882,0.5226,0.0,0.0,0.0
r0690_c0007,49.0523346,1.4645948,residential,4,0.0,0.0,2.5,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0690_c0014,49.0523346,1.4789584,residential,3,355.56,0.0,4.0,1.2,1975.0,6,0.5,1.4591,0.0,0.0,0.0
r0690_c0015,49.0523346,1.4810103,residential,17,44.44,0.0,4.1,1.2,1908.0,23,0.739,0.9976,44.44,0.0,0.0
r0690_c0018,49.0523346,1.4871662,residential,4,0.0,0.0,4.6,1.6,1945.0,4,1.0,-0.0,0.0,0.0,0.0
r0690_c0019,49.0523346,1.4892181,residential,4,0.0,0.0,4.7,1.5,1958.0,4,1.0,-0.0,0.0,0.0,0.0
r0690_c0024,49.0523346,1.4994778,residential,11,0.0,0.0,4.7,1.5,1972.0,13,0.846,0.6194,0.0,0.0,0.0
r0690_c0025,49.0523346,1.5015297,residential,9,0.0,0.0,4.7,1.2,1912.0,9,1.0,-0.0,0.0,0.0,0.0
r0690_c0026,49.0523346,1.5035817,residential,20,0.0,0.0,4.2,1.2,1834.0,26,0.769,0.9294,0.0,0.0,0.0
r0690_c0040,49.0523346,1.5323088,residential,3,0.0,0.0,4.4,1.3,1975.0,3,1.0,-0.0,0.0,0.0,0.0
r0690_c0042,49.0523346,1.5364127,residential,5,0.0,0.0,4.3,1.2,1970.0,5,1.0,-0.0,0.0,0.0,0.0
r0690_c0043,49.0523346,1.5384646,residential,34,0.0,0.0,3.4,1.1,1965.0,40,0.85,0.6098,0.0,0.0,0.0
r0690_c0044,49.0523346,1.5405166,residential,34,44.44,0.0,4.1,1.2,1983.0,36,0.944,0.3095,0.0,0.0,0.0
r0690_c0067,49.0523346,1.5877112,residential,11,0.0,0.0,4.0,1.1,1893.0,11,1.0,-0.0,0.0,0.0,0.0
r0690_c0068,49.0523346,1.5897631,residential,85,133.33,0.0,4.2,1.3,1826.0,100,0.85,0.6098,0.0,0.0,0.0
r0690_c0069,49.0523346,1.591815,residential,24,0.0,0.0,4.4,1.2,1900.0,27,0.889,0.5033,0.0,0.0,0.0
r0690_c0075,49.0523346,1.6041267,residential,7,0.0,0.0,3.6,1.2,1915.0,9,0.778,0.7642,0.0,0.0,0.0
r0690_c0076,49.0523346,1.6061786,residential,28,44.44,0.0,3.8,1.2,1967.0,32,0.875,0.5436,0.0,0.0,0.0
r0690_c0077,49.0523346,1.6082306,residential,33,0.0,0.0,3.7,1.2,1992.0,34,0.971,0.1914,0.0,0.0,0.0
r0690_c0078,49.0523346,1.6102825,residential,12,44.44,0.0,3.8,1.1,1963.0,15,0.8,0.7219,0.0,0.0,0.0
r0690_c0120,49.0523346,1.6964639,residential,9,0.0,0.0,4.7,1.3,1951.0,14,0.643,0.9403,0.0,0.0,0.0
r0690_c0121,49.0523346,1.6985159,residential,7,0.0,0.0,5.3,1.4,1998.0,8,0.875,0.5436,0.0,0.0,0.0
r0690_c0122,49.0523346,1.7005678,residential,7,44.44,0.0,5.1,1.3,1992.0,7,1.0,-0.0,0.0,0.0,0.0
r0690_c0168,49.0523346,1.794957,residential,7,177.78,0.0,4.1,1.0,1948.0,7,1.0,-0.0,0.0,0.0,0.0
r0690_c0173,49.0523346,1.8052167,residential,7,88.89,0.0,4.3,1.0,1963.0,8,0.875,0.5436,0.0,0.0,0.0
r0690_c0176,49.0523346,1.8113725,residential,5,0.0,0.0,3.5,1.1,1935.0,5,1.0,-0.0,0.0,0.0,0.0
r0690_c0192,49.0523346,1.8442035,residential,4,0.0,0.0,3.9,1.0,1930.0,4,1.0,-0.0,0.0,0.0,0.0
r0690_c0193,49.0523346,1.8462555,residential,20,0.0,0.0,4.3,1.3,1931.0,29,0.69,1.217,0.0,0.0,0.0
r0690_c0194,49.0523346,1.8483074,residential,12,0.0,0.0,3.9,1.3,1986.0,13,0.923,0.3912,0.0,0.0,0.0
r0690_c0241,49.0523346,1.9447485,residential,3,88.89,0.0,6.0,1.1,,3,1.0,-0.0,0.0,0.0,0.0
r0690_c0244,49.0523346,1.9509044,residential,5,0.0,0.0,5.8,1.2,,5,0.8,0.7219,0.0,0.0,0.0
r0690_c0245,49.0523346,1.9529563,residential,15,0.0,0.0,4.4,1.3,1979.0,15,1.0,-0.0,0.0,0.0,0.0
r0690_c0271,49.0523346,2.0063067,commercial,5,133.33,0.0,8.8,1.6,1997.0,5,0.0,-0.0,0.0,0.0,0.0
r0690_c0272,49.0523346,2.0083587,residential,7,88.89,0.0,14.7,4.1,2011.0,9,0.556,1.6577,0.0,0.0,0.0
r0690_c0273,49.0523346,2.0104106,commercial,7,177.78,0.0,6.7,1.2,1993.0,7,0.286,0.8631,0.0,0.0,0.0
r0690_c0274,49.0523346,2.0124625,residential,13,0.0,0.0,9.9,2.6,1996.0,13,0.923,0.3912,0.0,0.0,0.0
r0690_c0275,49.0523346,2.0145145,residential,34,44.44,0.0,6.0,1.9,1990.0,34,0.971,1.1303,0.0,0.0,0.0
r0690_c0276,49.0523346,2.0165664,residential,104,355.56,0.375,5.1,1.4,1987.0,104,0.962,1.109,0.0,177.78,0.0
r0690_c0277,49.0523346,2.0186183,residential,43,266.67,0.0,4.8,1.3,1985.0,56,0.625,1.8883,0.0,0.0,0.0
r0690_c0278,49.0523346,2.0206703,residential,80,0.0,0.0,4.5,1.4,1986.0,101,0.792,1.5502,0.0,0.0,0.0
r0690_c0279,49.0523346,2.0227222,residential,59,44.44,0.0,4.9,1.6,1985.0,68,0.853,1.4336,0.0,0.0,0.0
r0690_c0280,49.0523346,2.0247742,residential,73,0.0,0.0,4.0,1.4,1985.0,82,0.89,0.8199,0.0,0.0,0.0
r0690_c0281,49.0523346,2.0268261,residential,87,133.33,0.0,4.3,1.6,1984.0,87,1.0,0.4069,0.0,0.0,0.0
r0690_c0282,49.0523346,2.028878,residential,40,0.0,0.0,4.2,1.7,1983.0,56,0.679,1.4328,0.0,0.0,0.0
r0690_c0283,49.0523346,2.03093,residential,22,44.44,0.0,5.9,1.9,1988.0,22,0.682,1.7527,0.0,0.0,0.0
r0690_c0284,49.0523346,2.0329819,residential,13,177.78,0.0,12.8,3.1,2013.0,13,0.846,0.9913,0.0,0.0,0.0
r0690_c0285,49.0523346,2.0350339,commercial,4,355.56,0.0,14.4,1.5,1991.0,4,0.0,-0.0,0.0,0.0,0.0
r0690_c0286,49.0523346,2.0370858,residential,7,1066.67,0.0,16.9,3.9,2014.0,7,0.571,0.9852,0.0,0.0,0.0
r0690_c0287,49.0523346,2.0391377,residential,8,88.89,0.0,10.2,2.9,2006.0,8,0.625,0.9544,0.0,0.0,0.0
r0690_c0289,49.0523346,2.0432416,industrial,3,222.22,0.2,8.9,1.7,,3,0.0,-0.0,44.44,0.0,0.0
r0690_c0290,49.0523346,2.0452936,industrial,4,400.0,0.0,9.6,1.0,2015.0,4,0.0,-0.0,0.0,0.0,0.0
r0690_c0291,49.0523346,2.0473455,residential,6,933.33,0.0952,5.2,1.3,,6,0.833,0.65,0.0,133.33,0.0
r0690_c0295,49.0523346,2.0555532,commercial,6,1777.78,0.125,10.1,2.3,,6,0.0,0.9183,88.89,488.89,0.6364
r0690_c0297,49.0523346,2.0596571,industrial,3,0.0,0.0,7.9,1.2,,3,0.0,-0.0,0.0,0.0,0.0
