cell_id,cell_lat,cell_lon,zone_type,cell_building_count
r0463_c0418,48.7455779,2.3079417,residential,89
r0463_c0419,48.7455779,2.3099937,residential,63
r0463_c0420,48.7455779,2.3120456,residential,65
r0463_c0421,48.7455779,2.3140976,residential,51
r0463_c0422,48.7455779,2.3161495,commercial,5
r0463_c0424,48.7455779,2.3202534,residential,8
r0463_c0432,48.7455779,2.3366689,residential,4
r0463_c0436,48.7455779,2.3448766,residential,17
r0463_c0437,48.7455779,2.3469286,residential,19
r0463_c0438,48.7455779,2.3489805,residential,8
r0463_c0439,48.7455779,2.3510325,residential,32
r0463_c0440,48.7455779,2.3530844,industrial,10
r0463_c0441,48.7455779,2.3551363,industrial,3
r0463_c0442,48.7455779,2.3571883,commercial,9
r0463_c0443,48.7455779,2.3592402,industrial,4
r0463_c0445,48.7455779,2.3633441,commercial,3
r0463_c0446,48.7455779,2.365396,commercial,6
r0463_c0448,48.7455779,2.3694999,commercial,4
r0463_c0449,48.7455779,2.3715518,industrial,5
r0463_c0450,48.7455779,2.3736038,industrial,3
r0463_c0451,48.7455779,2.3756557,industrial,6
r0463_c0452,48.7455779,2.3777077,industrial,4
r0463_c0453,48.7455779,2.3797596,industrial,4
r0463_c0454,48.7455779,2.3818115,industrial,8
r0463_c0455,48.7455779,2.3838635,industrial,3
r0463_c0456,48.7455779,2.3859154,residential,13
r0463_c0457,48.7455779,2.3879674,residential,62
r0463_c0458,48.7455779,2.3900193,residential,27
r0463_c0459,48.7455779,2.3920712,residential,24
r0463_c0460,48.7455779,2.3941232,residential,52
r0463_c0461,48.7455779,2.3961751,residential,42
r0463_c0462,48.7455779,2.3982271,residential,38
r0463_c0463,48.7455779,2.400279,residential,46
r0463_c0464,48.7455779,2.4023309,residential,29
r0463_c0465,48.7455779,2.4043829,residential,71
r0463_c0466,48.7455779,2.4064348,residential,65
r0463_c0467,48.7455779,2.4084867,residential,12
r0463_c0468,48.7455779,2.4105387,commercial,4
r0463_c0469,48.7455779,2.4125906,residential,6
r0463_c0471,48.7455779,2.4166945,residential,26
r0463_c0472,48.7455779,2.4187464,residential,15
r0463_c0481,48.7455779,2.4372139,commercial,5
r0463_c0482,48.7455779,2.4392658,commercial,8
r0463_c0483,48.7455779,2.4413178,commercial,4
r0463_c0486,48.7455779,2.4474736,residential,60
r0463_c0487,48.7455779,2.4495255,residential,77
r0463_c0488,48.7455779,2.4515775,residential,65
r0463_c0489,48.7455779,2.4536294,residential,104
r0463_c0490,48.7455779,2.4556813,residential,82
r0463_c0491,48.7455779,2.4577333,residential,15
r0463_c0492,48.7455779,2.4597852,residential,19
r0463_c0493,48.7455779,2.4618372,residential,41
r0463_c0494,48.7455779,2.4638891,residential,26
r0463_c0495,48.7455779,2.465941,residential,22
r0463_c0496,48.7455779,2.467993,residential,17
r0463_c0497,48.7455779,2.4700449,residential,45
r0463_c0498,48.7455779,2.4720969,residential,46
r0463_c0499,48.7455779,2.4741488,residential,5
r0463_c0500,48.7455779,2.4762007,residential,9
r0463_c0501,48.7455779,2.4782527,residential,28
r0463_c0502,48.7455779,2.4803046,residential,48
r0463_c0503,48.7455779,2.4823565,residential,56
r0463_c0504,48.7455779,2.4844085,residential,46
r0463_c0505,48.7455779,2.4864604,residential,41
r0463_c0506,48.7455779,2.4885124,residential,31
r0463_c0508,48.7455779,2.4926162,residential,6
r0463_c0509,48.7455779,2.4946682,residential,30
r0463_c0510,48.7455779,2.4967201,residential,47
r0463_c0511,48.7455779,2.4987721,residential,40
r0463_c0512,48.7455779,2.500824,residential,29
r0463_c0513,48.7455779,2.5028759,residential,30
r0463_c0514,48.7455779,2.5049279,residential,56
r0463_c0515,48.7455779,2.5069798,residential,47
r0463_c0516,48.7455779,2.5090318,residential,6
r0463_c0517,48.7455779,2.5110837,commercial,12
r0463_c0518,48.7455779,2.5131356,residential,11
r0463_c0539,48.7455779,2.5562264,residential,11
r0463_c0540,48.7455779,2.5582783,residential,5
r0463_c0556,48.7455779,2.5911093,residential,28
r0463_c0557,48.7455779,2.5931613,residential,43
r0463_c0558,48.7455779,2.5952132,residential,33
r0463_c0559,48.7455779,2.5972651,residential,45
r0463_c0560,48.7455779,2.5993171,residential,33
r0463_c0561,48.7455779,2.601369,residential,21
r0463_c0562,48.7455779,2.6034209,residential,9
r0463_c0565,48.7455779,2.6095768,residential,8
r0463_c0566,48.7455779,2.6116287,residential,13
r0463_c0567,48.7455779,2.6136806,commercial,11
r0463_c0568,48.7455779,2.6157326,residential,50
r0463_c0569,48.7455779,2.6177845,residential,49
r0463_c0570,48.7455779,2.6198365,residential,17
r0463_c0571,48.7455779,2.6218884,residential,28
r0463_c0572,48.7455779,2.6239403,residential,48
r0463_c0573,48.7455779,2.6259923,residential,7
r0463_c0574,48.7455779,2.6280442,residential,9
r0463_c0575,48.7455779,2.6300962,residential,23
r0463_c0576,48.7455779,2.6321481,residential,23
r0463_c0577,48.7455779,2.6342,residential,26
r0463_c0591,48.7455779,2.6629272,residential,15
r0463_c0592,48.7455779,2.6649791,residential,4
r0463_c0616,48.7455779,2.7142257,residential,8
r0463_c0621,48.7455779,2.7244853,residential,5
r0463_c0622,48.7455779,2.7265373,residential,19
r0463_c0623,48.7455779,2.7285892,residential,14
r0463_c0634,48.7455779,2.7511606,residential,27
r0463_c0635,48.7455779,2.7532125,residential,57
r0463_c0636,48.7455779,2.7552644,residential,55
r0463_c0637,48.7455779,2.7573164,residential,41
r0463_c0638,48.7455779,2.7593683,residential,61
r0463_c0639,48.7455779,2.7614202,residential,20
r0463_c0640,48.7455779,2.7634722,residential,13
r0463_c0641,48.7455779,2.7655241,residential,5
r0463_c0642,48.7455779,2.7675761,residential,3
r0463_c0643,48.7455779,2.769628,residential,13
r0463_c0644,48.7455779,2.7716799,residential,19
r0463_c0645,48.7455779,2.7737319,residential,27
r0463_c0646,48.7455779,2.7757838,residential,19
r0463_c0651,48.7455779,2.7860435,residential,5
r0463_c0652,48.7455779,2.7880955,residential,12
r0463_c0653,48.7455779,2.7901474,residential,10
r0463_c0677,48.7455779,2.8393939,industrial,4
r0463_c0693,48.7455779,2.8722249,residential,6
r0463_c0696,48.7455779,2.8783808,residential,3
r0463_c0792,48.7455779,3.0753669,residential,4
r0463_c0797,48.7455779,3.0856266,industrial,5
r0463_c0811,48.7455779,3.1143537,residential,4
r0463_c0872,48.7455779,3.239522,residential,6
r0463_c0886,48.7455779,3.2682492,residential,14
r0463_c0887,48.7455779,3.2703011,residential,15
r0463_c0913,48.7455779,3.3236515,residential,3
r0463_c0914,48.7455779,3.3257035,residential,4
r0463_c0968,48.7455779,3.4365082,residential,7
r0464_c0088,48.7469292,1.6308019,residential,7
r0464_c0089,48.7469292,1.6328538,residential,15
r0464_c0183,48.7469292,1.8257361,residential,3
r0464_c0184,48.7469292,1.827788,residential,4
r0464_c0185,48.7469292,1.82984,residential,4
r0464_c0186,48.7469292,1.8318919,residential,3
r0464_c0190,48.7469292,1.8400997,residential,4
r0464_c0197,48.7469292,1.8544632,residential,4
r0464_c0202,48.7469292,1.8647229,residential,7
r0464_c0203,48.7469292,1.8667749,residential,5
r0464_c0205,48.7469292,1.8708787,residential,22
r0464_c0227,48.7469292,1.9160214,residential,4
r0464_c0228,48.7469292,1.9180733,residential,30
r0464_c0229,48.7469292,1.9201253,residential,57
r0464_c0230,48.7469292,1.9221772,residential,20
r0464_c0231,48.7469292,1.9242292,commercial,7
r0464_c0232,48.7469292,1.9262811,residential,10
r0464_c0233,48.7469292,1.928333,industrial,3
r0464_c0234,48.7469292,1.930385,residential,6
r0464_c0235,48.7469292,1.9324369,residential,8
r0464_c0236,48.7469292,1.9344888,residential,9
r0464_c0237,48.7469292,1.9365408,residential,8
r0464_c0239,48.7469292,1.9406447,residential,14
r0464_c0240,48.7469292,1.9426966,industrial,5
r0464_c0244,48.7469292,1.9509044,residential,3
r0464_c0245,48.7469292,1.9529563,residential,23
r0464_c0246,48.7469292,1.9550082,residential,58
r0464_c0247,48.7469292,1.9570602,residential,46
r0464_c0248,48.7469292,1.9591121,residential,34
r0464_c0249,48.7469292,1.9611641,residential,37
r0464_c0250,48.7469292,1.963216,residential,30
r0464_c0251,48.7469292,1.9652679,residential,17
r0464_c0254,48.7469292,1.9714237,residential,61
r0464_c0255,48.7469292,1.9734757,residential,28
r0464_c0256,48.7469292,1.9755276,residential,9
r0464_c0293,48.7469292,2.0514494,residential,5
r0464_c0295,48.7469292,2.0555532,residential,4
r0464_c0303,48.7469292,2.0719688,residential,7
r0464_c0304,48.7469292,2.0740207,residential,7
r0464_c0317,48.7469292,2.1006959,industrial,5
r0464_c0318,48.7469292,2.1027478,mixed,3
r0464_c0319,48.7469292,2.1047998,industrial,4
r0464_c0320,48.7469292,2.1068517,industrial,3
r0464_c0321,48.7469292,2.1089037,residential,11
r0464_c0322,48.7469292,2.1109556,residential,29
r0464_c0323,48.7469292,2.1130075,residential,108
r0464_c0324,48.7469292,2.1150595,residential,90
r0464_c0325,48.7469292,2.1171114,residential,32
r0464_c0326,48.7469292,2.1191634,commercial,6
r0464_c0352,48.7469292,2.1725138,industrial,4
r0464_c0353,48.7469292,2.1745657,industrial,9
r0464_c0354,48.7469292,2.1766176,residential,4
r0464_c0364,48.7469292,2.197137,mixed,3
r0464_c0376,48.7469292,2.2217603,residential,19
r0464_c0377,48.7469292,2.2238122,residential,22
r0464_c0378,48.7469292,2.2258642,residential,17
r0464_c0379,48.7469292,2.2279161,residential,19
r0464_c0380,48.7469292,2.2299681,residential,9
r0464_c0382,48.7469292,2.2340719,residential,16
r0464_c0391,48.7469292,2.2525394,residential,22
r0464_c0392,48.7469292,2.2545913,residential,33
r0464_c0393,48.7469292,2.2566433,residential,33
r0464_c0394,48.7469292,2.2586952,residential,43
r0464_c0395,48.7469292,2.2607471,residential,37
r0464_c0396,48.7469292,2.2627991,residential,44
r0464_c0397,48.7469292,2.264851,residential,46
r0464_c0398,48.7469292,2.266903,residential,62
r0464_c0399,48.7469292,2.2689549,residential,13
r0464_c0400,48.7469292,2.2710068,residential,3
r0464_c0401,48.7469292,2.2730588,residential,13
r0464_c0402,48.7469292,2.2751107,residential,13
r0464_c0403,48.7469292,2.2771627,residential,47
r0464_c0404,48.7469292,2.2792146,commercial,9
r0464_c0405,48.7469292,2.2812665,industrial,15
r0464_c0406,48.7469292,2.2833185,industrial,21
r0464_c0407,48.7469292,2.2853704,residential,5
r0464_c0408,48.7469292,2.2874223,residential,36
r0464_c0409,48.7469292,2.2894743,residential,11
r0464_c0410,48.7469292,2.2915262,residential,3
r0464_c0411,48.7469292,2.2935782,residential,50
r0464_c0412,48.7469292,2.2956301,residential,16
r0464_c0413,48.7469292,2.297682,residential,5
r0464_c0414,48.7469292,2.299734,residential,61
r0464_c0415,48.7469292,2.3017859,residential,63
r0464_c0416,48.7469292,2.3038379,residential,93
r0464_c0417,48.7469292,2.3058898,residential,114
r0464_c0418,48.7469292,2.3079417,residential,71
r0464_c0419,48.7469292,2.3099937,residential,74
r0464_c0420,48.7469292,2.3120456,residential,33
r0464_c0421,48.7469292,2.3140976,residential,9
r0464_c0422,48.7469292,2.3161495,commercial,7
r0464_c0423,48.7469292,2.3182014,commercial,10
r0464_c0433,48.7469292,2.3387208,industrial,3
r0464_c0435,48.7469292,2.3428247,residential,6
r0464_c0436,48.7469292,2.3448766,residential,38
r0464_c0437,48.7469292,2.3469286,residential,14
r0464_c0438,48.7469292,2.3489805,residential,15
r0464_c0439,48.7469292,2.3510325,residential,32
r0464_c0440,48.7469292,2.3530844,industrial,4
r0464_c0441,48.7469292,2.3551363,industrial,3
r0464_c0442,48.7469292,2.3571883,industrial,7
r0464_c0446,48.7469292,2.365396,industrial,3
r0464_c0447,48.7469292,2.367448,industrial,5
r0464_c0448,48.7469292,2.3694999,residential,8
r0464_c0450,48.7469292,2.3736038,industrial,4
r0464_c0451,48.7469292,2.3756557,residential,75
r0464_c0452,48.7469292,2.3777077,residential,47
r0464_c0454,48.7469292,2.3818115,industrial,3
r0464_c0455,48.7469292,2.3838635,industrial,5
r0464_c0457,48.7469292,2.3879674,industrial,14
r0464_c0458,48.7469292,2.3900193,industrial,17
r0464_c0459,48.7469292,2.3920712,industrial,16
r0464_c0460,48.7469292,2.3941232,residential,47
r0464_c0461,48.7469292,2.3961751,residential,35
r0464_c0462,48.7469292,2.3982271,residential,63
r0464_c0463,48.7469292,2.400279,residential,46
r0464_c0464,48.7469292,2.4023309,residential,14
r0464_c0465,48.7469292,2.4043829,residential,10
r0464_c0466,48.7469292,2.4064348,residential,17
r0464_c0467,48.7469292,2.4084867,residential,11
r0464_c0469,48.7469292,2.4125906,commercial,13
r0464_c0470,48.7469292,2.4146426,residential,13
r0464_c0471,48.7469292,2.4166945,residential,22
r0464_c0474,48.7469292,2.4228503,industrial,4
r0464_c0480,48.7469292,2.435162,residential,6
r0464_c0481,48.7469292,2.4372139,residential,22
r0464_c0482,48.7469292,2.4392658,commercial,9
r0464_c0486,48.7469292,2.4474736,residential,51
r0464_c0487,48.7469292,2.4495255,residential,24
r0464_c0488,48.7469292,2.4515775,residential,54
r0464_c0489,48.7469292,2.4536294,residential,58
r0464_c0490,48.7469292,2.4556813,residential,10
r0464_c0491,48.7469292,2.4577333,residential,5
r0464_c0492,48.7469292,2.4597852,residential,39
r0464_c0493,48.7469292,2.4618372,residential,21
r0464_c0494,48.7469292,2.4638891,residential,8
r0464_c0495,48.7469292,2.465941,residential,10
r0464_c0496,48.7469292,2.467993,residential,29
r0464_c0497,48.7469292,2.4700449,residential,10
r0464_c0498,48.7469292,2.4720969,residential,16
r0464_c0500,48.7469292,2.4762007,residential,5
r0464_c0501,48.7469292,2.4782527,residential,20
r0464_c0502,48.7469292,2.4803046,residential,16
r0464_c0503,48.7469292,2.4823565,residential,37
r0464_c0504,48.7469292,2.4844085,residential,21
r0464_c0505,48.7469292,2.4864604,residential,24
r0464_c0506,48.7469292,2.4885124,residential,6
r0464_c0507,48.7469292,2.4905643,residential,11
r0464_c0508,48.7469292,2.4926162,residential,17
r0464_c0509,48.7469292,2.4946682,residential,36
r0464_c0510,48.7469292,2.4967201,residential,39
r0464_c0511,48.7469292,2.4987721,residential,44
r0464_c0512,48.7469292,2.500824,residential,38
r0464_c0513,48.7469292,2.5028759,residential,21
r0464_c0514,48.7469292,2.5049279,residential,55
r0464_c0515,48.7469292,2.5069798,residential,40
r0464_c0516,48.7469292,2.5090318,residential,41
r0464_c0517,48.7469292,2.5110837,residential,42
r0464_c0518,48.7469292,2.5131356,residential,48
r0464_c0519,48.7469292,2.5151876,residential,7
r0464_c0539,48.7469292,2.5562264,industrial,16
r0464_c0556,48.7469292,2.5911093,residential,4
r0464_c0557,48.7469292,2.5931613,residential,5
r0464_c0558,48.7469292,2.5952132,residential,4
r0464_c0559,48.7469292,2.5972651,residential,24
r0464_c0560,48.7469292,2.5993171,residential,19
r0464_c0561,48.7469292,2.601369,residential,12
r0464_c0562,48.7469292,2.6034209,residential,5
r0464_c0566,48.7469292,2.6116287,residential,13
r0464_c0567,48.7469292,2.6136806,residential,6
r0464_c0568,48.7469292,2.6157326,residential,29
r0464_c0569,48.7469292,2.6177845,residential,55
r0464_c0570,48.7469292,2.6198365,residential,29
r0464_c0571,48.7469292,2.6218884,commercial,8
r0464_c0572,48.7469292,2.6239403,residential,6
r0464_c0573,48.7469292,2.6259923,residential,29
r0464_c0574,48.7469292,2.6280442,residential,5
r0464_c0575,48.7469292,2.6300962,residential,6
r0464_c0576,48.7469292,2.6321481,residential,12
r0464_c0577,48.7469292,2.6342,residential,34
r0464_c0578,48.7469292,2.636252,residential,3
r0464_c0593,48.7469292,2.6670311,commercial,3
r0464_c0594,48.7469292,2.669083,residential,4
r0464_c0603,48.7469292,2.6875504,residential,3
r0464_c0621,48.7469292,2.7244853,residential,5
r0464_c0622,48.7469292,2.7265373,residential,13
r0464_c0633,48.7469292,2.7491086,residential,3
r0464_c0634,48.7469292,2.7511606,residential,4
r0464_c0635,48.7469292,2.7532125,residential,23
r0464_c0636,48.7469292,2.7552644,residential,28
r0464_c0637,48.7469292,2.7573164,residential,33
r0464_c0638,48.7469292,2.7593683,residential,31
r0464_c0639,48.7469292,2.7614202,residential,21
r0464_c0640,48.7469292,2.7634722,residential,8
r0464_c0641,48.7469292,2.7655241,residential,3
r0464_c0644,48.7469292,2.7716799,residential,13
r0464_c0652,48.7469292,2.7880955,residential,11
r0464_c0653,48.7469292,2.7901474,residential,8
r0464_c0683,48.7469292,2.8517056,residential,4
r0464_c0693,48.7469292,2.8722249,residential,23
r0464_c0695,48.7469292,2.8763288,residential,18
r0464_c0696,48.7469292,2.8783808,residential,19
r0464_c0780,48.7469292,3.0507436,residential,4
r0464_c0794,48.7469292,3.0794708,residential,12
r0464_c0795,48.7469292,3.0815227,residential,18
r0464_c0796,48.7469292,3.0835747,residential,11
r0464_c0872,48.7469292,3.239522,residential,5
r0464_c0885,48.7469292,3.2661972,residential,8
r0464_c0886,48.7469292,3.2682492,residential,15
r0465_c0088,48.7482806,1.6308019,residential,7
r0465_c0089,48.7482806,1.6328538,residential,6
r0465_c0098,48.7482806,1.6513213,residential,3
r0465_c0099,48.7482806,1.6533732,residential,5
r0465_c0191,48.7482806,1.8421516,residential,4
r0465_c0197,48.7482806,1.8544632,residential,3
r0465_c0203,48.7482806,1.8667749,residential,7
r0465_c0204,48.7482806,1.8688268,residential,17
r0465_c0205,48.7482806,1.8708787,residential,12
r0465_c0206,48.7482806,1.8729307,residential,8
r0465_c0227,48.7482806,1.9160214,residential,13
r0465_c0228,48.7482806,1.9180733,residential,56
r0465_c0229,48.7482806,1.9201253,residential,80
r0465_c0230,48.7482806,1.9221772,residential,37
r0465_c0231,48.7482806,1.9242292,commercial,5
r0465_c0232,48.7482806,1.9262811,commercial,6
r0465_c0233,48.7482806,1.928333,industrial,4
r0465_c0234,48.7482806,1.930385,residential,28
r0465_c0235,48.7482806,1.9324369,residential,62
r0465_c0236,48.7482806,1.9344888,residential,4
r0465_c0244,48.7482806,1.9509044,commercial,4
r0465_c0245,48.7482806,1.9529563,residential,4
r0465_c0246,48.7482806,1.9550082,residential,31
r0465_c0247,48.7482806,1.9570602,residential,54
r0465_c0248,48.7482806,1.9591121,residential,49
r0465_c0249,48.7482806,1.9611641,residential,33
r0465_c0250,48.7482806,1.963216,residential,12
r0465_c0251,48.7482806,1.9652679,residential,33
r0465_c0252,48.7482806,1.9673199,residential,3
r0465_c0254,48.7482806,1.9714237,residential,3
r0465_c0275,48.7482806,2.0145145,residential,10
r0465_c0276,48.7482806,2.0165664,residential,4
r0465_c0317,48.7482806,2.1006959,industrial,3
r0465_c0321,48.7482806,2.1089037,industrial,5
r0465_c0322,48.7482806,2.1109556,residential,19
r0465_c0323,48.7482806,2.1130075,residential,55
r0465_c0324,48.7482806,2.1150595,residential,24
r0465_c0325,48.7482806,2.1171114,residential,11
r0465_c0326,48.7482806,2.1191634,residential,13
r0465_c0327,48.7482806,2.1212153,residential,23
r0465_c0338,48.7482806,2.1437866,residential,3
r0465_c0349,48.7482806,2.1663579,residential,8
r0465_c0351,48.7482806,2.1704618,residential,4
r0465_c0364,48.7482806,2.197137,residential,7
r0465_c0374,48.7482806,2.2176564,industrial,3
r0465_c0376,48.7482806,2.2217603,residential,8
r0465_c0377,48.7482806,2.2238122,residential,17
r0465_c0378,48.7482806,2.2258642,residential,11
r0465_c0379,48.7482806,2.2279161,residential,26
r0465_c0380,48.7482806,2.2299681,residential,29
r0465_c0381,48.7482806,2.23202,residential,9
