city,cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
NYC,r0024_c0033,40.7193594,-73.9869113,Commercial,30,1511.11,0.4118,5.2,1934,515398.0,38.0,1.5217,355.56,44.44,0.0,88.89,88.89,266.67
NYC,r0024_c0034,40.7193594,-73.9851269,Mixed-Use,52,2177.78,0.4082,5.0,1921,525456.0,53.0,1.7328,844.44,44.44,3.56,0.0,44.44,177.78
NYC,r0024_c0035,40.7193594,-73.9833425,Institutional,26,1244.44,0.0357,4.9,1935,447767.0,26.0,1.9193,266.67,44.44,3.59,0.0,133.33,0.0
NYC,r0025_c0020,40.7207107,-74.0101084,Mixed-Use,14,5022.22,0.0354,10.8,1941,2490940.0,10.0,0.6558,0.0,0.0,6.73,0.0,88.89,44.44
NYC,r0025_c0021,40.7207107,-74.008324,Mixed-Use,13,577.78,0.2308,6.6,1914,744177.0,20.0,1.4378,0.0,0.0,4.3,0.0,88.89,0.0
NYC,r0025_c0022,40.7207107,-74.0065396,Mixed-Use,10,1911.11,0.0,8.1,1937,713944.0,10.0,1.641,44.44,0.0,10.44,0.0,44.44,0.0
NYC,r0025_c0023,40.7207107,-74.0047552,Mixed-Use,20,2577.78,0.1207,6.2,1931,539047.0,16.0,1.0935,177.78,0.0,0.0,266.67,133.33,44.44
NYC,r0025_c0024,40.7207107,-74.0029708,Mixed-Use,44,1555.56,0.0857,4.6,1885,575474.0,45.0,2.0284,622.22,0.0,16.64,0.0,88.89,44.44
NYC,r0025_c0025,40.7207107,-74.0011864,Commercial,30,1511.11,0.0882,5.2,1875,899612.0,35.0,1.4046,755.56,0.0,0.0,177.78,88.89,0.0
NYC,r0025_c0026,40.7207107,-73.9994021,Mixed-Use,38,2666.67,0.0833,5.5,1871,809958.0,38.0,1.8959,1200.0,0.0,0.0,0.0,44.44,0.0
NYC,r0025_c0027,40.7207107,-73.9976177,Mixed-Use,27,2533.33,0.2632,5.6,1907,725121.0,27.0,2.0458,888.89,44.44,0.0,44.44,133.33,88.89
NYC,r0025_c0028,40.7207107,-73.9958333,Mixed-Use,47,2266.67,0.4314,5.6,1918,657117.0,43.0,0.51,711.11,0.0,0.0,44.44,0.0,88.89
NYC,r0025_c0029,40.7207107,-73.9940489,Mixed-Use,37,1600.0,0.3611,4.8,1914,448241.0,43.0,1.3383,577.78,0.0,0.0,133.33,222.22,266.67
NYC,r0025_c0030,40.7207107,-73.9922645,Mixed-Use,19,1022.22,0.2174,7.4,1927,513756.0,28.0,1.6793,222.22,0.0,0.0,44.44,88.89,88.89
NYC,r0025_c0031,40.7207107,-73.9904801,Mixed-Use,34,1511.11,0.2647,5.6,1922,540888.0,31.0,2.1161,222.22,44.44,0.0,0.0,133.33,133.33
NYC,r0025_c0032,40.7207107,-73.9886957,Mixed-Use,59,2977.78,0.3582,5.4,1916,539982.0,57.0,1.2095,1244.44,0.0,0.0,0.0,88.89,222.22
NYC,r0025_c0033,40.7207107,-73.9869113,Institutional,39,711.11,0.5,5.2,1919,697194.0,60.0,1.9021,88.89,0.0,10.33,0.0,44.44,44.44
NYC,r0025_c0034,40.7207107,-73.9851269,Residential,48,1377.78,0.2258,4.4,1916,581385.0,40.0,1.5221,355.56,88.89,0.0,0.0,44.44,133.33
NYC,r0025_c0035,40.7207107,-73.9833425,Residential,51,977.78,0.4091,4.9,1935,616814.0,55.0,2.278,355.56,44.44,0.0,44.44,88.89,0.0
NYC,r0025_c0036,40.7207107,-73.9815581,Residential,21,711.11,0.0,5.7,1942,516468.0,21.0,1.4991,88.89,0.0,0.0,44.44,222.22,0.0
NYC,r0025_c0037,40.7207107,-73.9797737,Residential,26,666.67,0.0,6.1,1958,457478.0,23.0,2.0516,88.89,0.0,23.76,0.0,44.44,0.0
NYC,r0025_c0038,40.7207107,-73.9779893,Mixed-Use,16,1155.56,0.0769,5.8,1944,461109.0,21.0,2.1128,44.44,0.0,0.0,177.78,133.33,0.0
NYC,r0026_c0019,40.7220621,-74.0118928,Residential,4,13244.44,0.0101,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYC,r0026_c0020,40.7220621,-74.0101084,Mixed-Use,18,400.0,0.2222,8.1,1912,903920.0,19.0,1.0865,0.0,0.0,8.71,0.0,88.89,0.0
NYC,r0026_c0021,40.7220621,-74.008324,Mixed-Use,20,977.78,0.0,7.1,1910,737348.0,20.0,1.2634,44.44,0.0,0.0,0.0,222.22,0.0
NYC,r0026_c0022,40.7220621,-74.0065396,Open Space,9,2711.11,0.0,5.8,1904,315363.0,10.0,2.1226,0.0,0.0,9.21,177.78,88.89,0.0
NYC,r0026_c0023,40.7220621,-74.0047552,Commercial,20,3511.11,0.1266,6.2,1928,401332.0,14.0,1.4202,400.0,0.0,6.95,311.11,88.89,44.44
NYC,r0026_c0024,40.7220621,-74.0029708,Mixed-Use,38,1111.11,0.16,4.8,1909,688998.0,47.0,1.7406,488.89,44.44,26.09,0.0,88.89,88.89
NYC,r0026_c0025,40.7220621,-74.0011864,Mixed-Use,38,755.56,0.1765,5.4,1886,818989.0,43.0,1.6796,533.33,0.0,0.0,0.0,0.0,0.0
NYC,r0026_c0026,40.7220621,-73.9994021,Commercial,26,1155.56,0.0769,6.0,1887,976075.0,30.0,1.4934,755.56,0.0,0.0,133.33,44.44,0.0
NYC,r0026_c0027,40.7220621,-73.9976177,Commercial,36,2666.67,0.3,5.9,1908,960221.0,33.0,1.6361,400.0,0.0,0.0,266.67,177.78,44.44
NYC,r0026_c0028,40.7220621,-73.9958333,Mixed-Use,49,2311.11,0.3654,5.1,1910,694714.0,61.0,1.3116,933.33,0.0,0.0,0.0,44.44,88.89
NYC,r0026_c0029,40.7220621,-73.9940489,Mixed-Use,40,2044.44,0.1087,5.4,1922,677836.0,42.0,1.4876,1200.0,0.0,0.0,44.44,177.78,44.44
NYC,r0026_c0030,40.7220621,-73.9922645,Open Space,33,1244.44,0.3571,5.5,1924,660639.0,36.0,1.8853,266.67,44.44,0.0,0.0,44.44,222.22
NYC,r0026_c0031,40.7220621,-73.9904801,Residential,16,755.56,0.1765,5.0,1946,272733.0,15.0,1.7847,133.33,0.0,0.0,0.0,44.44,44.44
NYC,r0026_c0032,40.7220621,-73.9886957,Residential,30,1644.44,0.5946,5.4,1919,485502.0,26.0,1.8724,311.11,0.0,0.0,177.78,177.78,311.11
NYC,r0026_c0033,40.7220621,-73.9869113,Mixed-Use,22,1244.44,0.4643,7.0,1928,874334.0,33.0,1.9805,133.33,0.0,0.53,133.33,266.67,133.33
NYC,r0026_c0034,40.7220621,-73.9851269,Mixed-Use,28,1022.22,0.3913,5.4,1923,489236.0,26.0,1.9078,311.11,44.44,8.12,88.89,177.78,177.78
NYC,r0026_c0035,40.7220621,-73.9833425,Mixed-Use,40,1688.89,0.3684,5.3,1924,652119.0,41.0,1.8132,444.44,44.44,14.1,44.44,177.78,177.78
NYC,r0026_c0036,40.7220621,-73.9815581,Residential,39,666.67,0.2667,5.4,1937,574329.0,42.0,2.4456,177.78,0.0,0.0,44.44,0.0,44.44
NYC,r0026_c0037,40.7220621,-73.9797737,Mixed-Use,53,1022.22,0.087,4.8,1924,481465.0,40.0,2.3684,177.78,0.0,19.67,44.44,88.89,44.44
NYC,r0026_c0038,40.7220621,-73.9779893,Residential,28,533.33,0.0833,5.2,1921,359439.0,21.0,2.4941,44.44,0.0,1.51,44.44,88.89,0.0
NYC,r0027_c0020,40.7234134,-74.0101084,Mixed-Use,24,444.44,0.3,5.8,1927,779079.0,25.0,1.3953,0.0,0.0,0.0,0.0,0.0,44.44
NYC,r0027_c0021,40.7234134,-74.008324,Residential,13,622.22,0.0,6.6,1929,762330.0,9.0,1.3888,0.0,0.0,10.73,0.0,133.33,0.0
NYC,r0027_c0022,40.7234134,-74.0065396,Commercial,4,977.78,0.0455,12.0,1916,1374297.0,4.0,0.8229,44.44,0.0,11.27,177.78,133.33,0.0
NYC,r0027_c0023,40.7234134,-74.0047552,Commercial,22,1422.22,0.25,10.2,1949,1217385.0,13.0,1.5278,133.33,44.44,3.44,88.89,44.44,44.44
NYC,r0027_c0024,40.7234134,-74.0029708,Mixed-Use,35,2133.33,0.1875,4.9,1908,542496.0,37.0,2.0458,755.56,44.44,0.0,0.0,133.33,88.89
NYC,r0027_c0025,40.7234134,-74.0011864,Mixed-Use,42,1333.33,0.0,5.3,1877,877127.0,33.0,1.6306,1244.44,0.0,0.0,0.0,0.0,0.0
NYC,r0027_c0026,40.7234134,-73.9994021,Mixed-Use,33,1244.44,0.0,5.3,1884,858126.0,41.0,1.7511,622.22,0.0,0.0,44.44,44.44,0.0
NYC,r0027_c0027,40.7234134,-73.9976177,Commercial,26,1244.44,0.1429,6.5,1890,1181171.0,24.0,1.2601,577.78,0.0,0.0,133.33,0.0,0.0
NYC,r0027_c0028,40.7234134,-73.9958333,Mixed-Use,27,2488.89,0.1607,5.3,1909,744904.0,36.0,2.0293,755.56,0.0,0.0,44.44,44.44,44.44
NYC,r0027_c0029,40.7234134,-73.9940489,Mixed-Use,63,2533.33,0.1228,4.9,1913,544102.0,55.0,1.6293,1555.56,44.44,0.0,0.0,44.44,0.0
NYC,r0027_c0030,40.7234134,-73.9922645,Mixed-Use,17,1022.22,0.087,5.8,1936,1221376.0,34.0,1.0954,444.44,0.0,0.0,88.89,88.89,44.44
NYC,r0027_c0031,40.7234134,-73.9904801,Open Space,26,1066.67,0.2083,5.6,1919,136711.0,14.0,1.6634,88.89,0.0,0.0,177.78,177.78,44.44
NYC,r0027_c0032,40.7234134,-73.9886957,Mixed-Use,33,1911.11,0.4186,5.1,1924,419528.0,37.0,2.394,355.56,0.0,0.0,355.56,311.11,222.22
NYC,r0027_c0033,40.7234134,-73.9869113,Mixed-Use,22,622.22,0.2857,6.2,1916,481204.0,22.0,1.7548,88.89,0.0,0.0,0.0,0.0,133.33
NYC,r0027_c0034,40.7234134,-73.9851269,Residential,18,1911.11,0.2326,5.2,1925,527608.0,33.0,1.8264,933.33,0.0,3.64,88.89,0.0,133.33
NYC,r0027_c0035,40.7234134,-73.9833425,Mixed-Use,43,755.56,0.4118,5.1,1911,552126.0,44.0,2.1555,133.33,0.0,15.14,0.0,44.44,88.89
NYC,r0027_c0036,40.7234134,-73.9815581,Institutional,20,711.11,0.0625,4.9,1918,470403.0,22.0,1.2507,0.0,0.0,31.04,0.0,0.0,0.0
NYC,r0027_c0037,40.7234134,-73.9797737,Residential,29,933.33,0.1905,4.7,1931,357611.0,30.0,2.2722,266.67,88.89,36.17,88.89,44.44,44.44
NYC,r0027_c0038,40.7234134,-73.9779893,Residential,50,266.67,0.1667,4.6,1929,444354.0,36.0,1.7666,44.44,0.0,0.0,0.0,44.44,44.44
NYC,r0027_c0039,40.7234134,-73.9762049,Mixed-Use,17,1111.11,0.08,5.6,1927,474457.0,31.0,1.8378,222.22,44.44,0.0,0.0,0.0,0.0
NYC,r0028_c0020,40.7247648,-74.0101084,Residential,26,3200.0,0.0,6.9,1919,490653.0,17.0,1.3375,44.44,0.0,11.24,0.0,88.89,0.0
NYC,r0028_c0021,40.7247648,-74.008324,Mixed-Use,18,1555.56,0.0,6.5,1931,741776.0,27.0,1.6315,44.44,0.0,8.53,0.0,88.89,0.0
NYC,r0028_c0022,40.7247648,-74.0065396,Mixed-Use,22,844.44,0.1053,8.6,1906,973637.0,17.0,2.3514,44.44,0.0,0.0,0.0,177.78,0.0
NYC,r0028_c0023,40.7247648,-74.0047552,Commercial,23,800.0,0.1111,10.4,1921,751138.0,11.0,1.6711,133.33,44.44,9.41,133.33,44.44,44.44
NYC,r0028_c0024,40.7247648,-74.0029708,Mixed-Use,50,1466.67,0.3333,5.1,1903,570535.0,56.0,2.1615,533.33,0.0,0.0,0.0,88.89,44.44
NYC,r0028_c0025,40.7247648,-74.0011864,Mixed-Use,40,1777.78,0.05,5.0,1887,688603.0,46.0,1.6553,1333.33,0.0,9.6,0.0,88.89,0.0
NYC,r0028_c0026,40.7247648,-73.9994021,Mixed-Use,39,1200.0,0.1111,5.3,1894,1043531.0,43.0,1.6793,933.33,0.0,0.0,0.0,0.0,0.0
NYC,r0028_c0027,40.7247648,-73.9976177,Commercial,20,1733.33,0.1026,6.3,1893,1432523.0,31.0,1.3278,711.11,88.89,0.0,355.56,88.89,0.0
NYC,r0028_c0028,40.7247648,-73.9958333,Commercial,12,1288.89,0.1724,8.8,1914,1167410.0,11.0,1.2935,711.11,88.89,0.0,666.67,266.67,0.0
NYC,r0028_c0029,40.7247648,-73.9940489,Mixed-Use,25,1422.22,0.3125,6.0,1918,472427.0,24.0,1.8481,444.44,0.0,0.0,133.33,177.78,177.78
NYC,r0028_c0030,40.7247648,-73.9922645,Mixed-Use,29,1288.89,0.2414,4.6,1898,480486.0,27.0,1.9522,222.22,44.44,0.0,44.44,266.67,177.78
NYC,r0028_c0031,40.7247648,-73.9904801,Mixed-Use,28,1333.33,0.3,6.0,1924,918268.0,27.0,2.2934,533.33,0.0,0.0,44.44,133.33,133.33
NYC,r0028_c0032,40.7247648,-73.9886957,Residential,48,755.56,0.1765,4.9,1891,464560.0,43.0,2.5114,133.33,0.0,0.0,0.0,0.0,44.44
NYC,r0028_c0033,40.7247648,-73.9869113,Residential,14,1022.22,0.2609,6.0,1918,524982.0,30.0,1.3997,88.89,0.0,0.0,133.33,88.89,0.0
NYC,r0028_c0034,40.7247648,-73.9851269,Residential,8,1377.78,0.1613,9.5,1933,981614.0,8.0,0.8285,266.67,0.0,0.0,133.33,88.89,44.44
NYC,r0028_c0035,40.7247648,-73.9833425,Residential,59,1111.11,0.32,5.1,1914,449817.0,52.0,1.6642,88.89,0.0,0.0,44.44,0.0,177.78
NYC,r0028_c0036,40.7247648,-73.9815581,Residential,44,711.11,0.25,5.1,1912,436802.0,50.0,1.9653,44.44,0.0,0.0,0.0,88.89,44.44
NYC,r0028_c0037,40.7247648,-73.9797737,Residential,54,755.56,0.1176,5.1,1928,611634.0,46.0,2.2601,0.0,0.0,4.12,0.0,0.0,0.0
NYC,r0028_c0038,40.7247648,-73.9779893,Mixed-Use,35,1377.78,0.2903,4.8,1922,489183.0,37.0,2.2165,133.33,0.0,0.0,88.89,88.89,133.33
NYC,r0028_c0039,40.7247648,-73.9762049,Residential,28,755.56,0.1176,4.7,1943,467670.0,29.0,2.4023,133.33,0.0,0.0,133.33,177.78,0.0
NYC,r0029_c0020,40.7261161,-74.0101084,Mixed-Use,11,2000.0,0.0444,6.7,1973,129137.0,4.0,0.9364,44.44,0.0,7.05,0.0,44.44,44.44
NYC,r0029_c0021,40.7261161,-74.008324,Commercial,19,444.44,0.0,6.4,1922,987402.0,25.0,1.2821,0.0,0.0,0.0,44.44,44.44,0.0
NYC,r0029_c0022,40.7261161,-74.0065396,Commercial,5,311.11,0.0,10.0,1939,1191874.0,7.0,1.4258,0.0,0.0,7.01,88.89,177.78,0.0
NYC,r0029_c0023,40.7261161,-74.0047552,Commercial,19,711.11,0.3125,4.7,1858,898599.0,12.0,1.0252,88.89,44.44,1.12,177.78,88.89,88.89
NYC,r0029_c0024,40.7261161,-74.0029708,Mixed-Use,39,1466.67,0.2424,5.4,1893,635004.0,38.0,2.1854,311.11,0.0,3.46,133.33,44.44,0.0
NYC,r0029_c0025,40.7261161,-74.0011864,Mixed-Use,42,2000.0,0.3111,4.9,1896,698219.0,55.0,1.9659,933.33,88.89,2.12,0.0,44.44,0.0
NYC,r0029_c0026,40.7261161,-73.9994021,Residential,34,933.33,0.3333,5.5,1909,765456.0,35.0,1.5138,88.89,0.0,2.06,44.44,44.44,0.0
NYC,r0029_c0027,40.7261161,-73.9976177,Commercial,9,355.56,0.125,5.4,1882,202576.0,10.0,2.0559,44.44,0.0,0.0,266.67,88.89,177.78
NYC,r0029_c0028,40.7261161,-73.9958333,Commercial,19,1733.33,0.3333,7.8,1899,1279656.0,17.0,1.2181,400.0,0.0,0.0,133.33,88.89,177.78
NYC,r0029_c0029,40.7261161,-73.9940489,Mixed-Use,29,1333.33,0.2,6.5,1901,822595.0,25.0,1.5575,711.11,44.44,0.0,311.11,177.78,133.33
NYC,r0029_c0030,40.7261161,-73.9922645,Mixed-Use,49,1777.78,0.525,5.1,1890,655153.0,52.0,2.0139,577.78,0.0,0.0,222.22,177.78,133.33
NYC,r0029_c0031,40.7261161,-73.9904801,Mixed-Use,48,2088.89,0.2979,5.2,1897,613472.0,50.0,2.4107,488.89,44.44,0.0,0.0,44.44,311.11
NYC,r0029_c0032,40.7261161,-73.9886957,Mixed-Use,40,2311.11,0.3077,4.9,1881,640334.0,44.0,1.7168,577.78,0.0,0.0,0.0,44.44,44.44
NYC,r0029_c0033,40.7261161,-73.9869113,Mixed-Use,42,1511.11,0.5588,5.1,1904,474390.0,50.0,2.3169,266.67,0.0,0.0,44.44,88.89,133.33
NYC,r0029_c0034,40.7261161,-73.9851269,Mixed-Use,45,1911.11,0.3953,4.7,1894,257958.0,35.0,1.8532,222.22,0.0,0.0,0.0,0.0,222.22
NYC,r0029_c0035,40.7261161,-73.9833425,Mixed-Use,33,1600.0,0.4722,5.0,1892,491019.0,49.0,1.1267,266.67,0.0,0.0,44.44,88.89,444.44
NYC,r0029_c0037,40.7261161,-73.9797737,Residential,33,755.56,0.0588,5.5,1906,383315.0,25.0,1.6432,0.0,0.0,28.89,44.44,0.0,0.0
NYC,r0029_c0038,40.7261161,-73.9779893,Residential,46,1377.78,0.2258,5.3,1926,645752.0,48.0,1.782,266.67,0.0,0.0,177.78,88.89,222.22
NYC,r0029_c0040,40.7261161,-73.9744206,Residential,5,755.56,0.0,1.8,1958,80582.0,6.0,0.9402,0.0,0.0,0.0,0.0,44.44,0.0
NYC,r0030_c0021,40.7274675,-74.008324,Commercial,13,311.11,0.1429,9.9,1944,1268877.0,12.0,1.4614,0.0,0.0,6.94,0.0,0.0,0.0
NYC,r0030_c0022,40.7274675,-74.0065396,Commercial,9,711.11,0.375,15.3,1962,1949663.0,8.0,0.9602,0.0,44.44,3.5,133.33,44.44,0.0
NYC,r0030_c0023,40.7274675,-74.0047552,Residential,37,977.78,0.0455,5.7,1867,1213224.0,30.0,1.9491,0.0,0.0,13.7,133.33,44.44,0.0
NYC,r0030_c0024,40.7274675,-74.0029708,Residential,47,1466.67,0.3333,4.1,1868,367694.0,48.0,2.3029,133.33,44.44,11.41,177.78,222.22,0.0
NYC,r0030_c0025,40.7274675,-74.0011864,Mixed-Use,42,1111.11,0.6,4.9,1899,488292.0,43.0,2.3034,222.22,0.0,0.0,0.0,133.33,44.44
NYC,r0030_c0026,40.7274675,-73.9994021,Residential,25,1244.44,0.5,5.8,1893,737065.0,42.0,1.589,222.22,0.0,5.84,44.44,88.89,133.33
NYC,r0030_c0028,40.7274675,-73.9958333,Mixed-Use,9,711.11,0.25,8.8,1907,712261.0,12.0,2.0267,222.22,0.0,0.0,88.89,44.44,0.0
NYC,r0030_c0029,40.7274675,-73.9940489,Mixed-Use,28,888.89,0.4,7.1,1904,828138.0,26.0,1.7568,400.0,0.0,0.0,0.0,177.78,44.44
NYC,r0030_c0030,40.7274675,-73.9922645,Mixed-Use,28,1288.89,0.2069,5.6,1890,548779.0,28.0,2.5406,88.89,0.0,0.0,44.44,133.33,133.33
NYC,r0030_c0031,40.7274675,-73.9904801,Residential,45,1644.44,0.1351,6.9,1908,866449.0,38.0,2.3127,888.89,44.44,0.0,0.0,88.89,88.89
NYC,r0030_c0032,40.7274675,-73.9886957,Mixed-Use,44,1822.22,0.4634,4.8,1887,633328.0,50.0,2.0811,488.89,88.89,0.0,44.44,133.33,311.11
NYC,r0030_c0033,40.7274675,-73.9869113,Residential,73,1555.56,0.5429,4.8,1885,612164.0,69.0,2.0855,444.44,0.0,0.0,0.0,0.0,133.33
NYC,r0030_c0034,40.7274675,-73.9851269,Mixed-Use,60,3111.11,0.5286,4.6,1899,508115.0,73.0,1.2549,844.44,0.0,0.0,88.89,88.89,488.89
NYC,r0030_c0035,40.7274675,-73.9833425,Mixed-Use,60,2044.44,0.6087,4.9,1906,574510.0,70.0,1.5901,355.56,44.44,0.0,133.33,44.44,266.67
NYC,r0030_c0036,40.7274675,-73.9815581,Residential,30,1244.44,0.0714,4.6,1885,239166.0,35.0,1.5989,88.89,0.0,24.81,177.78,44.44,44.44
NYC,r0030_c0037,40.7274675,-73.9797737,Residential,53,1555.56,0.2286,5.1,1901,491934.0,53.0,1.8238,133.33,0.0,9.77,44.44,44.44,88.89
NYC,r0030_c0038,40.7274675,-73.9779893,Residential,28,400.0,0.0,5.6,1939,670591.0,39.0,2.0138,0.0,44.44,10.65,0.0,0.0,0.0
NYC,r0030_c0039,40.7274675,-73.9762049,Residential,5,622.22,0.1429,9.0,1941,703921.0,16.0,0.7009,133.33,0.0,2.91,88.89,133.33,0.0
NYC,r0031_c0020,40.7288188,-74.0101084,Commercial,3,977.78,0.0,25.0,1978,1614622.0,2.0,0.7907,0.0,0.0,6.98,0.0,222.22,0.0
NYC,r0031_c0021,40.7288188,-74.008324,Commercial,4,133.33,0.0,10.0,1972,1265345.0,4.0,1.5373,0.0,0.0,0.0,0.0,88.89,0.0
NYC,r0031_c0022,40.7288188,-74.0065396,Commercial,4,488.89,0.0909,8.7,1920,1605726.0,4.0,1.1175,0.0,133.33,24.35,88.89,88.89,0.0
NYC,r0031_c0023,40.7288188,-74.0047552,Mixed-Use,35,1911.11,0.4186,4.5,1910,915581.0,25.0,1.6792,177.78,44.44,12.1,311.11,88.89,133.33
NYC,r0031_c0024,40.7288188,-74.0029708,Residential,31,1955.56,0.2045,4.6,1898,542928.0,45.0,1.9319,44.44,0.0,0.0,88.89,133.33,0.0
NYC,r0031_c0025,40.7288188,-74.0011864,Mixed-Use,56,1644.44,0.6216,4.3,1875,399749.0,55.0,2.1339,311.11,0.0,10.43,0.0,44.44,44.44
NYC,r0031_c0026,40.7288188,-73.9994021,Mixed-Use,37,2088.89,0.5532,5.4,1886,798833.0,43.0,1.9252,355.56,0.0,12.83,0.0,44.44,444.44
NYC,r0031_c0027,40.7288188,-73.9976177,Institutional,9,1688.89,0.2632,5.2,1900,288965.0,21.0,1.9098,88.89,44.44,0.0,0.0,44.44,0.0
NYC,r0031_c0028,40.7288188,-73.9958333,Institutional,10,800.0,0.0556,10.6,1963,1030900.0,7.0,0.2218,0.0,0.0,0.0,0.0,44.44,0.0
NYC,r0031_c0029,40.7288188,-73.9940489,Mixed-Use,15,844.44,0.1053,9.1,1925,1054804.0,11.0,1.5488,266.67,44.44,0.0,88.89,88.89,0.0
NYC,r0031_c0030,40.7288188,-73.9922645,Commercial,18,666.67,0.2667,6.6,1885,1075540.0,26.0,1.6239,44.44,44.44,0.0,44.44,44.44,177.78
NYC,r0031_c0031,40.7288188,-73.9904801,Institutional,12,1688.89,0.1579,6.8,1911,709252.0,12.0,1.7797,311.11,44.44,0.0,0.0,44.44,44.44
NYC,r0031_c0032,40.7288188,-73.9886957,Mixed-Use,57,3244.44,0.589,5.1,1896,667300.0,55.0,1.6889,977.78,44.44,0.0,44.44,0.0,266.67
NYC,r0031_c0033,40.7288188,-73.9869113,Mixed-Use,54,2888.89,0.4615,4.8,1909,534944.0,54.0,1.832,1200.0,0.0,0.0,88.89,88.89,177.78
NYC,r0031_c0034,40.7288188,-73.9851269,Mixed-Use,59,2311.11,0.4038,5.2,1907,621931.0,73.0,1.5072,844.44,44.44,0.0,44.44,88.89,177.78
NYC,r0031_c0035,40.7288188,-73.9833425,Mixed-Use,51,1911.11,0.2326,4.8,1912,472121.0,61.0,2.308,444.44,0.0,0.0,0.0,44.44,44.44
NYC,r0031_c0036,40.7288188,-73.9815581,Mixed-Use,38,1600.0,0.4722,5.1,1917,591472.0,38.0,1.7232,88.89,0.0,9.93,88.89,0.0,88.89
NYC,r0031_c0037,40.7288188,-73.9797737,Residential,57,888.89,0.15,5.0,1922,533076.0,59.0,1.8964,311.11,0.0,29.05,0.0,0.0,44.44
NYC,r0031_c0038,40.7288188,-73.9779893,Mixed-Use,25,1688.89,0.2632,4.5,1913,300978.0,47.0,1.8526,355.56,0.0,7.08,133.33,133.33,177.78
NYC,r0031_c0039,40.7288188,-73.9762049,Residential,5,22044.44,0.0,10.2,1943,683248.0,12.0,0.7,88.89,0.0,5.61,266.67,622.22,0.0
NYC,r0032_c0020,40.7301702,-74.0101084,Mixed-Use,4,355.56,0.0,13.0,2016,129685.0,1.0,-0.0,0.0,0.0,24.02,0.0,0.0,0.0
NYC,r0032_c0021,40.7301702,-74.008324,Residential,17,88.89,0.0,5.7,1964,633292.0,11.0,2.3791,44.44,0.0,23.82,0.0,88.89,0.0
NYC,r0032_c0022,40.7301702,-74.0065396,Mixed-Use,31,1288.89,0.069,4.8,1891,795520.0,30.0,2.4983,44.44,0.0,0.0,0.0,44.44,44.44
NYC,r0032_c0023,40.7301702,-74.0047552,Residential,55,844.44,0.5789,3.9,1887,378527.0,49.0,2.4517,133.33,0.0,2.3,44.44,88.89,88.89
NYC,r0032_c0024,40.7301702,-74.0029708,Mixed-Use,51,1733.33,0.5128,4.3,1881,522724.0,67.0,2.3331,444.44,0.0,17.37,0.0,133.33,44.44
NYC,r0032_c0025,40.7301702,-74.0011864,Mixed-Use,51,2266.67,0.6863,4.1,1883,446965.0,48.0,2.4789,266.67,44.44,10.56,88.89,44.44,533.33
NYC,r0032_c0026,40.7301702,-73.9994021,Institutional,30,1644.44,0.5405,5.1,1880,695974.0,46.0,1.7229,133.33,0.0,10.65,0.0,88.89,266.67
NYC,r0032_c0027,40.7301702,-73.9976177,Institutional,3,8044.44,0.0055,6.8,1931,634515.0,9.0,0.2819,0.0,0.0,0.0,0.0,44.44,88.89
NYC,r0032_c0028,40.7301702,-73.9958333,Institutional,10,6622.22,0.0336,7.8,1902,346329.0,5.0,-0.0,44.44,0.0,0.0,44.44,133.33,0.0
NYC,r0032_c0029,40.7301702,-73.9940489,Institutional,12,622.22,0.5714,9.1,1902,1299422.0,21.0,1.3984,0.0,0.0,0.0,133.33,0.0,44.44
NYC,r0032_c0030,40.7301702,-73.9922645,Commercial,7,1466.67,0.1818,17.7,1916,1512225.0,8.0,1.3237,488.89,88.89,0.0,622.22,88.89,44.44
NYC,r0032_c0031,40.7301702,-73.9904801,Commercial,13,1244.44,0.25,9.6,1935,1703395.0,9.0,1.0573,133.33,88.89,0.0,177.78,311.11,0.0
NYC,r0032_c0032,40.7301702,-73.9886957,Residential,45,1466.67,0.3939,5.6,1897,719887.0,35.0,2.4979,355.56,0.0,0.0,88.89,133.33,133.33
NYC,r0032_c0033,40.7301702,-73.9869113,Residential,27,1644.44,0.4595,4.6,1883,360078.0,44.0,2.0631,355.56,0.0,0.0,0.0,88.89,266.67
NYC,r0032_c0034,40.7301702,-73.9851269,Mixed-Use,35,1333.33,0.2,6.0,1910,692863.0,38.0,1.7062,444.44,0.0,0.0,0.0,0.0,0.0
NYC,r0032_c0035,40.7301702,-73.9833425,Mixed-Use,41,1911.11,0.4651,4.9,1908,467580.0,37.0,1.4669,622.22,0.0,0.0,88.89,88.89,0.0
NYC,r0032_c0036,40.7301702,-73.9815581,Mixed-Use,38,1955.56,0.3409,5.3,1921,748399.0,54.0,1.7324,488.89,0.0,17.61,400.0,44.44,266.67
NYC,r0032_c0037,40.7301702,-73.9797737,Mixed-Use,11,4488.89,0.0495,4.9,1919,371322.0,21.0,0.7086,444.44,44.44,1.1,222.22,44.44,88.89
NYC,r0033_c0020,40.7315215,-74.0101084,Residential,3,266.67,0.0,10.5,2012,323097.0,3.0,-0.0,0.0,0.0,10.51,0.0,0.0,0.0
