cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
cell_00208097,29.9031328099228,-95.45845832726371,Residential,25,0.0,0.0,1.0,2020.0,71357,25,0.3404,0.0,0.0,0.0
cell_00208098,29.9031328099228,-95.45690326145125,Residential,17,0.0,0.0,1.0,2019.0,42389,17,0.9917,0.0,0.0,0.0
cell_00208099,29.9031328099228,-95.45534819563878,Residential,20,0.0,0.0,1.0,2020.0,57575,20,-0.0,0.0,0.0,0.0
cell_00208100,29.9031328099228,-95.4537931298263,Residential,18,0.0,0.0,1.0,2020.0,48758,18,-0.0,0.0,0.0,0.0
cell_00208102,29.9031328099228,-95.45068299820136,Residential,18,0.0,0.0,1.0,2003.0,25788,19,0.5421,0.0,0.0,0.0
cell_00208103,29.9031328099228,-95.4491279323889,Residential,10,0.0,0.0,1.0,2013.0,13937,10,0.7522,0.0,0.0,0.0
cell_00208104,29.9031328099228,-95.44757286657642,Residential,32,0.0,0.0,1.0,2010.0,70751,32,-0.0,0.0,0.0,0.0
cell_00208118,29.9031328099228,-95.42580194520188,Institutional,18,0.0,0.0,1.0,,0,18,0.9171,0.0,0.0,0.0
cell_00208121,29.9031328099228,-95.42113674776448,Institutional,8,44.44,0.0,1.0,,0,8,-0.0,0.0,0.0,0.0
cell_00208122,29.9031328099228,-95.419581681952,Institutional,24,44.44,0.0,1.0,,0,25,1.107,0.0,44.44,1.0
cell_00208123,29.9031328099228,-95.41802661613954,Institutional,12,88.89,0.0,1.0,,29134,14,0.6782,44.44,0.0,0.0
cell_00208124,29.9031328099228,-95.41647155032706,Institutional,12,177.78,0.0,1.0,,0,12,0.6635,0.0,133.33,0.3333
cell_00208168,29.9031328099228,-95.34804865457846,Institutional,14,133.33,0.3333,1.0,2001.0,51704,17,1.298,0.0,0.0,0.0
cell_00208169,29.9031328099228,-95.346493588766,Institutional,12,0.0,0.0,1.0,1996.0,32768,14,0.921,0.0,0.0,0.0
cell_00208170,29.9031328099228,-95.34493852295353,Institutional,14,133.33,0.0,1.0,2005.0,61961,15,0.974,0.0,88.89,0.0
cell_00208171,29.9031328099228,-95.34338345714109,Residential,25,0.0,0.0,1.0,2006.0,42419,26,0.4799,0.0,0.0,0.0
cell_00208172,29.9031328099228,-95.3418283913286,Residential,21,0.0,0.0,1.0,1998.0,42308,23,0.6935,0.0,0.0,0.0
cell_00208173,29.9031328099228,-95.34027332551614,Residential,20,177.78,0.0,1.0,1999.0,43956,22,0.6161,0.0,44.44,0.0
cell_00208174,29.9031328099228,-95.33871825970364,Residential,23,88.89,0.5,1.0,2001.0,53285,23,0.9998,0.0,0.0,0.0
cell_00208175,29.9031328099228,-95.3371631938912,Residential,21,311.11,0.2857,1.0,1996.0,52436,22,0.9923,0.0,88.89,0.5
cell_00208176,29.9031328099228,-95.33560812807872,Residential,18,355.56,0.125,1.0,2002.0,60980,20,0.9878,0.0,266.67,0.1667
cell_00208177,29.9031328099228,-95.33405306226626,Institutional,9,311.11,0.5714,1.0,2002.0,24502,11,0.87,0.0,44.44,1.0
cell_00208178,29.9031328099228,-95.33249799645378,Institutional,3,488.89,0.1818,1.0,,40492,4,-0.0,0.0,177.78,0.5
cell_00208179,29.9031328099228,-95.33094293064131,Institutional,3,177.78,0.25,1.0,,158160,4,0.5537,0.0,44.44,1.0
cell_00208191,29.9031328099228,-95.31228214089172,Institutional,3,577.78,0.1538,1.0,,8977,3,0.2383,0.0,355.56,0.5
cell_00208193,29.9031328099228,-95.30917200926676,Institutional,4,177.78,0.25,1.0,,94877,7,0.4738,0.0,133.33,0.3333
cell_00208194,29.9031328099228,-95.30761694345428,Residential,41,0.0,0.0,1.0,1981.0,80572,41,0.9525,0.0,0.0,0.0
cell_00208195,29.9031328099228,-95.30606187764184,Commercial,23,0.0,0.0,1.0,1986.0,41081,23,0.4719,0.0,0.0,0.0
cell_00208196,29.9031328099228,-95.30450681182936,Residential,15,0.0,0.0,1.0,1979.0,31302,16,0.4998,0.0,0.0,0.0
cell_00208197,29.9031328099228,-95.3029517460169,Residential,37,0.0,0.0,1.0,1979.0,68051,39,0.8181,0.0,0.0,0.0
cell_00208205,29.9031328099228,-95.29051121951716,Residential,16,0.0,0.0,1.0,1998.0,37830,16,0.261,0.0,0.0,0.0
cell_00208206,29.9031328099228,-95.28895615370467,Residential,17,0.0,0.0,1.0,2002.0,36682,17,0.6534,0.0,0.0,0.0
cell_00208207,29.9031328099228,-95.28740108789222,Residential,6,0.0,0.0,1.0,2004.0,12388,6,-0.0,0.0,0.0,0.0
cell_00208386,29.9031328099228,-95.0090443074604,Residential,4,0.0,0.0,1.0,2011.0,32327,13,0.2343,0.0,0.0,0.0
cell_00208586,29.90448179233168,-95.75392083163266,Institutional,3,44.44,0.0,1.0,,32995,3,-0.0,0.0,0.0,0.0
cell_00208587,29.90448179233168,-95.75236576582016,Residential,10,0.0,0.0,1.0,,30964,10,-0.0,0.0,0.0,0.0
cell_00208588,29.90448179233168,-95.75081070000772,Residential,10,0.0,0.0,1.0,,27722,10,0.9086,0.0,0.0,0.0
cell_00208589,29.90448179233168,-95.74925563419524,Residential,14,0.0,0.0,1.0,,38804,14,0.8871,0.0,0.0,0.0
cell_00208590,29.90448179233168,-95.74770056838278,Residential,8,0.0,0.0,1.0,,24517,8,-0.0,0.0,0.0,0.0
cell_00208592,29.90448179233168,-95.74459043675785,Residential,11,0.0,0.0,1.0,2025.0,32133,12,0.7814,0.0,0.0,0.0
cell_00208593,29.90448179233168,-95.74303537094536,Residential,8,0.0,0.0,1.0,,26473,8,-0.0,0.0,0.0,0.0
cell_00208594,29.90448179233168,-95.74148030513292,Residential,6,0.0,0.0,1.0,,17844,6,-0.0,0.0,0.0,0.0
cell_00208595,29.90448179233168,-95.73992523932044,Residential,7,0.0,0.0,1.0,,21133,8,0.6468,0.0,0.0,0.0
cell_00208596,29.90448179233168,-95.73837017350796,Residential,5,0.0,0.0,1.0,,14284,5,-0.0,0.0,0.0,0.0
cell_00208597,29.90448179233168,-95.73681510769548,Residential,13,0.0,0.0,1.0,2022.0,36332,13,0.712,0.0,0.0,0.0
cell_00208598,29.90448179233168,-95.73526004188304,Residential,11,0.0,0.0,1.0,,19078,11,0.9991,0.0,0.0,0.0
cell_00208599,29.90448179233168,-95.73370497607056,Residential,26,0.0,0.0,1.0,,70614,26,1.1556,0.0,0.0,0.0
cell_00208600,29.90448179233168,-95.7321499102581,Residential,10,0.0,0.0,1.0,2013.0,32010,10,0.9056,0.0,0.0,0.0
cell_00208601,29.90448179233168,-95.73059484444562,Residential,16,0.0,0.0,1.0,2014.0,67754,16,-0.0,0.0,0.0,0.0
cell_00208602,29.90448179233168,-95.72903977863317,Commercial,7,44.44,0.0,1.0,2009.0,23555,7,0.8892,0.0,0.0,0.0
cell_00208603,29.90448179233168,-95.72748471282068,Residential,11,0.0,0.0,1.0,2015.0,34407,11,0.1024,0.0,0.0,0.0
cell_00208604,29.90448179233168,-95.72592964700824,Residential,12,0.0,0.0,1.0,2007.0,40689,12,-0.0,0.0,0.0,0.0
cell_00208605,29.90448179233168,-95.72437458119576,Residential,22,0.0,0.0,1.0,2018.0,94072,22,0.7957,0.0,0.0,0.0
cell_00208606,29.90448179233168,-95.72281951538328,Residential,10,44.44,0.0,1.0,2018.0,42226,10,-0.0,0.0,0.0,0.0
cell_00208607,29.90448179233168,-95.7212644495708,Residential,17,0.0,0.0,1.0,2014.0,67052,17,0.2971,0.0,0.0,0.0
cell_00208609,29.90448179233168,-95.71815431794587,Residential,5,0.0,0.0,1.0,,13354,5,-0.0,0.0,0.0,0.0
cell_00208610,29.90448179233168,-95.71659925213342,Residential,3,0.0,0.0,1.0,,8661,3,-0.0,0.0,0.0,0.0
cell_00208611,29.90448179233168,-95.71504418632094,Residential,5,0.0,0.0,1.0,,13416,5,0.4793,0.0,0.0,0.0
cell_00208612,29.90448179233168,-95.71348912050848,Institutional,10,0.0,0.0,1.0,,26709,10,0.1395,0.0,0.0,0.0
cell_00208613,29.90448179233168,-95.711934054696,Residential,10,0.0,0.0,1.0,2024.0,26508,10,0.5955,0.0,0.0,0.0
cell_00208614,29.90448179233168,-95.71037898888356,Residential,8,0.0,0.0,1.0,,20720,8,0.3772,0.0,0.0,0.0
cell_00208615,29.90448179233168,-95.70882392307108,Residential,3,0.0,0.0,1.0,,9676,3,-0.0,0.0,0.0,0.0
cell_00208616,29.90448179233168,-95.7072688572586,Residential,5,0.0,0.0,1.0,2016.0,15331,5,-0.0,0.0,0.0,0.0
cell_00208617,29.90448179233168,-95.70571379144612,Residential,14,0.0,0.0,1.0,2022.0,45599,14,-0.0,0.0,0.0,0.0
cell_00208618,29.90448179233168,-95.70415872563368,Residential,11,0.0,0.0,1.0,2020.0,35143,11,-0.0,0.0,0.0,0.0
cell_00208623,29.90448179233168,-95.69638339657132,Residential,24,0.0,0.0,1.0,2016.0,72673,24,-0.0,0.0,0.0,0.0
cell_00208624,29.90448179233168,-95.69482833075888,Residential,12,44.44,0.0,1.0,2024.0,41915,12,-0.0,0.0,0.0,0.0
cell_00208625,29.90448179233168,-95.69327326494638,Residential,9,44.44,0.0,1.0,2013.0,30036,9,-0.0,0.0,0.0,0.0
cell_00208626,29.90448179233168,-95.69171819913392,Residential,23,0.0,0.0,1.0,2014.0,66110,23,-0.0,0.0,0.0,0.0
cell_00208631,29.90448179233168,-95.68394287007158,Mixed-Use,9,44.44,0.0,1.0,2017.0,58750,12,1.7165,0.0,44.44,1.0
cell_00208632,29.90448179233168,-95.68238780425912,Mixed-Use,24,0.0,0.0,1.0,2016.0,98174,24,1.1725,0.0,0.0,0.0
cell_00208633,29.90448179233168,-95.68083273844664,Residential,14,0.0,0.0,1.0,2014.0,59351,14,0.5924,0.0,0.0,0.0
cell_00208634,29.90448179233168,-95.6792776726342,Residential,10,88.89,0.0,1.0,2011.0,53044,10,-0.0,0.0,0.0,0.0
cell_00208635,29.90448179233168,-95.6777226068217,Commercial,11,88.89,0.0,1.0,2008.0,48608,11,1.296,0.0,0.0,0.0
cell_00208636,29.90448179233168,-95.67616754100924,Residential,8,44.44,0.0,1.0,2006.0,42281,8,-0.0,0.0,0.0,0.0
cell_00208637,29.90448179233168,-95.67461247519677,Residential,25,0.0,0.0,1.0,2007.0,105978,25,-0.0,0.0,0.0,0.0
cell_00208638,29.90448179233168,-95.67305740938431,Industrial,21,0.0,0.0,1.0,2007.0,81182,21,0.9812,0.0,0.0,0.0
cell_00208639,29.90448179233168,-95.67150234357185,Residential,12,133.33,0.0,1.0,2011.0,158984,14,0.9235,0.0,0.0,0.0
cell_00208645,29.90448179233168,-95.66217194869702,Commercial,3,0.0,0.0,1.0,2007.0,7201,4,1.1381,0.0,0.0,0.0
cell_00208646,29.90448179233168,-95.66061688288455,Residential,11,0.0,0.0,1.0,2002.0,39522,11,-0.0,0.0,0.0,0.0
cell_00208647,29.90448179233168,-95.65906181707209,Residential,16,0.0,0.0,1.0,2003.0,52649,16,-0.0,0.0,0.0,0.0
cell_00208648,29.90448179233168,-95.65750675125965,Residential,18,0.0,0.0,1.0,2001.0,53557,18,-0.0,0.0,0.0,0.0
cell_00208649,29.90448179233168,-95.65595168544716,Residential,21,0.0,0.0,1.0,2000.0,60386,21,-0.0,0.0,0.0,0.0
cell_00208650,29.90448179233168,-95.6543966196347,Residential,17,0.0,0.0,1.0,2006.0,52362,17,-0.0,0.0,0.0,0.0
cell_00208651,29.90448179233168,-95.6528415538222,Residential,17,0.0,0.0,1.0,2003.0,41033,17,-0.0,0.0,0.0,0.0
cell_00208652,29.90448179233168,-95.65128648800976,Residential,17,44.44,0.0,1.0,2013.0,41097,17,-0.0,0.0,0.0,0.0
cell_00208653,29.90448179233168,-95.64973142219728,Residential,31,0.0,0.0,1.0,1996.0,78345,31,-0.0,0.0,0.0,0.0
cell_00208654,29.90448179233168,-95.64817635638482,Residential,30,0.0,0.0,1.0,1990.0,67152,30,-0.0,0.0,0.0,0.0
cell_00208655,29.90448179233168,-95.64662129057234,Residential,23,0.0,0.0,1.0,1988.0,43244,23,-0.0,0.0,0.0,0.0
cell_00208656,29.90448179233168,-95.64506622475989,Residential,21,0.0,0.0,1.0,1985.0,43144,21,-0.0,0.0,0.0,0.0
cell_00208657,29.90448179233168,-95.6435111589474,Residential,22,0.0,0.0,1.0,2010.0,51464,22,-0.0,0.0,0.0,0.0
cell_00208658,29.90448179233168,-95.64195609313497,Residential,17,0.0,0.0,1.0,1997.0,40912,17,-0.0,0.0,0.0,0.0
cell_00208659,29.90448179233168,-95.64040102732248,Residential,10,88.89,0.0,1.0,1996.0,21996,10,-0.0,0.0,0.0,0.0
cell_00208660,29.90448179233168,-95.63884596151,Residential,23,0.0,0.0,1.0,1997.0,55317,23,-0.0,0.0,0.0,0.0
cell_00208661,29.90448179233168,-95.63729089569752,Residential,28,0.0,0.0,1.0,1999.0,64977,28,-0.0,0.0,0.0,0.0
cell_00208662,29.90448179233168,-95.63573582988508,Residential,28,0.0,0.0,1.0,2002.0,66478,28,-0.0,0.0,0.0,0.0
cell_00208663,29.90448179233168,-95.6341807640726,Residential,27,0.0,0.0,1.0,2002.0,61632,27,-0.0,0.0,0.0,0.0
cell_00208664,29.90448179233168,-95.63262569826014,Residential,5,133.33,0.3333,1.0,,12343,5,-0.0,0.0,44.44,0.0
cell_00208667,29.90448179233168,-95.62796050082272,Residential,7,44.44,0.0,1.0,2009.0,239360,8,0.5022,0.0,0.0,0.0
cell_00208668,29.90448179233168,-95.62640543501028,Residential,25,44.44,0.0,1.0,2000.0,65022,25,0.9216,0.0,0.0,0.0
cell_00208669,29.90448179233168,-95.6248503691978,Residential,28,0.0,0.0,1.0,2008.0,77359,28,-0.0,0.0,0.0,0.0
cell_00208670,29.90448179233168,-95.62329530338532,Residential,37,0.0,0.0,1.0,2010.0,101889,37,-0.0,0.0,0.0,0.0
cell_00208671,29.90448179233168,-95.62174023757284,Institutional,11,0.0,0.0,1.0,2009.0,179432,13,1.3698,0.0,0.0,0.0
cell_00208677,29.90448179233168,-95.61240984269804,Institutional,3,0.0,0.0,1.0,,188942,11,0.6658,0.0,0.0,0.0
cell_00208687,29.90448179233168,-95.59685918457336,Residential,10,266.67,0.0,1.0,,48856,14,0.8272,0.0,0.0,0.0
cell_00208695,29.90448179233168,-95.58441865807362,Institutional,3,355.56,0.25,1.0,,369257,9,0.663,0.0,44.44,1.0
cell_00208696,29.90448179233168,-95.58286359226116,Residential,26,0.0,0.0,1.0,,115069,27,0.747,0.0,0.0,0.0
cell_00208697,29.90448179233168,-95.58130852644868,Residential,42,0.0,0.0,1.0,,93987,43,0.6198,0.0,0.0,0.0
cell_00208698,29.90448179233168,-95.57975346063624,Residential,19,0.0,0.0,1.0,2014.0,54468,19,1.4739,0.0,0.0,0.0
cell_00208699,29.90448179233168,-95.57819839482374,Residential,5,0.0,0.0,1.0,2005.0,14748,5,0.2685,0.0,0.0,0.0
cell_00208700,29.90448179233168,-95.57664332901128,Residential,13,0.0,0.0,1.0,2000.0,38811,13,0.3057,0.0,0.0,0.0
cell_00208701,29.90448179233168,-95.5750882631988,Residential,13,0.0,0.0,1.0,1993.0,38375,13,-0.0,0.0,0.0,0.0
cell_00208702,29.90448179233168,-95.57353319738635,Residential,15,0.0,0.0,1.0,1990.0,38457,15,0.1457,0.0,0.0,0.0
cell_00208703,29.90448179233168,-95.57197813157389,Residential,14,0.0,0.0,1.0,1987.0,40698,14,-0.0,0.0,0.0,0.0
cell_00208704,29.90448179233168,-95.57042306576142,Residential,4,44.44,0.0,1.0,1990.0,12230,4,-0.0,0.0,0.0,0.0
cell_00208707,29.90448179233168,-95.565757868324,Residential,22,44.44,0.0,1.0,2008.0,66420,23,0.9955,0.0,0.0,0.0
cell_00208708,29.90448179233168,-95.56420280251156,Residential,28,0.0,0.0,1.0,2001.0,91920,28,-0.0,0.0,0.0,0.0
cell_00208709,29.90448179233168,-95.56264773669906,Residential,17,0.0,0.0,1.0,2004.0,55498,17,-0.0,0.0,0.0,0.0
cell_00208710,29.90448179233168,-95.5610926708866,Residential,26,0.0,0.0,1.0,1999.0,85142,26,-0.0,0.0,0.0,0.0
cell_00208711,29.90448179233168,-95.55953760507413,Residential,15,0.0,0.0,1.0,2005.0,41806,15,0.6456,0.0,0.0,0.0
cell_00208714,29.90448179233168,-95.55487240763674,Institutional,4,311.11,0.7143,1.0,,110522,8,0.9168,0.0,88.89,1.0
cell_00208717,29.90448179233168,-95.55020721019932,Institutional,5,577.78,0.3846,1.0,2020.0,134911,12,1.3561,44.44,0.0,0.0
cell_00208718,29.90448179233168,-95.54865214438686,Residential,8,0.0,0.0,1.0,1998.0,14809,10,1.5341,0.0,0.0,0.0
cell_00208719,29.90448179233168,-95.54709707857438,Institutional,10,44.44,0.0,1.0,2007.0,103505,14,1.5392,44.44,0.0,0.0
cell_00208720,29.90448179233168,-95.54554201276191,Residential,11,44.44,0.0,1.0,2012.0,81612,15,1.6994,44.44,0.0,0.0
cell_00208721,29.90448179233168,-95.54398694694945,Residential,7,0.0,0.0,1.0,2007.0,5382,8,0.6482,0.0,0.0,0.0
cell_00208722,29.90448179233168,-95.542431881137,Residential,9,0.0,0.0,1.0,2015.0,15554,9,0.0131,0.0,0.0,0.0
cell_00208723,29.90448179233168,-95.54087681532452,Residential,10,0.0,0.0,1.0,2004.0,263017,12,0.7397,0.0,0.0,0.0
cell_00208724,29.90448179233168,-95.53932174951206,Residential,7,0.0,0.0,1.0,2014.0,20688,10,1.467,0.0,0.0,0.0
cell_00208735,29.90448179233168,-95.52221602557488,Residential,22,0.0,0.0,1.0,2006.0,49779,23,0.9924,0.0,0.0,0.0
cell_00208736,29.90448179233168,-95.52066095976244,Residential,25,0.0,0.0,1.0,1991.0,57626,25,-0.0,0.0,0.0,0.0
cell_00208737,29.90448179233168,-95.51910589394996,Residential,25,0.0,0.0,1.0,2005.0,56647,25,-0.0,0.0,0.0,0.0
cell_00208738,29.90448179233168,-95.5175508281375,Residential,14,0.0,0.0,1.0,1995.0,32929,14,-0.0,0.0,0.0,0.0
cell_00208739,29.90448179233168,-95.51599576232502,Residential,18,0.0,0.0,1.0,2007.0,43626,18,-0.0,0.0,0.0,0.0
cell_00208740,29.90448179233168,-95.51444069651257,Residential,22,0.0,0.0,1.0,2002.0,50938,22,-0.0,0.0,0.0,0.0
cell_00208741,29.90448179233168,-95.51288563070008,Residential,28,0.0,0.0,1.0,2003.0,61956,28,-0.0,0.0,0.0,0.0
cell_00208742,29.90448179233168,-95.51133056488764,Residential,26,0.0,0.0,1.0,2004.0,58973,26,-0.0,0.0,0.0,0.0
cell_00208743,29.90448179233168,-95.50977549907516,Residential,23,0.0,0.0,1.0,2003.0,52313,23,-0.0,0.0,0.0,0.0
cell_00208744,29.90448179233168,-95.5082204332627,Residential,22,0.0,0.0,1.0,2002.0,49096,22,-0.0,0.0,0.0,0.0
cell_00208745,29.90448179233168,-95.5066653674502,Residential,17,0.0,0.0,1.0,2010.0,39317,17,-0.0,0.0,0.0,0.0
cell_00208746,29.90448179233168,-95.50511030163776,Residential,27,0.0,0.0,1.0,2004.0,54611,27,-0.0,0.0,0.0,0.0
cell_00208747,29.90448179233168,-95.50355523582527,Residential,8,0.0,0.0,1.0,2015.0,421268,9,0.3631,0.0,0.0,0.0
cell_00208773,29.90448179233168,-95.4631235247011,Residential,36,0.0,0.0,1.0,2021.0,98695,36,-0.0,0.0,0.0,0.0
cell_00208774,29.90448179233168,-95.46156845888864,Residential,27,0.0,0.0,1.0,2016.0,85609,27,-0.0,0.0,0.0,0.0
cell_00208775,29.90448179233168,-95.46001339307615,Residential,25,0.0,0.0,1.0,2013.0,80683,25,-0.0,0.0,0.0,0.0
cell_00208776,29.90448179233168,-95.45845832726371,Residential,28,0.0,0.0,1.0,2016.0,89804,28,0.6356,0.0,0.0,0.0
cell_00208777,29.90448179233168,-95.45690326145125,Institutional,27,0.0,0.0,1.0,,68399,27,1.199,0.0,0.0,0.0
cell_00208778,29.90448179233168,-95.45534819563878,Commercial,27,0.0,0.0,1.0,2019.0,67878,27,1.0716,0.0,0.0,0.0
cell_00208779,29.90448179233168,-95.4537931298263,Residential,16,0.0,0.0,1.0,,34220,17,1.2414,0.0,0.0,0.0
cell_00208781,29.90448179233168,-95.45068299820136,Residential,19,0.0,0.0,1.0,1997.0,25339,21,0.4742,0.0,0.0,0.0
cell_00208782,29.90448179233168,-95.4491279323889,Residential,6,0.0,0.0,1.0,1995.0,10473,6,-0.0,0.0,0.0,0.0
cell_00208783,29.90448179233168,-95.44757286657642,Residential,9,0.0,0.0,1.0,2011.0,18459,9,-0.0,0.0,0.0,0.0
cell_00208796,29.90448179233168,-95.42735701101437,Residential,4,0.0,0.0,1.0,,8191,4,-0.0,0.0,0.0,0.0
cell_00208797,29.90448179233168,-95.42580194520188,Mixed-Use,20,44.44,0.0,1.0,2024.0,30029,20,1.5907,0.0,44.44,0.0
cell_00208800,29.90448179233168,-95.42113674776448,Institutional,4,0.0,0.0,1.0,,0,4,0.8482,0.0,0.0,0.0
cell_00208801,29.90448179233168,-95.419581681952,Institutional,13,0.0,0.0,1.0,,0,13,0.826,0.0,0.0,0.0
cell_00208802,29.90448179233168,-95.41802661613954,Institutional,7,0.0,0.0,1.0,,0,7,-0.0,0.0,0.0,0.0
cell_00208803,29.90448179233168,-95.41647155032706,Institutional,7,88.89,0.0,1.0,,317487,11,0.4329,44.44,0.0,0.0
cell_00208847,29.90448179233168,-95.34804865457846,Residential,24,0.0,0.0,1.0,1998.0,48379,24,-0.0,0.0,0.0,0.0
cell_00208848,29.90448179233168,-95.346493588766,Residential,32,0.0,0.0,1.0,2003.0,61697,32,0.2054,0.0,0.0,0.0
cell_00208849,29.90448179233168,-95.34493852295353,Residential,32,0.0,0.0,1.0,2001.0,58754,33,-0.0,0.0,0.0,0.0
cell_00208850,29.90448179233168,-95.34338345714109,Residential,32,0.0,0.0,1.0,1998.0,58228,32,-0.0,0.0,0.0,0.0
cell_00208851,29.90448179233168,-95.3418283913286,Residential,24,0.0,0.0,1.0,2002.0,48334,25,-0.0,0.0,0.0,0.0
cell_00208852,29.90448179233168,-95.34027332551614,Residential,23,0.0,0.0,1.0,1997.0,45526,23,-0.0,0.0,0.0,0.0
cell_00208853,29.90448179233168,-95.33871825970364,Residential,24,0.0,0.0,1.0,1997.0,45255,25,-0.0,0.0,0.0,0.0
cell_00208854,29.90448179233168,-95.3371631938912,Residential,24,0.0,0.0,1.0,1996.0,43946,25,-0.0,0.0,0.0,0.0
cell_00208855,29.90448179233168,-95.33560812807872,Residential,24,0.0,0.0,1.0,2005.0,43787,26,-0.0,0.0,0.0,0.0
cell_00208856,29.90448179233168,-95.33405306226626,Residential,17,0.0,0.0,1.0,2011.0,29697,17,-0.0,0.0,0.0,0.0
cell_00208857,29.90448179233168,-95.33249799645378,Institutional,3,0.0,0.0,1.0,2000.0,116465,3,0.3157,0.0,0.0,0.0
cell_00208858,29.90448179233168,-95.33094293064131,Institutional,8,0.0,0.0,1.0,2010.0,194554,8,0.7643,0.0,0.0,0.0
cell_00208859,29.90448179233168,-95.32938786482885,Residential,29,0.0,0.0,1.0,2004.0,50896,30,0.476,0.0,0.0,0.0
cell_00208860,29.90448179233168,-95.3278327990164,Residential,32,44.44,0.0,1.0,2003.0,193248,34,1.2934,0.0,0.0,0.0
cell_00208861,29.90448179233168,-95.32627773320392,Residential,24,311.11,0.1429,1.0,2003.0,53634,27,1.7064,0.0,44.44,0.0
cell_00208873,29.90448179233168,-95.30761694345428,Residential,43,0.0,0.0,1.0,1979.0,80095,43,1.1688,0.0,0.0,0.0
cell_00208874,29.90448179233168,-95.30606187764184,Residential,15,0.0,0.0,1.0,1979.0,31716,15,-0.0,0.0,0.0,0.0
cell_00208876,29.90448179233168,-95.3029517460169,Institutional,17,0.0,0.0,1.0,1979.0,25680,17,1.1351,0.0,0.0,0.0
cell_00208877,29.90448179233168,-95.30139668020442,Residential,5,0.0,0.0,1.0,1979.0,2280,5,1.4032,0.0,0.0,0.0
cell_00208884,29.90448179233168,-95.29051121951716,Residential,14,0.0,0.0,1.0,1999.0,29829,18,1.5235,0.0,0.0,0.0
cell_00208885,29.90448179233168,-95.28895615370467,Residential,21,0.0,0.0,1.0,2008.0,36662,21,0.8415,0.0,0.0,0.0
cell_00208886,29.90448179233168,-95.28740108789222,Residential,3,0.0,0.0,1.0,2004.0,8919,3,-0.0,0.0,0.0,0.0
cell_00209019,29.90448179233168,-95.08057733483396,Mixed-Use,17,44.44,0.0,1.0,2019.0,57677,20,1.5609,0.0,0.0,0.0
cell_00209067,29.90448179233168,-95.00593417583548,Residential,3,0.0,0.0,1.0,2004.0,23737,10,0.6315,0.0,0.0,0.0
cell_00209068,29.90448179233168,-95.00437911002302,Residential,3,0.0,0.0,1.0,2021.0,9339,3,0.9911,0.0,0.0,0.0
cell_00209069,29.90448179233168,-95.00282404421054,Residential,4,0.0,0.0,1.0,2008.0,11990,4,-0.0,0.0,0.0,0.0
cell_00209070,29.90448179233168,-95.00126897839807,Residential,3,0.0,0.0,1.0,2005.0,19624,8,-0.0,0.0,0.0,0.0
cell_00209214,29.905830774740554,-95.83322918806851,Commercial,3,0.0,0.0,1.0,,99745,7,1.5808,0.0,0.0,0.0
cell_00209265,29.905830774740554,-95.75392083163266,Residential,8,0.0,0.0,1.0,,26039,8,0.9564,0.0,0.0,0.0
cell_00209266,29.905830774740554,-95.75236576582016,Residential,30,0.0,0.0,1.0,2023.0,97922,30,0.6876,0.0,0.0,0.0
cell_00209267,29.905830774740554,-95.75081070000772,Residential,30,0.0,0.0,1.0,,97033,30,-0.0,0.0,0.0,0.0
cell_00209268,29.905830774740554,-95.74925563419524,Residential,36,0.0,0.0,1.0,2023.0,126438,36,0.905,0.0,0.0,0.0
cell_00209269,29.905830774740554,-95.74770056838278,Residential,23,0.0,0.0,1.0,,77059,23,0.4095,0.0,0.0,0.0
cell_00209274,29.905830774740554,-95.73992523932044,Residential,30,0.0,0.0,1.0,2023.0,79913,30,0.6396,0.0,0.0,0.0
cell_00209275,29.905830774740554,-95.73837017350796,Residential,32,0.0,0.0,1.0,2025.0,87680,32,1.3798,0.0,0.0,0.0
cell_00209276,29.905830774740554,-95.73681510769548,Residential,6,0.0,0.0,1.0,,19857,6,-0.0,0.0,0.0,0.0
cell_00209277,29.905830774740554,-95.73526004188304,Residential,12,0.0,0.0,1.0,2022.0,41945,12,0.6628,0.0,0.0,0.0
cell_00209278,29.905830774740554,-95.73370497607056,Residential,20,0.0,0.0,1.0,2023.0,68649,20,1.157,0.0,0.0,0.0
cell_00209279,29.905830774740554,-95.7321499102581,Residential,12,0.0,0.0,1.0,2014.0,44016,12,0.921,0.0,0.0,0.0
cell_00209280,29.905830774740554,-95.73059484444562,Residential,15,0.0,0.0,1.0,2016.0,59094,15,0.1958,0.0,0.0,0.0
cell_00209281,29.905830774740554,-95.72903977863317,Residential,15,0.0,0.0,1.0,2011.0,51444,15,0.6635,0.0,0.0,0.0
cell_00209282,29.905830774740554,-95.72748471282068,Institutional,6,0.0,0.0,1.0,2009.0,16538,6,0.979,0.0,0.0,0.0
cell_00209283,29.905830774740554,-95.72592964700824,Residential,5,0.0,0.0,1.0,2014.0,20068,5,-0.0,0.0,0.0,0.0
cell_00209284,29.905830774740554,-95.72437458119576,Residential,19,0.0,0.0,1.0,2021.0,84824,19,-0.0,0.0,0.0,0.0
cell_00209285,29.905830774740554,-95.72281951538328,Residential,15,0.0,0.0,1.0,2015.0,70538,15,-0.0,0.0,0.0,0.0
