cell_id,intersection_density
r0230_c0101,0.0
r0230_c0102,44.44
r0230_c0103,44.44
r0230_c0104,44.44
r0230_c0105,0.0
r0230_c0106,44.44
r0230_c0107,88.89
r0230_c0108,0.0
r0230_c0110,44.44
r0230_c0111,0.0
r0230_c0112,0.0
r0230_c0113,0.0
r0230_c0114,0.0
r0230_c0115,44.44
r0230_c0116,88.89
r0230_c0117,44.44
r0230_c0118,0.0
r0230_c0119,0.0
r0230_c0120,0.0
r0230_c0121,0.0
r0230_c0122,0.0
r0230_c0123,0.0
r0230_c0124,0.0
r0230_c0125,44.44
r0230_c0126,0.0
r0230_c0127,44.44
r0230_c0128,0.0
r0230_c0129,0.0
r0230_c0130,0.0
r0230_c0131,0.0
r0230_c0132,0.0
r0230_c0133,44.44
r0230_c0135,44.44
r0230_c0136,44.44
r0230_c0137,44.44
r0230_c0138,88.89
r0230_c0139,44.44
r0230_c0140,0.0
r0230_c0141,88.89
r0230_c0142,44.44
r0230_c0143,0.0
r0230_c0144,44.44
r0230_c0145,0.0
r0230_c0146,0.0
r0230_c0147,0.0
r0230_c0148,0.0
r0230_c0149,44.44
r0230_c0150,0.0
r0230_c0151,44.44
r0230_c0156,0.0
r0230_c0157,133.33
r0230_c0158,44.44
r0230_c0159,44.44
r0230_c0160,88.89
r0230_c0161,0.0
r0231_c0052,0.0
r0231_c0053,88.89
r0231_c0054,0.0
r0231_c0055,44.44
r0231_c0056,133.33
r0231_c0084,311.11
r0231_c0085,44.44
r0231_c0086,0.0
r0231_c0087,0.0
r0231_c0088,0.0
r0231_c0089,0.0
r0231_c0090,0.0
r0231_c0091,0.0
r0231_c0092,0.0
r0231_c0093,0.0
r0231_c0094,0.0
r0231_c0095,88.89
r0231_c0096,0.0
r0231_c0097,0.0
r0231_c0098,44.44
r0231_c0099,44.44
r0231_c0100,44.44
r0231_c0101,0.0
r0231_c0102,88.89
r0231_c0103,44.44
r0231_c0104,133.33
r0231_c0105,133.33
r0231_c0106,355.56
r0231_c0109,133.33
r0231_c0110,44.44
r0231_c0111,88.89
r0231_c0112,88.89
r0231_c0113,88.89
r0231_c0114,133.33
r0231_c0115,0.0
r0231_c0116,133.33
r0231_c0117,177.78
r0231_c0118,44.44
r0231_c0119,88.89
r0231_c0120,0.0
r0231_c0121,44.44
r0231_c0122,88.89
r0231_c0123,88.89
r0231_c0124,44.44
r0231_c0125,177.78
r0231_c0126,44.44
r0231_c0127,133.33
r0231_c0128,44.44
r0231_c0129,88.89
r0231_c0130,44.44
r0231_c0131,88.89
r0231_c0132,44.44
r0231_c0133,400.0
r0231_c0134,44.44
r0231_c0135,0.0
r0231_c0136,44.44
r0231_c0137,44.44
r0231_c0138,266.67
r0231_c0139,0.0
r0231_c0140,44.44
r0231_c0141,88.89
r0231_c0142,44.44
r0231_c0143,0.0
r0231_c0144,88.89
r0231_c0145,44.44
r0231_c0146,133.33
r0231_c0147,88.89
r0231_c0148,44.44
r0231_c0149,88.89
r0231_c0150,88.89
r0231_c0151,44.44
r0231_c0152,133.33
r0231_c0156,44.44
r0231_c0157,222.22
r0231_c0158,44.44
r0231_c0159,44.44
r0231_c0160,44.44
r0231_c0161,177.78
r0232_c0051,0.0
r0232_c0052,0.0
r0232_c0053,0.0
r0232_c0054,0.0
r0232_c0055,0.0
r0232_c0056,88.89
r0232_c0084,177.78
r0232_c0085,0.0
r0232_c0086,0.0
r0232_c0087,0.0
r0232_c0088,44.44
r0232_c0089,0.0
r0232_c0090,44.44
r0232_c0091,0.0
r0232_c0092,44.44
r0232_c0093,0.0
r0232_c0094,44.44
r0232_c0095,133.33
r0232_c0096,44.44
r0232_c0097,0.0
r0232_c0098,0.0
r0232_c0099,44.44
r0232_c0100,0.0
r0232_c0101,44.44
r0232_c0102,0.0
r0232_c0103,44.44
r0232_c0104,44.44
r0232_c0105,44.44
r0232_c0106,88.89
r0232_c0108,0.0
r0232_c0109,44.44
r0232_c0110,0.0
r0232_c0111,0.0
r0232_c0112,0.0
r0232_c0113,0.0
r0232_c0114,44.44
r0232_c0115,0.0
r0232_c0116,88.89
r0232_c0117,0.0
r0232_c0118,0.0
r0232_c0119,0.0
r0232_c0120,0.0
r0232_c0121,44.44
r0232_c0122,0.0
r0232_c0123,0.0
r0232_c0124,0.0
r0232_c0125,44.44
r0232_c0126,0.0
r0232_c0127,44.44
r0232_c0128,0.0
r0232_c0129,0.0
r0232_c0130,44.44
r0232_c0131,0.0
r0232_c0132,0.0
r0232_c0133,44.44
r0232_c0134,0.0
r0232_c0135,88.89
r0232_c0136,44.44
r0232_c0137,0.0
r0232_c0138,177.78
r0232_c0141,0.0
r0232_c0142,0.0
r0232_c0143,0.0
r0232_c0144,0.0
r0232_c0145,0.0
r0232_c0146,0.0
r0232_c0147,0.0
r0232_c0148,0.0
r0232_c0149,0.0
r0232_c0150,0.0
r0232_c0151,44.44
r0232_c0152,44.44
r0232_c0153,133.33
r0232_c0154,44.44
r0232_c0155,88.89
r0232_c0156,0.0
r0232_c0157,0.0
r0232_c0158,0.0
r0232_c0159,44.44
r0233_c0051,0.0
r0233_c0052,0.0
r0233_c0053,0.0
r0233_c0054,0.0
r0233_c0055,0.0
r0233_c0056,400.0
r0233_c0084,88.89
r0233_c0085,0.0
r0233_c0086,0.0
r0233_c0087,0.0
r0233_c0088,0.0
r0233_c0089,0.0
r0233_c0090,0.0
r0233_c0091,0.0
r0233_c0092,0.0
r0233_c0093,0.0
r0233_c0094,44.44
r0233_c0095,44.44
r0233_c0096,0.0
r0233_c0097,0.0
r0233_c0098,0.0
r0233_c0099,0.0
r0233_c0100,44.44
r0233_c0101,44.44
r0233_c0102,0.0
r0233_c0103,0.0
r0233_c0104,0.0
r0233_c0105,133.33
r0233_c0107,88.89
r0233_c0108,44.44
r0233_c0109,0.0
r0233_c0110,0.0
r0233_c0111,0.0
r0233_c0112,44.44
r0233_c0113,88.89
r0233_c0114,0.0
r0233_c0115,0.0
r0233_c0116,0.0
r0233_c0117,0.0
r0233_c0118,0.0
r0233_c0119,0.0
r0233_c0120,0.0
r0233_c0121,0.0
r0233_c0122,0.0
r0233_c0123,0.0
r0233_c0124,0.0
r0233_c0125,0.0
r0233_c0126,0.0
r0233_c0127,0.0
r0233_c0128,0.0
r0233_c0129,0.0
r0233_c0130,0.0
r0233_c0131,0.0
r0233_c0132,0.0
r0233_c0133,44.44
r0233_c0134,44.44
r0233_c0135,44.44
r0233_c0136,0.0
r0233_c0137,0.0
r0233_c0138,0.0
r0233_c0139,0.0
r0233_c0140,44.44
r0233_c0141,0.0
r0233_c0142,0.0
r0233_c0143,0.0
r0233_c0144,133.33
r0233_c0145,0.0
r0233_c0146,0.0
r0233_c0147,0.0
r0233_c0148,44.44
r0233_c0149,88.89
r0233_c0150,0.0
r0233_c0151,0.0
r0233_c0152,44.44
r0233_c0153,0.0
r0233_c0154,44.44
r0233_c0155,0.0
r0233_c0156,88.89
r0233_c0157,44.44
r0233_c0158,44.44
r0233_c0159,44.44
r0234_c0051,177.78
r0234_c0052,44.44
r0234_c0053,44.44
r0234_c0054,44.44
r0234_c0055,0.0
r0234_c0056,1066.67
r0234_c0084,0.0
r0234_c0085,0.0
r0234_c0086,0.0
r0234_c0087,0.0
r0234_c0088,0.0
r0234_c0089,44.44
r0234_c0090,0.0
r0234_c0091,0.0
r0234_c0092,0.0
r0234_c0093,0.0
r0234_c0094,0.0
r0234_c0095,88.89
r0234_c0096,0.0
r0234_c0097,0.0
r0234_c0098,0.0
r0234_c0099,44.44
r0234_c0100,88.89
r0234_c0101,44.44
r0234_c0102,0.0
r0234_c0103,0.0
r0234_c0104,0.0
r0234_c0105,0.0
r0234_c0107,88.89
r0234_c0108,0.0
r0234_c0109,0.0
r0234_c0110,0.0
r0234_c0111,0.0
r0234_c0112,177.78
r0234_c0113,0.0
r0234_c0114,44.44
r0234_c0115,44.44
r0234_c0116,0.0
r0234_c0117,44.44
r0234_c0118,0.0
r0234_c0119,0.0
r0234_c0120,0.0
r0234_c0121,0.0
r0234_c0122,0.0
r0234_c0123,0.0
r0234_c0124,0.0
r0234_c0125,44.44
r0234_c0126,0.0
r0234_c0127,88.89
r0234_c0128,0.0
r0234_c0129,0.0
r0234_c0130,88.89
r0234_c0131,0.0
r0234_c0132,133.33
r0234_c0133,44.44
r0234_c0134,44.44
r0234_c0135,88.89
r0234_c0136,0.0
r0234_c0137,88.89
r0234_c0138,88.89
r0234_c0139,0.0
r0234_c0140,88.89
r0234_c0141,44.44
r0234_c0142,0.0
r0234_c0143,44.44
r0234_c0144,44.44
r0234_c0145,44.44
r0234_c0146,133.33
r0234_c0147,0.0
r0234_c0148,44.44
r0234_c0149,88.89
r0234_c0150,88.89
r0234_c0151,44.44
r0234_c0152,44.44
r0234_c0153,133.33
r0234_c0154,88.89
r0234_c0155,44.44
r0234_c0156,0.0
r0234_c0157,44.44
r0234_c0158,0.0
r0234_c0159,88.89
r0234_c0160,177.78
r0235_c0053,0.0
r0235_c0054,0.0
r0235_c0055,400.0
r0235_c0084,44.44
r0235_c0085,0.0
r0235_c0086,0.0
r0235_c0087,0.0
r0235_c0088,0.0
r0235_c0089,0.0
r0235_c0090,0.0
r0235_c0091,0.0
r0235_c0092,0.0
r0235_c0093,0.0
r0235_c0094,44.44
r0235_c0095,88.89
r0235_c0096,0.0
r0235_c0097,0.0
r0235_c0098,88.89
r0235_c0099,44.44
r0235_c0100,0.0
r0235_c0101,44.44
r0235_c0102,0.0
r0235_c0103,0.0
r0235_c0104,44.44
r0235_c0107,44.44
r0235_c0108,0.0
r0235_c0109,0.0
r0235_c0110,44.44
r0235_c0111,44.44
r0235_c0112,88.89
r0235_c0113,0.0
r0235_c0114,44.44
r0235_c0115,88.89
r0235_c0116,0.0
r0235_c0117,44.44
r0235_c0118,0.0
r0235_c0119,0.0
r0235_c0120,0.0
r0235_c0121,0.0
r0235_c0122,44.44
r0235_c0123,0.0
r0235_c0124,0.0
r0235_c0126,0.0
r0235_c0127,44.44
r0235_c0128,0.0
r0235_c0129,0.0
r0235_c0130,44.44
r0235_c0131,44.44
r0235_c0132,44.44
r0235_c0133,44.44
r0235_c0134,0.0
r0235_c0135,44.44
r0235_c0136,0.0
r0235_c0137,44.44
r0235_c0138,177.78
r0235_c0139,222.22
r0235_c0140,0.0
r0235_c0141,0.0
r0235_c0142,0.0
r0235_c0143,44.44
r0235_c0144,44.44
r0235_c0145,44.44
r0235_c0146,88.89
r0235_c0147,0.0
r0235_c0148,0.0
r0235_c0149,133.33
r0235_c0150,44.44
r0235_c0151,0.0
r0235_c0152,0.0
r0235_c0153,0.0
r0235_c0154,44.44
r0235_c0155,88.89
r0235_c0156,44.44
r0235_c0157,44.44
r0235_c0158,133.33
r0235_c0159,88.89
r0236_c0074,622.22
r0236_c0075,177.78
r0236_c0084,177.78
r0236_c0085,0.0
r0236_c0086,0.0
r0236_c0087,88.89
r0236_c0088,0.0
r0236_c0089,177.78
r0236_c0090,133.33
r0236_c0091,44.44
r0236_c0092,0.0
r0236_c0093,0.0
r0236_c0094,44.44
r0236_c0095,222.22
r0236_c0096,44.44
r0236_c0097,44.44
r0236_c0098,88.89
r0236_c0099,177.78
r0236_c0100,177.78
r0236_c0101,44.44
r0236_c0102,88.89
r0236_c0103,88.89
r0236_c0104,133.33
r0236_c0105,133.33
r0236_c0106,88.89
r0236_c0107,44.44
r0236_c0108,0.0
r0236_c0109,88.89
r0236_c0110,222.22
r0236_c0111,44.44
r0236_c0112,0.0
r0236_c0113,0.0
r0236_c0114,88.89
r0236_c0115,44.44
r0236_c0116,266.67
r0236_c0117,88.89
r0236_c0118,44.44
r0236_c0119,44.44
r0236_c0120,0.0
r0236_c0121,88.89
r0236_c0122,44.44
r0236_c0123,88.89
r0236_c0124,88.89
r0236_c0126,44.44
r0236_c0127,88.89
r0236_c0128,44.44
r0236_c0129,44.44
r0236_c0130,88.89
r0236_c0131,133.33
r0236_c0132,266.67
r0236_c0133,44.44
r0236_c0134,88.89
r0236_c0135,88.89
r0236_c0136,44.44
r0236_c0137,88.89
r0236_c0138,44.44
r0236_c0139,88.89
r0236_c0140,0.0
r0236_c0141,0.0
r0236_c0142,0.0
r0236_c0143,44.44
r0236_c0144,0.0
r0236_c0145,0.0
r0236_c0146,88.89
r0236_c0147,0.0
r0236_c0148,0.0
r0236_c0149,0.0
r0236_c0150,0.0
r0236_c0151,0.0
r0236_c0152,0.0
r0236_c0153,0.0
r0236_c0154,44.44
r0236_c0155,88.89
r0236_c0156,0.0
r0236_c0157,0.0
r0236_c0158,0.0
r0236_c0159,44.44
r0237_c0073,622.22
r0237_c0074,0.0
r0237_c0075,0.0
r0237_c0076,44.44
r0237_c0077,222.22
r0237_c0078,88.89
r0237_c0079,88.89
r0237_c0080,44.44
r0237_c0081,133.33
r0237_c0082,88.89
r0237_c0083,222.22
r0237_c0084,0.0
r0237_c0085,0.0
r0237_c0086,0.0
r0237_c0087,44.44
r0237_c0088,0.0
r0237_c0089,88.89
r0237_c0090,44.44
r0237_c0091,0.0
r0237_c0092,0.0
r0237_c0093,0.0
r0237_c0094,44.44
r0237_c0095,88.89
r0237_c0096,88.89
r0237_c0097,44.44
r0237_c0098,355.56
r0237_c0099,177.78
r0237_c0100,44.44
r0237_c0101,0.0
r0237_c0102,44.44
r0237_c0103,88.89
r0237_c0104,133.33
r0237_c0105,0.0
r0237_c0106,133.33
r0237_c0107,0.0
r0237_c0108,44.44
r0237_c0109,44.44
r0237_c0110,44.44
r0237_c0111,0.0
r0237_c0112,0.0
r0237_c0113,0.0
r0237_c0114,0.0
r0237_c0115,0.0
r0237_c0116,177.78
r0237_c0117,44.44
r0237_c0118,0.0
r0237_c0119,0.0
r0237_c0120,0.0
r0237_c0121,0.0
r0237_c0122,0.0
r0237_c0123,44.44
r0237_c0124,0.0
r0237_c0125,133.33
r0237_c0126,0.0
r0237_c0127,44.44
r0237_c0128,0.0
r0237_c0129,0.0
r0237_c0130,44.44
r0237_c0131,0.0
r0237_c0132,177.78
r0237_c0133,44.44
r0237_c0134,0.0
r0237_c0135,44.44
r0237_c0136,0.0
r0237_c0137,88.89
r0237_c0138,177.78
r0237_c0139,88.89
r0237_c0140,44.44
r0237_c0141,44.44
r0237_c0142,177.78
r0237_c0143,44.44
r0237_c0144,88.89
r0237_c0145,44.44
r0237_c0147,88.89
r0237_c0148,44.44
r0237_c0149,222.22
r0237_c0150,88.89
r0237_c0151,133.33
r0237_c0152,222.22
r0237_c0153,133.33
r0237_c0154,44.44
r0237_c0155,44.44
r0237_c0156,44.44
r0237_c0157,44.44
r0237_c0158,0.0
r0237_c0159,222.22
r0238_c0054,44.44
r0238_c0055,0.0
r0238_c0056,355.56
r0238_c0067,222.22
r0238_c0073,44.44
r0238_c0074,0.0
r0238_c0075,0.0
r0238_c0076,0.0
r0238_c0077,0.0
r0238_c0078,88.89
r0238_c0079,0.0
r0238_c0080,44.44
r0238_c0081,0.0
r0238_c0082,0.0
r0238_c0083,0.0
r0238_c0084,88.89
r0238_c0085,0.0
r0238_c0086,0.0
r0238_c0087,0.0
r0238_c0088,0.0
r0238_c0089,44.44
r0238_c0090,0.0
r0238_c0091,0.0
r0238_c0092,88.89
r0238_c0093,0.0
r0238_c0094,0.0
r0238_c0095,177.78
r0238_c0096,44.44
r0238_c0097,488.89
r0238_c0098,0.0
r0238_c0099,0.0
r0238_c0100,0.0
r0238_c0101,0.0
r0238_c0102,0.0
r0238_c0103,44.44
r0238_c0104,0.0
r0238_c0105,0.0
r0238_c0106,44.44
r0238_c0107,0.0
r0238_c0108,0.0
r0238_c0109,0.0
r0238_c0110,0.0
r0238_c0111,0.0
r0238_c0112,0.0
r0238_c0113,0.0
r0238_c0114,0.0
r0238_c0115,0.0
r0238_c0116,88.89
r0238_c0117,44.44
r0238_c0118,0.0
r0238_c0119,0.0
r0238_c0120,0.0
r0238_c0121,0.0
r0238_c0122,0.0
r0238_c0123,44.44
r0238_c0124,44.44
r0238_c0125,44.44
r0238_c0126,0.0
r0238_c0127,88.89
r0238_c0128,0.0
r0238_c0129,0.0
r0238_c0130,0.0
r0238_c0131,88.89
r0238_c0132,0.0
r0238_c0133,0.0
r0238_c0134,0.0
r0238_c0135,44.44
r0238_c0136,0.0
r0238_c0137,88.89
r0238_c0138,88.89
r0238_c0139,0.0
r0238_c0140,0.0
r0238_c0141,44.44
r0238_c0142,0.0
r0238_c0143,44.44
r0238_c0144,0.0
r0238_c0145,44.44
r0238_c0146,44.44
r0238_c0147,0.0
r0238_c0148,0.0
r0238_c0149,0.0
r0238_c0150,0.0
r0238_c0153,0.0
r0238_c0154,44.44
r0238_c0155,0.0
r0238_c0156,0.0
r0238_c0157,0.0
r0238_c0158,0.0
r0238_c0159,0.0
r0239_c0052,44.44
r0239_c0053,44.44
r0239_c0054,44.44
r0239_c0055,0.0
r0239_c0056,44.44
r0239_c0067,0.0
r0239_c0073,88.89
r0239_c0074,0.0
r0239_c0075,0.0
r0239_c0076,0.0
r0239_c0077,0.0
r0239_c0078,88.89
r0239_c0079,0.0
r0239_c0080,44.44
r0239_c0081,44.44
r0239_c0082,0.0
r0239_c0083,0.0
r0239_c0084,0.0
r0239_c0085,0.0
r0239_c0086,0.0
r0239_c0087,0.0
r0239_c0088,0.0
r0239_c0089,0.0
r0239_c0090,44.44
r0239_c0091,44.44
r0239_c0092,88.89
r0239_c0093,0.0
r0239_c0094,88.89
r0239_c0095,44.44
r0239_c0096,44.44
r0239_c0097,44.44
r0239_c0098,0.0
r0239_c0099,44.44
r0239_c0101,0.0
r0239_c0102,0.0
r0239_c0103,88.89
r0239_c0104,0.0
r0239_c0105,0.0
r0239_c0107,177.78
r0239_c0108,0.0
r0239_c0109,0.0
r0239_c0110,0.0
r0239_c0111,0.0
r0239_c0112,0.0
r0239_c0113,0.0
r0239_c0114,44.44
r0239_c0115,133.33
r0239_c0116,88.89
r0239_c0117,44.44
r0239_c0118,88.89
r0239_c0119,44.44
r0239_c0120,44.44
r0239_c0121,88.89
r0239_c0122,44.44
r0239_c0123,44.44
r0239_c0124,44.44
r0239_c0125,44.44
r0239_c0126,0.0
r0239_c0127,88.89
r0239_c0128,0.0
r0239_c0129,44.44
r0239_c0131,44.44
r0239_c0132,0.0
r0239_c0133,44.44
r0239_c0134,0.0
r0239_c0135,0.0
r0239_c0136,0.0
r0239_c0137,88.89
r0239_c0138,0.0
r0239_c0139,0.0
r0239_c0140,0.0
r0239_c0141,0.0
r0239_c0142,0.0
r0239_c0143,88.89
r0239_c0144,0.0
r0239_c0145,44.44
r0239_c0146,0.0
r0239_c0147,44.44
r0239_c0148,0.0
r0239_c0149,88.89
r0239_c0150,88.89
r0239_c0151,0.0
r0239_c0152,0.0
r0239_c0153,0.0
r0239_c0154,177.78
r0239_c0155,133.33
r0239_c0156,44.44
r0239_c0157,133.33
r0239_c0158,0.0
r0239_c0159,44.44
r0240_c0037,444.44
r0240_c0038,533.33
r0240_c0039,177.78
r0240_c0040,444.44
r0240_c0041,1022.22
r0240_c0042,800.0
r0240_c0052,133.33
r0240_c0053,0.0
r0240_c0054,88.89
r0240_c0055,0.0
r0240_c0056,133.33
r0240_c0060,44.44
r0240_c0061,0.0
r0240_c0062,88.89
r0240_c0066,44.44
r0240_c0067,88.89
r0240_c0073,133.33
r0240_c0074,0.0
r0240_c0075,0.0
r0240_c0076,0.0
r0240_c0077,0.0
r0240_c0078,44.44
r0240_c0079,0.0
r0240_c0080,0.0
r0240_c0081,0.0
r0240_c0082,0.0
r0240_c0083,0.0
r0240_c0084,44.44
r0240_c0085,0.0
r0240_c0086,0.0
r0240_c0087,0.0
r0240_c0088,88.89
r0240_c0089,88.89
r0240_c0090,44.44
r0240_c0091,0.0
r0240_c0092,44.44
r0240_c0093,0.0
r0240_c0094,44.44
r0240_c0095,0.0
r0240_c0096,44.44
r0240_c0097,0.0
r0240_c0098,0.0
r0240_c0099,0.0
r0240_c0100,0.0
r0240_c0101,0.0
r0240_c0102,0.0
r0240_c0103,88.89
r0240_c0104,0.0
r0240_c0105,177.78
r0240_c0106,355.56
r0240_c0108,44.44
r0240_c0109,44.44
r0240_c0110,44.44
r0240_c0111,0.0
r0240_c0112,0.0
r0240_c0113,0.0
r0240_c0114,0.0
r0240_c0115,0.0
r0240_c0117,44.44
r0240_c0118,44.44
r0240_c0119,0.0
r0240_c0120,44.44
r0240_c0121,0.0
r0240_c0122,44.44
r0240_c0123,133.33
r0240_c0124,0.0
r0240_c0125,44.44
r0240_c0126,88.89
r0240_c0127,133.33
r0240_c0128,88.89
r0240_c0129,0.0
r0240_c0131,0.0
r0240_c0132,0.0
r0240_c0133,44.44
r0240_c0134,44.44
r0240_c0135,44.44
r0240_c0136,88.89
r0240_c0137,88.89
r0240_c0138,88.89
r0240_c0139,44.44
r0240_c0140,0.0
r0240_c0141,0.0
r0240_c0144,44.44
r0240_c0145,44.44
r0240_c0146,88.89
r0240_c0147,0.0
r0240_c0148,88.89
r0240_c0149,88.89
r0240_c0150,44.44
r0240_c0151,0.0
r0240_c0152,0.0
r0240_c0153,0.0
r0240_c0154,88.89
r0240_c0155,88.89
r0240_c0156,44.44
r0240_c0157,88.89
r0240_c0158,0.0
r0240_c0159,44.44
r0241_c0052,0.0
r0241_c0053,44.44
r0241_c0054,0.0
r0241_c0055,0.0
r0241_c0056,44.44
r0241_c0059,44.44
r0241_c0060,0.0
r0241_c0061,88.89
r0241_c0062,44.44
r0241_c0063,444.44
r0241_c0064,177.78
r0241_c0065,44.44
r0241_c0066,44.44
r0241_c0067,44.44
r0241_c0068,44.44
r0241_c0069,44.44
r0241_c0070,88.89
r0241_c0073,222.22
r0241_c0074,44.44
r0241_c0075,0.0
r0241_c0076,0.0
r0241_c0077,0.0
r0241_c0078,0.0
r0241_c0079,0.0
r0241_c0080,0.0
r0241_c0081,0.0
r0241_c0082,0.0
r0241_c0083,0.0
r0241_c0084,0.0
r0241_c0085,0.0
r0241_c0086,44.44
r0241_c0087,44.44
r0241_c0088,0.0
r0241_c0089,0.0
r0241_c0090,0.0
r0241_c0091,0.0
r0241_c0092,88.89
r0241_c0093,0.0
r0241_c0094,177.78
r0241_c0095,222.22
r0241_c0096,44.44
r0241_c0097,177.78
r0241_c0098,0.0
r0241_c0099,0.0
r0241_c0100,44.44
r0241_c0101,0.0
r0241_c0102,133.33
r0241_c0103,88.89
r0241_c0104,0.0
r0241_c0105,44.44
r0241_c0106,177.78
r0241_c0108,311.11
r0241_c0109,44.44
r0241_c0110,44.44
r0241_c0111,44.44
r0241_c0112,0.0
r0241_c0113,44.44
r0241_c0114,44.44
r0241_c0117,222.22
r0241_c0118,0.0
r0241_c0119,0.0
r0241_c0120,44.44
r0241_c0121,0.0
r0241_c0122,44.44
r0241_c0123,0.0
r0241_c0124,0.0
r0241_c0125,44.44
r0241_c0126,0.0
r0241_c0127,0.0
r0241_c0128,0.0
r0241_c0131,44.44
r0241_c0132,0.0
r0241_c0133,88.89
r0241_c0134,44.44
r0241_c0135,0.0
r0241_c0136,133.33
r0241_c0137,0.0
r0241_c0138,88.89
r0241_c0139,0.0
r0241_c0140,0.0
r0241_c0143,0.0
r0241_c0144,0.0
r0241_c0145,0.0
r0241_c0146,0.0
r0241_c0147,0.0
r0241_c0148,0.0
r0241_c0149,133.33
r0241_c0150,0.0
r0241_c0151,44.44
r0241_c0152,0.0
r0241_c0153,0.0
r0241_c0154,133.33
r0241_c0155,133.33
r0241_c0156,0.0
r0241_c0157,88.89
r0241_c0158,133.33
r0242_c0051,88.89
r0242_c0052,0.0
r0242_c0053,0.0
r0242_c0054,44.44
r0242_c0055,44.44
r0242_c0056,0.0
r0242_c0057,0.0
r0242_c0058,88.89
r0242_c0059,0.0
r0242_c0060,0.0
r0242_c0061,0.0
r0242_c0062,0.0
r0242_c0063,0.0
r0242_c0064,0.0
r0242_c0065,0.0
r0242_c0066,0.0
r0242_c0067,0.0
r0242_c0068,0.0
r0242_c0069,0.0
r0242_c0070,0.0
r0242_c0071,0.0
r0242_c0072,44.44
r0242_c0073,133.33
r0242_c0074,88.89
r0242_c0075,0.0
r0242_c0076,44.44
r0242_c0077,0.0
r0242_c0078,88.89
r0242_c0079,0.0
r0242_c0080,44.44
r0242_c0081,0.0
r0242_c0082,0.0
r0242_c0083,88.89
r0242_c0084,355.56
r0242_c0085,355.56
r0242_c0086,44.44
r0242_c0087,0.0
r0242_c0088,0.0
r0242_c0089,44.44
r0242_c0090,88.89
r0242_c0091,0.0
r0242_c0092,44.44
r0242_c0093,88.89
r0242_c0094,266.67
r0242_c0095,311.11
r0242_c0096,133.33
r0242_c0097,88.89
r0242_c0098,44.44
r0242_c0099,133.33
r0242_c0100,44.44
r0242_c0101,44.44
r0242_c0102,44.44
r0242_c0103,44.44
r0242_c0104,0.0
r0242_c0105,0.0
r0242_c0118,711.11
r0242_c0123,0.0
r0242_c0124,44.44
r0242_c0125,88.89
r0242_c0126,44.44
r0242_c0127,222.22
r0242_c0128,177.78
r0242_c0130,0.0
r0242_c0131,44.44
r0242_c0132,0.0
r0242_c0133,133.33
r0242_c0134,44.44
r0242_c0135,0.0
r0242_c0136,44.44
r0242_c0137,0.0
r0242_c0138,266.67
r0242_c0139,44.44
r0242_c0140,0.0
r0242_c0141,44.44
r0242_c0142,0.0
r0242_c0143,133.33
r0242_c0144,44.44
r0242_c0145,44.44
r0242_c0146,44.44
r0242_c0147,0.0
r0242_c0148,44.44
r0242_c0149,222.22
r0242_c0150,0.0
r0242_c0151,44.44
r0242_c0152,0.0
r0242_c0153,0.0
r0242_c0154,355.56
r0242_c0155,88.89
r0242_c0156,133.33
r0242_c0157,177.78
r0242_c0158,44.44
r0243_c0020,3777.78
r0243_c0052,133.33
r0243_c0053,0.0
r0243_c0054,44.44
r0243_c0055,44.44
r0243_c0057,88.89
r0243_c0058,0.0
r0243_c0059,0.0
r0243_c0060,0.0
r0243_c0064,0.0
r0243_c0065,0.0
r0243_c0066,0.0
r0243_c0067,0.0
r0243_c0068,0.0
r0243_c0069,44.44
r0243_c0070,0.0
r0243_c0071,44.44
r0243_c0072,44.44
r0243_c0073,177.78
r0243_c0074,0.0
r0243_c0075,0.0
r0243_c0076,0.0
r0243_c0077,0.0
r0243_c0078,0.0
r0243_c0079,0.0
r0243_c0080,0.0
r0243_c0081,44.44
r0243_c0082,44.44
r0243_c0083,0.0
r0243_c0084,88.89
r0243_c0085,0.0
r0243_c0086,0.0
r0243_c0087,0.0
r0243_c0088,44.44
r0243_c0089,44.44
r0243_c0090,44.44
r0243_c0091,0.0
r0243_c0092,44.44
r0243_c0093,44.44
r0243_c0094,44.44
r0243_c0095,0.0
r0243_c0096,44.44
r0243_c0097,44.44
r0243_c0098,0.0
r0243_c0099,0.0
r0243_c0100,0.0
r0243_c0101,44.44
r0243_c0102,44.44
r0243_c0103,0.0
r0243_c0104,0.0
r0243_c0105,44.44
r0243_c0112,0.0
r0243_c0123,0.0
r0243_c0124,0.0
r0243_c0125,0.0
r0243_c0126,0.0
r0243_c0127,0.0
r0243_c0130,44.44
r0243_c0131,0.0
r0243_c0132,0.0
r0243_c0133,0.0
r0243_c0134,0.0
r0243_c0135,0.0
r0243_c0136,133.33
r0243_c0137,133.33
r0243_c0138,266.67
r0243_c0139,0.0
r0243_c0140,0.0
r0243_c0141,133.33
r0243_c0142,0.0
r0243_c0143,44.44
r0243_c0144,0.0
r0243_c0145,88.89
r0243_c0146,0.0
r0243_c0147,0.0
r0243_c0148,0.0
r0243_c0149,222.22
r0243_c0150,0.0
r0243_c0151,0.0
r0243_c0152,0.0
r0243_c0153,0.0
r0243_c0154,88.89
r0243_c0155,0.0
r0243_c0156,44.44
r0243_c0157,0.0
r0244_c0054,88.89
r0244_c0055,44.44
