osm_id,lat,lon,amenity_label,street_width_m,plot_area_m2,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,residential_ratio,commercial_ratio,median_income
1427212548,40.7525447,-73.9792587,food_drink,7.0,961.0,33.4,110.9,326.7,89.8,0.0,0.2462,
1427212583,40.7525995,-73.9792197,finance,7.0,961.0,30.9,117.7,325.2,86.0,0.0,0.25,
1427212633,40.7525762,-73.979134,health,7.0,961.0,23.3,118.1,332.4,79.0,0.0,0.2542,
1427233328,40.7533827,-73.9766738,finance,1.5,10078.3,42.5,322.9,444.3,122.8,0.0,0.3333,
1427233358,40.7532708,-73.9773865,food_drink,3.5,10078.3,3.1,269.2,424.9,64.6,0.0,0.4516,
1427265072,40.7542362,-73.977239,food_drink,7.0,842.8,65.2,358.8,416.1,159.6,0.0,0.2857,
1427265079,40.7539377,-73.9768745,food_drink,7.0,910.0,64.1,352.3,450.1,147.4,0.0,0.3333,
1427265080,40.7543276,-73.9772122,food_drink,7.0,842.8,63.6,368.4,417.8,156.5,0.0,0.2857,
1427265082,40.7543596,-73.9763714,food_drink,7.0,1578.0,124.3,415.5,431.1,97.4,0.0,0.4,
1427265083,40.7538356,-73.9761648,food_drink,7.0,421.8,107.2,387.9,444.1,133.7,0.0606,0.2727,
1427273331,40.7527835,-73.9748802,retail,7.0,702.4,34.0,406.4,285.0,23.8,0.0345,0.1724,
1427273332,40.7529578,-73.9752216,food_drink,7.0,702.4,25.0,406.7,319.3,11.3,0.0364,0.1818,
1427273333,40.7526573,-73.9746261,food_drink,7.0,685.7,55.5,382.3,259.8,49.3,0.0308,0.1692,
1427273334,40.7526594,-73.9744845,hospitality,7.0,685.7,62.4,375.5,251.6,59.2,0.0303,0.1818,
1427273368,40.7523179,-73.9738176,food_drink,7.0,1352.3,129.2,313.0,185.7,100.0,0.0759,0.1772,
1427273465,40.7524384,-73.9747251,retail,7.0,2567.5,74.5,368.4,250.1,62.1,0.0317,0.1429,
1427273513,40.7524627,-73.9751098,food_drink,7.0,2567.5,69.7,391.9,277.7,50.9,0.0351,0.1579,
1427285893,40.7518554,-73.975518,finance,7.0,3639.4,34.2,354.0,277.6,123.7,0.0233,0.2326,
1427285902,40.7520527,-73.9759313,food_drink,7.0,852.0,15.7,322.0,317.9,119.4,0.0238,0.2381,
1427285966,40.7511476,-73.9765152,retail,7.0,2542.5,11.3,273.8,317.4,133.8,0.0,0.1077,
1427285993,40.7509775,-73.9767577,food_drink,10.5,2542.5,18.5,258.2,332.2,116.3,0.0,0.0845,
1427286041,40.7508482,-73.9762726,food_drink,7.0,973.1,24.8,263.7,289.2,107.7,0.0,0.1014,
1427286079,40.750611,-73.9768239,food_drink,7.0,1171.6,41.4,248.4,331.1,119.9,0.0105,0.0632,
1427286094,40.7509934,-73.9773762,retail,7.0,3376.8,69.9,207.9,383.5,66.1,0.0,0.0875,
1427286096,40.7510468,-73.9769024,food_drink,10.5,2542.5,32.7,244.4,345.9,102.8,0.0,0.0833,
1427286256,40.7514335,-73.9777549,retail,7.0,2292.0,21.6,165.7,426.6,37.6,0.0,0.1186,
1427286257,40.7519302,-73.978195,food_drink,7.0,1949.4,45.3,132.4,439.2,27.8,0.0,0.2558,
1427499765,40.7519234,-73.9797222,food_drink,7.0,1129.7,10.5,35.2,351.8,127.5,0.0,0.1857,
1427499791,40.7517125,-73.9799108,food_drink,7.0,1663.6,6.6,20.7,362.5,139.8,0.0,0.141,
1427499828,40.7517125,-73.9803061,food_drink,7.0,431.8,19.6,51.7,341.0,159.9,0.0,0.1125,
1427499830,40.7516376,-73.980881,retail,7.0,704.2,54.0,98.9,301.3,127.8,0.0,0.0989,
1427499831,40.7511837,-73.9806977,food_drink,7.0,1288.6,40.3,95.8,341.2,176.9,0.0,0.0784,
1427499833,40.7510771,-73.9807748,retail,7.0,1288.6,52.9,107.5,343.0,180.2,0.0,0.0594,
1427521090,40.7499023,-73.9831807,food_drink,7.0,406.0,70.0,278.7,158.6,276.6,0.0168,0.0588,
1427521105,40.7502629,-73.983558,finance,7.0,866.0,26.9,234.3,194.1,275.0,0.0075,0.0821,
1427521106,40.7500792,-73.9831088,finance,7.0,1600.5,55.0,276.8,179.2,279.0,0.0168,0.0672,
1427521107,40.7498546,-73.9833154,retail,7.0,406.0,72.2,270.8,151.0,269.6,0.0167,0.0583,
1428036328,40.7528897,-73.9811056,food_drink,7.0,654.9,28.5,184.9,199.0,43.0,0.0,0.2029,
1428036347,40.7532596,-73.9808098,finance,7.0,644.1,19.3,205.8,178.2,39.6,0.0,0.2239,
1428036360,40.753808,-73.9804143,retail,7.0,399.4,70.7,210.8,165.9,79.3,0.0,0.3077,
1428036380,40.7542617,-73.9800487,retail,7.0,1865.5,30.4,196.3,180.3,133.3,0.0,0.3099,
1428036410,40.754972,-73.9800815,finance,7.0,2520.9,10.6,158.4,183.8,192.8,0.0,0.2151,
1428036492,40.7561557,-73.9776613,food_drink,7.0,758.2,86.9,354.5,422.5,217.7,0.0,0.1341,
1428036564,40.7555913,-73.9770542,retail,7.0,4003.2,50.8,409.2,416.4,140.8,0.0,0.1884,
1428036585,40.7554348,-73.977162,retail,14.0,4003.2,31.6,399.3,430.7,142.0,0.0,0.1746,
1428036605,40.7555641,-73.9774674,finance,14.0,3435.7,34.9,374.3,413.6,171.2,0.0,0.1733,
1428036618,40.7552783,-73.977656,retail,7.0,552.1,14.4,357.6,390.1,177.8,0.0,0.194,
1428036640,40.7551081,-73.9778087,retail,7.0,552.1,23.4,345.6,373.6,188.3,0.0,0.2059,
1428036643,40.7547985,-73.9776337,retail,7.0,4098.7,27.1,364.3,383.5,174.5,0.0,0.2364,
1428036650,40.7545385,-73.9840441,food_drink,7.0,12.9,13.2,201.0,158.1,20.2,0.0204,0.2653,
1428185662,40.7499227,-73.9811684,retail,7.0,480.2,26.1,181.7,260.2,139.8,0.0092,0.0275,
1428185672,40.7490233,-73.9822288,food_drink,7.0,560.6,82.6,176.6,131.4,176.9,0.0211,0.0421,
1428427548,40.7538901,-73.9787699,food_drink,7.0,2977.8,55.2,265.9,293.8,125.7,0.0,0.3621,
1428427554,40.7570782,-73.9759556,food_drink,7.0,584.8,7.3,508.5,304.7,80.3,0.0154,0.1385,
1428427555,40.7569369,-73.9760656,food_drink,7.0,221.3,14.6,496.4,312.6,98.0,0.0149,0.1642,
1428427557,40.7588847,-73.9751138,retail,7.0,1978.4,108.2,459.2,109.4,102.0,0.0455,0.1667,
1428427558,40.7585649,-73.9748533,retail,7.0,1362.2,101.4,429.4,145.5,63.2,0.05,0.1667,
1428427559,40.7589868,-73.975024,retail,7.0,1978.4,94.6,455.2,97.8,104.8,0.0435,0.1739,
1428427560,40.7589187,-73.9746107,retail,7.0,1038.2,81.9,419.7,111.1,79.2,0.0462,0.1538,
1428427562,40.7614213,-73.9738724,food_drink,7.0,3425.6,79.7,338.3,198.5,42.1,0.0652,0.0652,
1428427563,40.7610689,-73.9739729,hospitality,7.0,178.0,57.7,350.9,160.7,64.0,0.069,0.092,
1428427564,40.7612458,-73.9743323,hospitality,7.0,1535.5,68.1,378.3,164.3,53.0,0.0345,0.0805,
1428427565,40.7613079,-73.9749288,retail,7.0,227.4,20.4,419.1,160.5,66.2,0.0319,0.0638,
1428427566,40.7610889,-73.9750755,retail,7.0,612.2,20.3,442.5,136.0,82.9,0.0435,0.0652,
1428427567,40.7608651,-73.9752575,retail,7.0,642.0,34.9,461.3,112.7,60.0,0.0435,0.0978,
1428427568,40.7610186,-73.9756542,retail,7.0,1116.0,31.7,487.1,138.5,89.5,0.0303,0.0808,
1428427571,40.7602252,-73.9757516,retail,7.0,806.6,38.4,518.3,72.7,58.5,0.0357,0.1071,
1428427572,40.7601652,-73.976054,retail,7.0,806.6,35.7,544.7,92.4,84.8,0.0366,0.1341,
1428427573,40.75944,-73.9768001,retail,7.0,1961.0,66.7,561.3,156.5,142.6,0.0,0.2241,
1429062988,40.7515332,-73.9800433,retail,7.0,431.8,19.8,29.4,369.4,151.3,0.0,0.1059,
1487449793,40.7563915,-73.9854253,food_drink,3.5,431.0,87.2,300.5,83.2,176.7,0.0,0.3333,
1487472478,40.7607113,-73.9807687,food_drink,7.0,5810.8,96.2,514.0,318.9,142.6,0.05,0.65,
1487569052,40.7640653,-73.9782577,food_drink,3.5,2276.3,72.3,256.9,131.8,331.7,0.0833,0.1146,
1497326724,40.7650339,-73.9793005,food_drink,4.0,212.3,75.3,124.9,179.4,302.4,0.1375,0.1375,
1568008206,40.7615758,-73.9973446,food_drink,7.0,673.7,50.3,170.6,111.5,297.8,0.1077,0.0,
1655435369,40.7626496,-73.9728051,retail,14.0,302.2,27.0,186.3,352.1,104.9,0.0909,0.1515,
1706037451,40.7555936,-73.982172,food_drink,3.5,759.3,49.7,36.9,122.9,131.4,0.0,0.2208,
1706038616,40.7557338,-73.9824831,food_drink,3.5,199.8,19.7,66.3,141.1,130.3,0.0,0.2532,
1706057512,40.7553098,-73.9848042,finance,14.0,8000.9,16.3,240.4,86.2,62.5,0.0,0.38,
1707825812,40.7537214,-73.995808,food_drink,7.0,257.2,43.4,260.2,354.3,122.8,0.0532,0.0957,
1707825813,40.7542567,-73.9954338,food_drink,7.0,120.4,36.7,295.6,402.9,62.1,0.0593,0.0847,
1707825814,40.7547032,-73.9951011,retail,7.0,109.7,84.9,332.2,427.3,39.6,0.0583,0.0667,
1707825815,40.7543769,-73.9953394,food_drink,7.0,114.0,48.1,304.7,408.6,51.2,0.0526,0.0877,
1707825816,40.7533878,-73.9967808,food_drink,17.5,593.6,25.2,292.7,330.5,71.2,0.0339,0.1356,
1707825817,40.753864,-73.9956804,food_drink,7.0,93.4,40.9,267.2,370.0,105.6,0.0673,0.0769,
1707825819,40.7533801,-73.9957755,personal_care,3.5,194.5,17.1,229.0,316.3,116.3,0.0562,0.1124,
1707825820,40.7532964,-73.9966423,food_drink,7.0,593.6,10.8,277.3,317.5,70.1,0.0351,0.1404,
1707825821,40.7537504,-73.9945935,hospitality,3.5,736.2,118.3,218.7,315.3,142.6,0.0367,0.1101,
1707825822,40.7544373,-73.9953011,food_drink,7.0,91.5,54.0,309.7,412.1,46.3,0.0531,0.0885,
1707825823,40.754189,-73.9954886,food_drink,7.0,113.4,31.7,290.8,400.1,69.1,0.0603,0.0862,
1707825824,40.7531379,-73.9967415,food_drink,14.0,147.2,13.2,274.5,302.9,51.9,0.0517,0.1552,
1707825826,40.7533686,-73.9958361,food_drink,3.5,194.5,11.9,231.5,315.2,112.3,0.0465,0.1279,
1716273713,40.7632838,-73.9785863,retail,7.0,534.1,48.5,301.4,85.6,245.3,0.0421,0.1053,
1740694091,40.7587753,-73.98472,food_drink,7.0,299.4,70.4,376.7,302.4,35.9,0.0116,0.1395,
1740694092,40.762234,-73.98375,food_drink,7.0,1918.2,47.3,363.0,246.5,184.7,0.1081,0.2027,
1751769863,40.7583731,-73.9882377,retail,7.0,1115.6,43.2,286.8,228.3,263.9,0.0225,0.0787,
1752822408,40.758063,-73.9862053,leisure_entertainment,7.0,5181.0,203.5,421.8,263.3,118.1,0.0,0.1125,
1752843998,40.7558962,-73.9849328,leisure_entertainment,10.5,8000.9,81.6,259.7,37.7,121.6,0.0,0.339,
1753205377,40.756616,-73.9845926,food_drink,3.5,289.8,136.4,234.7,62.1,205.8,0.0,0.2941,
1758217485,40.7604723,-73.9840506,food_drink,7.0,87.9,15.1,505.6,367.6,44.9,0.0278,0.1806,
1802885415,40.7562302,-73.9750931,food_drink,7.0,1795.6,116.9,472.4,237.8,122.3,0.0238,0.2619,
1821451551,40.7590853,-73.995439,hospitality,7.0,5912.1,41.8,149.7,218.8,265.3,0.1212,0.0,
1873813840,40.7595189,-73.99156,food_drink,7.0,373.8,38.9,148.2,134.3,64.3,0.1429,0.0204,
1873813850,40.7586769,-73.9927249,finance,21.0,957.0,9.2,106.8,152.7,126.2,0.0552,0.0138,
1873813860,40.7601614,-73.9911074,food_drink,7.0,1651.1,62.9,223.9,184.8,132.2,0.148,0.0164,
1873813874,40.764515,-73.9958863,hospitality,7.0,906.5,108.4,479.2,226.1,280.9,0.0,0.0,
1873813883,40.7598902,-73.9917945,food_drink,14.0,84.7,7.6,189.8,131.5,110.0,0.1278,0.015,
1873813892,40.7631922,-73.9963261,food_drink,7.0,182.5,136.5,330.2,186.9,276.1,0.0089,0.0,
1873813912,40.7588415,-73.993163,food_drink,17.5,957.0,27.6,147.9,151.7,159.2,0.0552,0.0069,
1873813921,40.758505,-73.9923381,finance,7.0,92.3,29.4,69.1,117.6,103.5,0.0438,0.0219,
1899033650,40.7616486,-73.9868145,food_drink,14.0,1268.6,20.5,273.7,141.2,214.3,0.1884,0.0797,
1899033652,40.7581196,-73.9889244,food_drink,7.0,273.1,12.2,228.3,173.4,220.4,0.0198,0.0693,
1899033653,40.7580159,-73.9889989,food_drink,7.0,273.1,21.8,222.7,169.7,220.1,0.0208,0.0729,
1899033656,40.7584542,-73.9891712,food_drink,7.0,166.4,30.4,209.5,149.8,187.1,0.0488,0.0488,
1900975316,40.7644259,-73.9810737,food_drink,7.0,242.6,26.0,124.5,167.0,156.0,0.0857,0.1429,
1906721425,40.7682759,-73.9856866,food_drink,7.0,76.9,19.2,184.4,211.6,90.3,0.2474,0.0,
1916532788,40.7562465,-73.9936447,food_drink,7.0,140.7,137.2,274.4,330.3,158.5,0.0786,0.0786,
1948123002,40.7629935,-73.9842271,leisure_entertainment,7.0,93.0,95.7,277.6,166.3,227.2,0.1481,0.1358,
2015290654,40.7679878,-73.9854344,retail,14.0,171.9,29.2,158.2,229.8,62.2,0.2151,0.0108,
2070158858,40.7674922,-73.9862892,retail,7.0,1045.0,75.9,211.8,165.9,50.1,0.1846,0.0,
2070159145,40.7689112,-73.9884848,food_drink,14.0,219.1,6.9,157.5,109.8,228.5,0.2788,0.0096,
2134025590,40.7593243,-73.9816604,food_drink,7.0,5956.0,30.5,351.8,436.6,114.9,0.0,0.2712,
2142761855,40.750812,-73.9850251,leisure_entertainment,7.0,203.9,136.2,99.1,214.4,216.7,0.0119,0.0774,
2165157812,40.7559859,-73.9725033,hospitality,7.0,2249.7,50.4,297.7,87.8,208.7,0.0556,0.1481,
2176936529,40.7562938,-73.9799651,food_drink,7.0,434.3,73.9,161.1,273.4,143.8,0.008,0.152,
2178743031,40.7564172,-73.9873255,retail,7.0,641.0,12.4,295.1,180.0,208.8,0.0,0.1972,
2178743034,40.757236,-73.9891169,food_drink,7.0,2930.7,84.3,236.9,201.6,153.5,0.0,0.1143,
2226852197,40.7689698,-73.9816665,food_drink,7.0,1253.8,28.1,220.7,123.6,14.6,0.2963,0.0,
2226853386,40.7598127,-73.9921572,food_drink,7.0,224.0,36.4,186.0,105.6,118.4,0.1358,0.0041,
2269553374,40.759542,-73.977345,personal_care,7.0,438.1,72.3,535.1,198.3,129.7,0.0204,0.2857,
2273962587,40.7597501,-73.991404,food_drink,14.0,196.9,29.2,174.8,154.6,86.2,0.1273,0.0187,
2273968599,40.7594365,-73.9916409,food_drink,7.0,338.3,46.0,138.9,128.8,59.1,0.1528,0.0175,
2273972179,40.75972,-73.9919266,food_drink,7.0,209.7,21.8,172.2,127.5,98.6,0.1355,0.0159,
2273976810,40.7596478,-73.9919816,health,7.0,142.2,30.7,165.0,127.0,94.8,0.1382,0.0081,
2275805031,40.7588928,-73.9738357,office_professional,7.0,3520.8,83.1,357.1,147.8,75.5,0.0469,0.1719,
2275805032,40.7577444,-73.9725088,office_professional,7.0,5269.4,90.2,222.7,109.2,154.8,0.0588,0.1765,
2294802411,40.7602221,-73.9750354,food_drink,7.0,9.9,86.5,461.1,39.6,13.9,0.0222,0.1222,
2294803403,40.7601912,-73.9749707,food_drink,7.0,186.7,83.7,457.1,36.5,19.1,0.0225,0.1236,
2308965785,40.7517519,-73.9907477,retail,3.5,189.5,57.0,271.5,146.0,77.1,0.0,0.1176,
2322155492,40.7566987,-73.9941361,food_drink,17.5,108.2,168.6,268.0,328.7,108.9,0.0932,0.0763,
2351558462,40.7549873,-73.9948837,food_drink,7.0,222.9,120.0,358.2,445.7,59.5,0.062,0.062,
2351558464,40.7551164,-73.9947948,retail,7.0,262.5,135.6,370.8,455.1,72.2,0.0797,0.0652,
2351558467,40.7546155,-73.9949991,food_drink,7.0,28.3,86.0,320.5,414.5,51.1,0.0513,0.0598,
2351558476,40.7549345,-73.9949239,food_drink,7.0,222.9,113.4,353.3,442.1,54.5,0.062,0.062,
2351576867,40.7525017,-73.9946509,food_drink,7.0,4181.3,125.2,93.3,221.4,91.3,0.0299,0.1791,
2358000767,40.7560243,-73.9766969,finance,7.0,144.3,20.7,436.0,374.5,148.1,0.0,0.1642,
2372930707,40.7552873,-73.9946765,food_drink,7.0,206.3,156.5,387.8,467.6,90.8,0.0676,0.0743,
2423176814,40.7694073,-73.9848933,food_drink,7.0,686.9,40.7,61.3,147.0,92.6,0.25,0.0,
2479458329,40.7499004,-73.985695,food_drink,7.0,469.9,115.1,123.8,120.7,164.0,0.0149,0.1269,
2483139540,40.7606764,-73.997433,leisure_entertainment,14.0,2234.3,36.9,101.2,136.2,279.3,0.1481,0.0,
2491354222,40.7564397,-73.9775373,food_drink,7.0,194.9,80.7,366.3,435.6,212.3,0.0118,0.1059,
2491354223,40.7563919,-73.9775762,food_drink,7.0,194.9,82.3,362.6,440.9,217.4,0.0115,0.1149,
2491359318,40.7544471,-73.9906058,food_drink,7.0,498.1,93.6,326.1,176.0,181.3,0.0,0.0488,
2493233170,40.7536123,-73.9931889,leisure_entertainment,7.0,429.6,75.7,207.6,250.3,184.9,0.0238,0.0873,
2501550492,40.7540609,-73.9849066,retail,7.0,1137.4,28.0,146.4,144.9,37.2,0.0133,0.1333,
2501565260,40.7603559,-73.9762428,retail,7.0,2187.4,28.8,554.3,115.8,98.4,0.0395,0.1447,
2529911478,40.7644391,-73.9856707,office_professional,7.0,112.9,102.9,101.0,33.5,238.4,0.1098,0.0061,
2535060647,40.7549383,-73.9742339,hospitality,3.5,6413.1,60.2,423.0,257.5,113.4,0.0612,0.1633,
2538336710,40.7635205,-73.9959106,office_professional,7.0,4903.0,187.0,368.9,215.1,288.4,0.0082,0.0,
2542518429,40.7566666,-73.9769715,health,7.0,671.7,51.1,416.4,388.5,175.5,0.0,0.1429,
2557326696,40.753788,-73.9741678,food_drink,7.0,1213.0,22.0,407.4,340.2,117.7,0.05,0.2333,
2557326697,40.7538201,-73.9741432,personal_care,7.0,1213.0,23.2,405.1,342.5,121.7,0.05,0.2333,
2569492700,40.7520943,-73.9902169,retail,7.0,558.8,40.7,317.3,200.3,133.8,0.0,0.0849,
2569497878,40.7525424,-73.981445,office_professional,7.0,1250.0,33.1,179.5,220.8,29.5,0.0,0.1707,
2573054489,40.7543448,-73.975626,food_drink,7.0,421.8,115.8,459.2,385.0,72.6,0.0526,0.2632,
2588151826,40.7532069,-73.9806932,food_drink,17.5,644.1,30.7,196.3,189.0,50.9,0.0,0.2424,
2588151831,40.753027,-73.9802777,food_drink,7.0,196.0,13.3,165.0,227.5,91.1,0.0,0.2615,
2588151834,40.7539819,-73.9816184,food_drink,7.0,1898.2,28.6,152.1,72.9,43.5,0.0,0.2453,
2588151837,40.7530811,-73.9804122,food_drink,7.0,181.3,11.5,174.3,215.3,78.3,0.0,0.2581,
2588151840,40.7541123,-73.9818764,finance,14.0,3135.0,54.1,135.8,48.5,39.6,0.0,0.2593,
2599098793,40.764992,-73.9750584,health,7.0,339.1,35.2,369.3,418.6,144.8,0.1111,0.1111,
2610440238,40.7634536,-73.980834,leisure_entertainment,3.5,85.9,51.9,227.9,105.4,225.0,0.1017,0.2034,
2610440239,40.7634192,-73.981318,food_drink,7.0,774.1,32.1,237.9,146.1,198.5,0.1053,0.193,
2610440240,40.7621145,-73.9822506,finance,7.0,6718.1,37.2,399.7,268.4,195.1,0.0435,0.3043,
2610440241,40.7628715,-73.9822575,finance,7.0,1720.1,10.5,321.9,217.6,216.4,0.1129,0.1452,
2610440242,40.7617558,-73.9825123,finance,7.0,2391.2,79.6,444.7,309.4,155.1,0.0426,0.3191,
2610440244,40.7555911,-73.9868627,retail,7.0,1959.0,23.6,200.4,167.9,148.9,0.0,0.1842,
2610440246,40.7604501,-73.9839884,food_drink,7.0,87.9,18.3,508.9,373.3,50.7,0.0294,0.1912,
2610440247,40.7625486,-73.9824969,food_drink,7.0,518.5,10.1,363.0,237.6,243.1,0.0545,0.1818,
2610440248,40.7554443,-73.987112,food_drink,7.0,1959.0,37.8,185.5,144.1,131.3,0.0,0.1667,
2610440250,40.7608044,-73.9837222,food_drink,7.0,2032.5,11.1,487.7,389.9,67.9,0.0328,0.2295,
2610440251,40.7617606,-73.9844226,finance,7.0,141.9,56.8,366.5,297.6,120.8,0.1333,0.1333,
2610440254,40.7633512,-73.9813706,food_drink,7.0,774.1,39.5,246.4,150.8,201.4,0.1034,0.2069,
2610440255,40.7621727,-73.9829659,hospitality,7.0,3074.8,45.5,417.4,262.5,206.8,0.069,0.2414,
2610440256,40.756098,-73.9866768,health,7.0,536.8,45.3,257.0,180.1,191.5,0.0,0.2,
2610440264,40.7617657,-73.9825061,finance,7.0,2391.2,78.4,443.5,308.3,156.2,0.0417,0.3125,
2610440265,40.7621069,-73.9822562,finance,7.0,6718.1,38.0,400.6,269.2,194.3,0.0435,0.3043,
2610440267,40.7628755,-73.9822669,finance,7.0,1720.1,11.3,321.9,216.7,215.8,0.1129,0.1452,
2611782748,40.7618338,-73.9787076,retail,7.0,1258.5,96.6,439.1,192.7,88.0,0.0909,0.1818,
2611782749,40.761965,-73.9786125,finance,7.0,1258.5,80.2,428.8,182.7,100.0,0.0714,0.1429,
2611782750,40.7602642,-73.9798528,retail,7.0,2307.3,60.1,486.5,353.3,154.3,0.0,0.6111,
2611782751,40.7568069,-73.9824512,finance,7.0,2958.2,37.0,86.6,194.6,73.7,0.0,0.225,
2611782754,40.7561674,-73.9829,finance,7.0,844.4,35.8,86.7,138.6,124.7,0.0,0.3012,
2611782758,40.758119,-73.981487,food_drink,7.0,272.0,35.1,219.7,344.4,159.1,0.0115,0.1609,
2611782760,40.75555,-73.9840554,food_drink,7.0,2812.7,49.5,183.1,69.8,119.4,0.0,0.371,
2611782762,40.7555256,-73.9833268,finance,7.0,179.7,49.0,122.0,118.1,121.9,0.0,0.3016,
2611782763,40.7565894,-73.982602,finance,7.0,693.2,63.9,77.7,173.5,86.0,0.0,0.2202,
2613556157,40.75467,-73.988778,retail,7.0,1116.5,54.6,190.9,64.3,144.1,0.0,0.0532,
2613887631,40.7588653,-73.9854906,retail,7.0,409.1,98.9,428.0,322.1,31.3,0.0233,0.0698,
2616102259,40.7566451,-73.9769138,health,7.0,671.7,45.9,420.9,383.7,173.0,0.0,0.1351,
2622651509,40.7645366,-73.9833266,food_drink,7.0,492.6,144.1,249.5,39.6,45.7,0.1078,0.0588,
2623550902,40.7609658,-73.994264,food_drink,7.0,253.1,88.5,197.3,117.5,137.5,0.0256,0.0,
2623550909,40.7612529,-73.994034,food_drink,7.0,153.8,52.0,229.2,132.2,110.7,0.014,0.0,
2625469223,40.7612883,-73.9871051,food_drink,10.5,159.4,14.1,272.9,105.3,189.5,0.1776,0.0592,
2629277987,40.7644047,-73.9768632,finance,7.0,931.2,31.1,341.3,253.2,265.9,0.0971,0.0777,
2629277989,40.7633699,-73.9776416,finance,7.0,993.1,31.9,346.7,163.7,261.6,0.0708,0.0796,
2629277990,40.7636058,-73.9779434,food_drink,7.0,1542.0,33.1,310.3,139.4,282.8,0.0517,0.069,
2629277992,40.7633009,-73.9776938,health,7.0,993.1,26.8,348.9,159.8,253.1,0.0721,0.0721,
2629277993,40.7642381,-73.9775292,health,7.0,433.9,30.8,297.9,194.7,320.8,0.0971,0.068,
2629277995,40.7638238,-73.9778027,food_drink,7.0,2276.3,59.5,303.6,156.1,308.5,0.0708,0.0619,
2629277997,40.7636753,-73.9773838,food_drink,7.0,1666.5,66.5,341.7,187.2,300.0,0.0609,0.0696,
2629278001,40.7633611,-73.9776464,finance,7.0,993.1,31.3,347.1,163.3,260.6,0.0708,0.0796,
2629371811,40.7585698,-73.9710738,health,7.0,963.9,53.3,135.4,164.3,229.4,0.0196,0.1176,
2639531871,40.7597371,-73.9845837,hospitality,7.0,1284.0,38.2,458.3,350.8,37.7,0.0222,0.1,
2649091999,40.7559874,-73.9910754,food_drink,7.0,535.1,20.1,249.1,208.3,114.3,0.0116,0.1512,
2649092000,40.7525888,-73.9948638,food_drink,7.0,520.1,107.8,112.2,238.2,81.5,0.0435,0.1739,
2649092001,40.7559332,-73.9909675,finance,7.0,535.1,9.8,256.9,197.6,105.0,0.0112,0.1461,
2649092003,40.7561307,-73.9908411,health,7.0,535.1,26.8,238.2,197.7,96.9,0.0114,0.1591,
2649092008,40.7563209,-73.9939381,food_drink,17.5,75.1,157.9,284.2,342.1,132.4,0.0827,0.0752,
2649092012,40.7556106,-73.9912034,retail,7.0,920.7,36.9,288.8,206.1,130.0,0.0097,0.1359,
2676979135,40.7592344,-73.9863162,food_drink,3.5,466.8,150.0,462.7,269.1,111.8,0.0519,0.0519,
2676979144,40.757976,-73.9794142,retail,7.0,610.6,115.3,288.8,424.9,122.5,0.0105,0.1053,
2678466841,40.7576451,-73.9864422,leisure_entertainment,7.0,5181.0,167.5,418.8,238.3,165.1,0.0,0.1184,
2678466842,40.7572318,-73.9863898,food_drink,7.0,8.5,132.5,384.6,203.2,199.6,0.0,0.1791,
2678466844,40.7572995,-73.9855061,retail,7.0,4083.8,179.5,331.2,160.2,165.2,0.0,0.2025,
2678581856,40.7601307,-73.9871355,food_drink,3.5,737.9,120.1,361.4,148.5,189.1,0.1151,0.0504,
2678783476,40.7614452,-73.9837559,food_drink,7.0,1037.7,39.3,427.9,334.2,106.5,0.0658,0.1974,
2678783479,40.7618484,-73.9835031,food_drink,7.0,735.1,73.5,407.9,290.3,155.5,0.1111,0.1806,
2678783480,40.7600914,-73.9844166,food_drink,7.0,1100.3,65.2,486.5,348.8,38.6,0.0225,0.1011,
2678783481,40.7620837,-73.9833543,food_drink,7.0,3074.8,45.6,398.7,265.7,184.3,0.0746,0.2239,
2680148433,40.7608683,-73.9823969,food_drink,7.0,4365.8,82.9,524.9,370.9,56.2,0.05,0.325,
2688264646,40.7590282,-73.9926029,food_drink,7.0,1953.0,40.6,124.1,143.1,111.4,0.0568,0.0114,
2688267799,40.7601505,-73.9924178,retail,7.0,317.0,67.4,228.1,74.6,141.2,0.1202,0.0039,
2689589690,40.7592453,-73.9853339,food_drink,7.0,127.1,68.3,450.0,326.9,38.9,0.043,0.043,
2689589692,40.7586261,-73.9848141,retail,7.0,299.4,88.4,369.3,286.4,31.7,0.012,0.1325,
2689589693,40.7583345,-73.9841851,food_drink,3.5,197.6,121.8,310.2,254.8,93.7,0.0,0.1852,
2698702585,40.7685722,-73.985481,food_drink,7.0,733.8,56.0,152.4,207.5,124.2,0.241,0.0,
2698763972,40.7681947,-73.9857349,health,14.0,150.2,9.6,191.6,206.2,81.3,0.2551,0.0,
2702475724,40.7567953,-73.9935819,food_drink,7.0,181.0,122.4,225.6,284.9,155.9,0.0923,0.0846,
2703449216,40.7485643,-73.9891736,food_drink,7.0,1622.8,33.4,171.7,80.0,30.1,0.0404,0.1818,
2705031347,40.7653574,-73.9878362,food_drink,7.0,139.9,138.8,126.5,174.8,295.6,0.0854,0.0,
2705031348,40.765547,-73.9876852,food_drink,7.0,217.6,114.2,136.5,180.7,271.2,0.0963,0.0,
2708079490,40.766559,-73.9801214,retail,3.5,237.9,65.1,126.1,350.3,207.0,0.2683,0.1707,
2708081446,40.7654448,-73.977445,personal_care,7.0,613.1,78.0,270.0,287.0,344.0,0.1429,0.0635,
