cell_id,transit_stop_density
r0129_c0051,0.0
r0129_c0052,0.0
r0129_c0053,88.89
r0129_c0054,0.0
r0129_c0055,0.0
r0129_c0056,0.0
r0129_c0057,0.0
r0129_c0058,44.44
r0129_c0059,0.0
r0129_c0060,0.0
r0129_c0061,0.0
r0129_c0062,0.0
r0129_c0063,0.0
r0129_c0065,44.44
r0129_c0066,0.0
r0129_c0067,88.89
r0129_c0068,222.22
r0130_c0025,133.33
r0130_c0026,0.0
r0130_c0027,0.0
r0130_c0028,0.0
r0130_c0029,0.0
r0130_c0031,0.0
r0130_c0032,0.0
r0130_c0033,0.0
r0130_c0034,88.89
r0130_c0035,0.0
r0130_c0036,0.0
r0130_c0037,0.0
r0130_c0038,0.0
r0130_c0039,0.0
r0130_c0042,0.0
r0130_c0045,0.0
r0130_c0046,0.0
r0130_c0048,88.89
r0130_c0049,0.0
r0130_c0050,88.89
r0130_c0051,0.0
r0130_c0052,0.0
r0130_c0053,44.44
r0130_c0054,0.0
r0130_c0055,0.0
r0130_c0056,0.0
r0130_c0057,0.0
r0130_c0058,88.89
r0130_c0060,0.0
r0130_c0061,0.0
r0130_c0062,0.0
r0130_c0063,0.0
r0130_c0064,44.44
r0130_c0065,44.44
r0130_c0066,0.0
r0130_c0067,133.33
r0131_c0026,88.89
r0131_c0027,0.0
r0131_c0028,0.0
r0131_c0029,0.0
r0131_c0030,0.0
r0131_c0031,0.0
r0131_c0032,0.0
r0131_c0033,0.0
r0131_c0034,88.89
r0131_c0035,0.0
r0131_c0036,44.44
r0131_c0037,0.0
r0131_c0038,0.0
r0131_c0048,0.0
r0131_c0049,0.0
r0131_c0050,0.0
r0131_c0051,0.0
r0131_c0052,0.0
r0131_c0053,44.44
r0131_c0054,0.0
r0131_c0055,0.0
r0131_c0056,0.0
r0131_c0057,0.0
r0131_c0058,44.44
r0131_c0060,0.0
r0131_c0061,0.0
r0131_c0062,0.0
r0131_c0063,0.0
r0131_c0064,44.44
r0131_c0065,0.0
r0131_c0066,133.33
r0132_c0027,88.89
r0132_c0028,0.0
r0132_c0029,0.0
r0132_c0030,0.0
r0132_c0031,0.0
r0132_c0032,0.0
r0132_c0033,0.0
r0132_c0034,88.89
r0132_c0035,0.0
r0132_c0036,0.0
r0132_c0037,0.0
r0132_c0038,0.0
r0132_c0047,0.0
r0132_c0048,88.89
r0132_c0049,0.0
r0132_c0050,88.89
r0132_c0051,0.0
r0132_c0052,0.0
r0132_c0053,0.0
r0132_c0054,44.44
r0132_c0055,0.0
r0132_c0056,0.0
r0132_c0057,0.0
r0132_c0058,44.44
r0132_c0060,0.0
r0132_c0061,0.0
r0132_c0062,0.0
r0132_c0063,0.0
r0132_c0064,44.44
r0132_c0065,0.0
r0133_c0028,0.0
r0133_c0029,0.0
r0133_c0030,0.0
r0133_c0031,0.0
r0133_c0032,0.0
r0133_c0033,88.89
r0133_c0034,0.0
r0133_c0035,0.0
r0133_c0036,0.0
r0133_c0037,0.0
r0133_c0038,0.0
r0133_c0048,0.0
r0133_c0049,0.0
r0133_c0050,0.0
r0133_c0051,0.0
r0133_c0052,0.0
r0133_c0053,0.0
r0133_c0054,88.89
r0133_c0055,0.0
r0133_c0056,0.0
r0133_c0057,0.0
r0133_c0058,88.89
r0133_c0059,0.0
r0133_c0060,0.0
r0133_c0061,0.0
r0133_c0062,0.0
r0133_c0063,0.0
r0133_c0064,177.78
r0134_c0029,0.0
r0134_c0030,0.0
r0134_c0031,0.0
r0134_c0032,0.0
r0134_c0033,88.89
r0134_c0034,0.0
r0134_c0035,0.0
r0134_c0036,0.0
r0134_c0049,88.89
r0134_c0050,133.33
r0134_c0051,0.0
r0134_c0052,0.0
r0134_c0053,133.33
r0134_c0054,44.44
r0134_c0055,0.0
r0134_c0056,0.0
r0134_c0057,0.0
r0134_c0058,0.0
r0134_c0059,0.0
r0134_c0060,0.0
r0134_c0061,0.0
r0134_c0062,0.0
r0134_c0063,88.89
r0135_c0030,0.0
r0135_c0031,0.0
r0135_c0032,177.78
r0135_c0033,0.0
r0135_c0034,0.0
r0135_c0035,0.0
r0135_c0036,0.0
r0135_c0037,0.0
r0135_c0038,44.44
r0135_c0052,0.0
r0135_c0054,88.89
r0135_c0055,0.0
r0135_c0056,88.89
r0135_c0057,0.0
r0135_c0058,88.89
r0135_c0059,88.89
r0135_c0060,0.0
r0135_c0061,0.0
r0135_c0062,311.11
r0136_c0031,177.78
r0136_c0032,0.0
r0136_c0033,0.0
r0136_c0034,0.0
r0136_c0035,0.0
r0136_c0036,0.0
r0136_c0037,0.0
r0136_c0038,44.44
r0136_c0051,0.0
r0136_c0052,0.0
r0136_c0053,0.0
r0136_c0054,0.0
r0136_c0055,0.0
r0136_c0056,0.0
r0136_c0057,0.0
r0136_c0058,0.0
r0136_c0059,88.89
r0136_c0060,88.89
r0136_c0061,311.11
r0137_c0032,44.44
r0137_c0033,0.0
r0137_c0034,0.0
r0137_c0035,0.0
r0137_c0036,0.0
r0137_c0037,0.0
r0137_c0038,0.0
r0137_c0049,177.78
r0137_c0050,0.0
r0137_c0052,0.0
r0137_c0053,0.0
r0137_c0054,88.89
r0137_c0055,0.0
r0137_c0056,0.0
r0137_c0057,0.0
r0137_c0058,0.0
r0137_c0059,533.33
r0138_c0033,44.44
r0138_c0034,0.0
r0138_c0035,0.0
r0138_c0036,0.0
r0138_c0037,0.0
r0138_c0038,0.0
r0138_c0039,44.44
r0138_c0049,0.0
r0138_c0050,88.89
r0138_c0052,0.0
r0138_c0053,0.0
r0138_c0054,88.89
r0138_c0055,0.0
r0138_c0056,0.0
r0138_c0057,0.0
r0138_c0058,0.0
r0138_c0059,44.44
r0139_c0034,0.0
r0139_c0035,0.0
r0139_c0036,0.0
r0139_c0037,0.0
r0139_c0038,0.0
r0139_c0039,44.44
r0139_c0049,88.89
r0139_c0050,0.0
r0139_c0051,44.44
r0139_c0052,0.0
r0139_c0053,0.0
r0139_c0054,44.44
r0139_c0055,0.0
r0139_c0056,0.0
r0139_c0057,0.0
r0139_c0058,0.0
r0140_c0035,88.89
r0140_c0036,0.0
r0140_c0037,0.0
r0140_c0038,0.0
r0140_c0039,44.44
r0140_c0049,0.0
r0140_c0050,0.0
r0140_c0051,44.44
r0140_c0052,0.0
r0140_c0053,0.0
r0140_c0054,44.44
r0140_c0055,0.0
r0140_c0056,0.0
r0140_c0057,44.44
r0141_c0036,44.44
r0141_c0037,0.0
r0141_c0038,0.0
r0141_c0039,44.44
r0141_c0047,0.0
r0141_c0048,88.89
r0141_c0049,0.0
r0141_c0050,0.0
r0141_c0051,0.0
r0141_c0052,88.89
r0141_c0053,0.0
r0141_c0054,88.89
r0141_c0055,0.0
r0141_c0056,88.89
r0142_c0037,88.89
r0142_c0038,0.0
r0142_c0039,44.44
r0142_c0047,0.0
r0142_c0048,88.89
r0142_c0049,0.0
r0142_c0050,0.0
r0142_c0051,0.0
r0142_c0052,0.0
r0142_c0053,0.0
r0142_c0054,133.33
r0142_c0055,44.44
r0143_c0038,44.44
r0143_c0047,0.0
r0143_c0048,0.0
r0143_c0049,0.0
r0143_c0050,0.0
r0143_c0051,0.0
r0143_c0052,0.0
r0143_c0053,0.0
r0143_c0054,222.22
r0144_c0043,0.0
r0144_c0044,0.0
r0144_c0046,0.0
r0144_c0047,0.0
r0144_c0048,88.89
r0144_c0049,0.0
r0144_c0050,0.0
r0144_c0051,0.0
r0144_c0052,0.0
r0144_c0053,311.11
r0145_c0042,0.0
r0145_c0043,0.0
r0145_c0044,0.0
r0145_c0045,0.0
r0145_c0046,0.0
r0145_c0047,0.0
r0145_c0048,0.0
r0145_c0049,0.0
r0145_c0050,0.0
r0145_c0051,0.0
r0145_c0052,88.89
r0146_c0042,0.0
r0146_c0043,0.0
r0146_c0045,0.0
r0146_c0046,0.0
r0146_c0047,0.0
r0146_c0048,44.44
r0146_c0049,0.0
r0146_c0050,0.0
r0146_c0051,88.89
r0147_c0042,0.0
r0147_c0043,0.0
r0147_c0045,0.0
r0147_c0046,0.0
r0147_c0047,0.0
r0147_c0048,44.44
r0147_c0049,0.0
r0147_c0050,222.22
r0148_c0042,0.0
r0148_c0043,0.0
r0148_c0044,0.0
r0148_c0045,0.0
r0148_c0046,0.0
r0148_c0047,0.0
r0148_c0048,88.89
r0148_c0049,577.78
r0149_c0043,88.89
r0149_c0044,0.0
r0149_c0045,0.0
r0149_c0046,0.0
r0149_c0047,0.0
r0149_c0048,177.78
r0150_c0045,0.0
r0150_c0046,0.0
r0150_c0047,88.89
r0151_c0046,177.78
