cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,shop_type_entropy,brand_ratio
r0102_c0056,40.8247648,-73.9458703,Residential,53,88.89,0.5,3.7,1903.0,319029.0,54,1.8668,0.0,0.0,0.0,0.0
r0102_c0057,40.8247648,-73.9440859,Residential,51,177.78,0.0,4.3,1899.0,683030.0,52,1.8898,0.0,44.44,-0.0,0.0
r0102_c0058,40.8247648,-73.9423015,Mixed-Use,5,177.78,0.0,6.4,1939.0,316212.0,6,1.8352,0.0,0.0,0.0,0.0
r0102_c0059,40.8247648,-73.9405171,Mixed-Use,23,88.89,0.0,5.7,1930.0,691084.0,33,1.5888,0.0,44.44,-0.0,0.0
r0102_c0060,40.8247648,-73.9387327,Mixed-Use,22,44.44,0.0,5.5,1921.0,707194.0,24,1.2653,0.0,0.0,0.0,0.0
r0102_c0061,40.8247648,-73.9369483,Mixed-Use,7,711.11,0.0,5.3,1950.0,148519.0,6,1.2897,0.0,88.89,1.0,0.0
r0103_c0052,40.8261161,-73.9530078,Residential,6,488.89,0.0909,6.7,1931.0,214746.0,6,0.6923,44.44,0.0,0.0,0.0
r0103_c0053,40.8261161,-73.9512235,Residential,13,177.78,0.25,5.7,1918.0,595491.0,13,1.6744,0.0,44.44,-0.0,1.0
r0103_c0054,40.8261161,-73.9494391,Mixed-Use,21,222.22,0.2,4.7,1919.0,581740.0,21,1.7632,0.0,177.78,2.0,0.5
r0103_c0055,40.8261161,-73.9476547,Institutional,23,311.11,0.2857,4.9,1920.0,393467.0,23,1.5986,44.44,44.44,-0.0,0.0
r0103_c0056,40.8261161,-73.9458703,Residential,46,88.89,0.0,3.8,1922.0,462133.0,46,2.5715,0.0,0.0,0.0,0.0
r0103_c0057,40.8261161,-73.9440859,Residential,71,444.44,0.5,3.4,1897.0,386843.0,71,1.8558,0.0,133.33,1.585,0.0
r0103_c0058,40.8261161,-73.9423015,Residential,16,44.44,0.0,4.5,1916.0,363113.0,14,1.8856,0.0,44.44,-0.0,1.0
r0103_c0059,40.8261161,-73.9405171,Open Space,18,177.78,0.0,5.9,1921.0,407425.0,22,0.7752,0.0,0.0,0.0,0.0
r0103_c0060,40.8261161,-73.9387327,Residential,15,133.33,0.0,5.1,1922.0,285908.0,17,1.5349,0.0,0.0,0.0,0.0
r0103_c0061,40.8261161,-73.9369483,Mixed-Use,5,0.0,0.0,5.0,1926.0,261233.0,8,0.9122,0.0,0.0,0.0,0.0
r0103_c0062,40.8261161,-73.9351639,Residential,4,1733.33,0.0,5.0,1956.0,150910.0,2,0.9428,0.0,88.89,1.0,1.0
r0104_c0053,40.8274675,-73.9512235,Residential,35,266.67,0.0,3.4,1913.0,259686.0,35,2.2543,44.44,0.0,0.0,0.0
r0104_c0054,40.8274675,-73.9494391,Mixed-Use,24,355.56,0.75,4.2,1922.0,462275.0,23,2.3827,0.0,0.0,0.0,0.0
r0104_c0055,40.8274675,-73.9476547,Residential,67,177.78,0.0,3.7,1919.0,496623.0,66,1.3239,0.0,0.0,0.0,0.0
r0104_c0056,40.8274675,-73.9458703,Residential,43,222.22,0.4,4.4,1916.0,462942.0,45,2.019,0.0,44.44,-0.0,0.0
r0104_c0057,40.8274675,-73.9440859,Residential,41,44.44,0.0,4.2,1919.0,477180.0,40,2.2502,0.0,0.0,0.0,0.0
r0104_c0058,40.8274675,-73.9423015,Residential,22,133.33,0.0,4.4,1911.0,351361.0,23,2.1055,0.0,0.0,0.0,0.0
r0104_c0059,40.8274675,-73.9405171,Residential,10,444.44,0.0,5.3,1907.0,180290.0,10,0.5683,0.0,0.0,0.0,0.0
r0104_c0060,40.8274675,-73.9387327,Residential,23,133.33,0.3333,6.0,1919.0,508938.0,22,1.8116,0.0,0.0,0.0,0.0
r0104_c0061,40.8274675,-73.9369483,Mixed-Use,11,44.44,0.0,4.7,1946.0,364010.0,13,2.5635,0.0,0.0,0.0,0.0
r0104_c0062,40.8274675,-73.9351639,Open Space,4,577.78,0.0,7.0,2021.0,25664.0,2,0.4724,0.0,0.0,0.0,0.0
r0105_c0054,40.8288188,-73.9494391,Residential,26,355.56,0.75,5.2,1922.0,587473.0,28,1.644,0.0,0.0,0.0,0.0
r0105_c0055,40.8288188,-73.9476547,Residential,46,355.56,0.5,4.0,1915.0,483611.0,49,2.1769,0.0,0.0,0.0,0.0
r0105_c0056,40.8288188,-73.9458703,Residential,63,177.78,0.75,3.9,1912.0,540136.0,62,1.9632,0.0,0.0,0.0,0.0
r0105_c0057,40.8288188,-73.9440859,Residential,20,444.44,0.0,4.0,1923.0,401062.0,22,2.7458,0.0,0.0,0.0,0.0
r0105_c0058,40.8288188,-73.9423015,Residential,32,222.22,0.0,4.5,1904.0,375307.0,33,2.2518,0.0,44.44,-0.0,0.0
r0105_c0059,40.8288188,-73.9405171,Residential,14,266.67,0.0,6.1,1915.0,621805.0,15,0.9165,0.0,0.0,0.0,0.0
r0105_c0060,40.8288188,-73.9387327,Residential,19,0.0,0.0,4.9,1931.0,343605.0,20,2.2734,0.0,0.0,0.0,0.0
r0105_c0061,40.8288188,-73.9369483,Industrial,12,1600.0,0.0,3.7,1952.0,221845.0,11,2.0512,0.0,44.44,-0.0,0.0
r0106_c0054,40.8301702,-73.9494391,Residential,8,488.89,0.1818,7.2,1918.0,571989.0,8,0.9485,44.44,44.44,-0.0,0.0
r0106_c0055,40.8301702,-73.9476547,Mixed-Use,22,222.22,0.8,4.6,1917.0,600742.0,23,1.7414,0.0,44.44,-0.0,0.0
r0106_c0056,40.8301702,-73.9458703,Residential,56,44.44,0.0,4.3,1907.0,595734.0,56,1.2417,0.0,0.0,0.0,0.0
r0106_c0057,40.8301702,-73.9440859,Institutional,36,266.67,0.1667,3.4,1928.0,369800.0,35,2.1871,0.0,44.44,-0.0,0.0
r0106_c0058,40.8301702,-73.9423015,Residential,51,177.78,0.0,3.5,1900.0,425124.0,47,2.3848,88.89,0.0,0.0,0.0
r0106_c0059,40.8301702,-73.9405171,Mixed-Use,10,666.67,0.0,4.2,1935.0,350680.0,11,2.2727,44.44,133.33,1.585,0.0
r0107_c0054,40.8315215,-73.9494391,Residential,9,400.0,0.0,5.8,1923.0,369100.0,9,0.3705,0.0,0.0,0.0,0.0
r0107_c0055,40.8315215,-73.9476547,Residential,9,0.0,0.0,7.8,1933.0,549455.0,9,1.6338,0.0,0.0,0.0,0.0
r0107_c0056,40.8315215,-73.9458703,Institutional,10,44.44,0.0,4.4,1919.0,142385.0,12,1.5386,0.0,0.0,0.0,0.0
r0107_c0057,40.8315215,-73.9440859,Open Space,3,44.44,0.0,2.3,1902.0,17666.0,4,0.1987,44.44,0.0,0.0,0.0
r0107_c0058,40.8315215,-73.9423015,Residential,5,177.78,0.0,14.4,1955.0,706408.0,6,0.9225,0.0,0.0,0.0,0.0
r0107_c0059,40.8315215,-73.9405171,Residential,12,355.56,0.25,3.2,1903.0,150230.0,11,2.2522,0.0,0.0,0.0,0.0
r0108_c0056,40.8328729,-73.9458703,Institutional,6,311.11,0.2857,4.2,1920.0,165443.0,7,1.1806,0.0,0.0,0.0,0.0
r0108_c0057,40.8328729,-73.9440859,Residential,35,0.0,0.0,4.7,1911.0,621249.0,36,1.9378,0.0,0.0,0.0,0.0
r0108_c0058,40.8328729,-73.9423015,Residential,25,133.33,0.0,4.3,1916.0,427765.0,26,2.2121,0.0,44.44,-0.0,0.0
r0108_c0059,40.8328729,-73.9405171,Residential,26,177.78,0.25,4.6,1907.0,585075.0,29,2.0651,44.44,0.0,0.0,0.0
r0109_c0055,40.8342242,-73.9476547,Residential,9,44.44,0.0,6.5,1916.0,900268.0,9,0.9567,0.0,0.0,0.0,0.0
r0109_c0056,40.8342242,-73.9458703,Residential,9,400.0,0.3333,6.0,1910.0,574597.0,9,0.9861,0.0,44.44,-0.0,0.0
r0109_c0057,40.8342242,-73.9440859,Residential,15,577.78,0.3077,6.0,1916.0,564102.0,17,1.5519,44.44,88.89,1.0,0.0
r0109_c0058,40.8342242,-73.9423015,Residential,48,88.89,0.0,4.7,1917.0,689652.0,47,1.8641,44.44,0.0,0.0,0.0
r0109_c0059,40.8342242,-73.9405171,Residential,19,266.67,0.1667,5.1,1908.0,334653.0,19,1.9694,44.44,44.44,-0.0,0.0
r0109_c0060,40.8342242,-73.9387327,Residential,33,533.33,0.0,3.0,1887.0,327646.0,33,1.8886,88.89,177.78,2.0,0.0
r0110_c0055,40.8355756,-73.9476547,Residential,12,44.44,0.0,6.2,1925.0,1212186.0,12,1.23,0.0,0.0,0.0,0.0
r0110_c0056,40.8355756,-73.9458703,Residential,18,0.0,0.0,4.4,1913.0,421377.0,18,1.2954,0.0,0.0,0.0,0.0
r0110_c0057,40.8355756,-73.9440859,Mixed-Use,12,311.11,0.5714,4.5,1914.0,368186.0,11,2.0161,0.0,0.0,0.0,0.0
r0110_c0058,40.8355756,-73.9423015,Residential,55,0.0,0.0,4.1,1910.0,527312.0,53,1.2526,0.0,0.0,0.0,0.0
r0110_c0059,40.8355756,-73.9405171,Residential,16,266.67,0.0,4.6,1926.0,412371.0,20,2.224,0.0,44.44,-0.0,0.0
r0110_c0060,40.8355756,-73.9387327,Residential,41,177.78,0.0,3.6,1912.0,423197.0,39,2.5784,0.0,88.89,1.0,0.5
r0111_c0055,40.8369269,-73.9476547,Residential,10,222.22,0.0,3.5,1912.0,439290.0,10,1.1201,0.0,0.0,0.0,0.0
r0111_c0056,40.8369269,-73.9458703,Residential,14,88.89,0.0,5.9,1918.0,750135.0,14,0.8271,0.0,44.44,-0.0,0.0
r0111_c0057,40.8369269,-73.9440859,Mixed-Use,13,0.0,0.0,6.5,1927.0,770180.0,13,1.292,0.0,0.0,0.0,0.0
r0111_c0058,40.8369269,-73.9423015,Mixed-Use,30,44.44,0.0,4.4,1919.0,479914.0,29,1.6776,0.0,0.0,0.0,0.0
r0111_c0059,40.8369269,-73.9405171,Residential,26,44.44,0.0,4.7,1921.0,512642.0,25,1.9415,0.0,44.44,-0.0,0.0
r0111_c0060,40.8369269,-73.9387327,Residential,33,488.89,0.0,4.9,1916.0,427344.0,33,1.4927,0.0,0.0,0.0,0.0
r0111_c0061,40.8369269,-73.9369483,Institutional,7,88.89,0.0,5.0,1912.0,212564.0,6,1.6313,44.44,0.0,0.0,0.0
r0112_c0056,40.8382783,-73.9458703,Residential,10,400.0,0.0,6.0,1917.0,624706.0,10,1.4717,0.0,0.0,0.0,0.0
r0112_c0057,40.8382783,-73.9440859,Residential,9,88.89,0.0,6.0,1926.0,566370.0,9,0.4682,0.0,0.0,0.0,0.0
r0112_c0058,40.8382783,-73.9423015,Mixed-Use,11,44.44,0.0,5.6,1925.0,573676.0,12,0.9274,0.0,0.0,0.0,0.0
r0112_c0059,40.8382783,-73.9405171,Residential,15,400.0,0.3333,5.1,1910.0,536187.0,15,1.4151,44.44,0.0,0.0,0.0
r0112_c0060,40.8382783,-73.9387327,Institutional,19,400.0,0.1111,4.8,1915.0,409302.0,18,2.0097,0.0,44.44,-0.0,0.0
r0112_c0061,40.8382783,-73.9369483,Mixed-Use,30,222.22,0.0,4.4,1922.0,293577.0,21,2.1239,0.0,0.0,0.0,0.0
r0113_c0058,40.8396296,-73.9423015,Mixed-Use,7,844.44,0.0526,6.1,1928.0,495215.0,9,0.5939,0.0,44.44,-0.0,0.0
r0113_c0060,40.8396296,-73.9387327,Mixed-Use,21,88.89,0.0,5.9,1947.0,733941.0,21,2.4327,0.0,0.0,0.0,0.0
r0113_c0061,40.8396296,-73.9369483,Mixed-Use,20,311.11,0.0,3.7,1915.0,251735.0,25,2.2485,88.89,0.0,0.0,0.0
r0114_c0059,40.840981,-73.9405171,Institutional,3,755.56,0.1765,8.3,1934.0,251339.0,3,0.9553,0.0,88.89,1.0,0.0
r0114_c0060,40.840981,-73.9387327,Institutional,10,400.0,0.0,5.4,1939.0,485308.0,12,1.2122,0.0,0.0,0.0,0.0
r0114_c0061,40.840981,-73.9369483,Residential,38,133.33,0.0,4.6,1916.0,574165.0,39,1.9789,0.0,0.0,0.0,0.0
r0115_c0057,40.8423323,-73.9440859,Institutional,4,266.67,0.0,12.0,1969.0,829356.0,3,0.395,44.44,0.0,0.0,0.0
r0115_c0058,40.8423323,-73.9423015,Institutional,4,533.33,0.25,11.5,1941.0,475569.0,4,0.5882,0.0,44.44,-0.0,0.0
r0115_c0059,40.8423323,-73.9405171,Mixed-Use,16,88.89,0.0,5.1,1925.0,797128.0,17,2.3528,0.0,0.0,0.0,0.0
r0115_c0060,40.8423323,-73.9387327,Mixed-Use,13,1377.78,0.1613,4.6,1930.0,280652.0,12,2.259,0.0,222.22,2.3219,0.2
r0115_c0061,40.8423323,-73.9369483,Residential,26,44.44,0.0,5.0,1912.0,575849.0,26,1.7376,0.0,0.0,0.0,0.0
r0115_c0062,40.8423323,-73.9351639,Residential,17,711.11,0.0625,4.8,1931.0,257286.0,17,1.9697,44.44,44.44,-0.0,0.0
r0116_c0057,40.8436837,-73.9440859,Institutional,3,355.56,0.0,21.0,1944.0,943935.0,2,0.7675,0.0,0.0,0.0,0.0
r0116_c0058,40.8436837,-73.9423015,Residential,18,44.44,1.0,5.4,1921.0,666753.0,18,1.5663,0.0,0.0,0.0,0.0
r0116_c0059,40.8436837,-73.9405171,Residential,20,44.44,0.0,5.1,1918.0,611433.0,20,1.2284,0.0,0.0,0.0,0.0
r0116_c0060,40.8436837,-73.9387327,Mixed-Use,14,844.44,0.3684,4.6,1927.0,512258.0,14,1.4847,0.0,88.89,1.0,0.5
r0116_c0061,40.8436837,-73.9369483,Residential,30,400.0,0.0,4.3,1916.0,481262.0,30,2.2556,0.0,88.89,1.0,0.0
r0116_c0062,40.8436837,-73.9351639,Residential,38,44.44,0.0,4.6,1912.0,548651.0,36,1.6545,0.0,0.0,0.0,0.0
r0117_c0058,40.845035,-73.9423015,Residential,13,0.0,0.0,8.4,1940.0,2159931.0,14,1.9505,0.0,0.0,0.0,0.0
r0117_c0059,40.845035,-73.9405171,Mixed-Use,14,133.33,0.0,5.4,1922.0,655478.0,14,1.9529,0.0,0.0,0.0,0.0
r0117_c0060,40.845035,-73.9387327,Mixed-Use,11,533.33,0.0833,5.5,1929.0,374175.0,11,2.0846,0.0,133.33,1.585,0.0
r0117_c0061,40.845035,-73.9369483,Mixed-Use,19,488.89,0.1818,5.0,1920.0,563690.0,19,1.7328,0.0,44.44,-0.0,0.0
r0117_c0062,40.845035,-73.9351639,Residential,27,44.44,1.0,4.3,1909.0,497876.0,29,1.6738,0.0,0.0,0.0,0.0
r0117_c0063,40.845035,-73.9333795,Residential,13,400.0,0.0,5.2,1909.0,377732.0,13,0.9945,0.0,0.0,0.0,0.0
r0118_c0058,40.8463864,-73.9423015,Residential,5,222.22,0.0,6.2,1935.0,300035.0,5,1.8947,0.0,0.0,0.0,0.0
r0118_c0059,40.8463864,-73.9405171,Open Space,3,355.56,0.0,4.0,1936.0,120566.0,4,0.5112,0.0,0.0,0.0,0.0
r0118_c0060,40.8463864,-73.9387327,Mixed-Use,13,1155.56,0.1923,4.8,1925.0,604071.0,13,1.9235,0.0,533.33,3.2516,0.0
r0118_c0061,40.8463864,-73.9369483,Mixed-Use,16,133.33,0.0,5.4,1937.0,489439.0,15,1.9529,0.0,0.0,0.0,0.0
r0118_c0062,40.8463864,-73.9351639,Residential,18,355.56,0.125,5.1,1915.0,527861.0,18,2.1539,0.0,44.44,-0.0,0.0
r0118_c0063,40.8463864,-73.9333795,Mixed-Use,15,0.0,0.0,5.6,1917.0,371940.0,14,1.8238,0.0,0.0,0.0,0.0
r0119_c0058,40.8477377,-73.9423015,Mixed-Use,4,800.0,0.0,6.0,1923.0,189024.0,3,0.9652,44.44,0.0,0.0,0.0
r0119_c0059,40.8477377,-73.9405171,Residential,12,133.33,0.0,5.8,1930.0,671586.0,12,1.1005,0.0,0.0,0.0,0.0
r0119_c0060,40.8477377,-73.9387327,Mixed-Use,14,400.0,0.5556,5.9,1928.0,609436.0,13,1.3905,0.0,0.0,0.0,0.0
r0119_c0061,40.8477377,-73.9369483,Mixed-Use,18,444.44,0.2,4.7,1915.0,428744.0,18,2.3232,44.44,88.89,1.0,0.0
r0119_c0062,40.8477377,-73.9351639,Mixed-Use,8,222.22,0.4,8.4,1920.0,641929.0,9,0.4683,0.0,44.44,-0.0,0.0
r0119_c0063,40.8477377,-73.9333795,Mixed-Use,21,400.0,0.2222,5.7,1915.0,913014.0,24,1.0685,0.0,177.78,2.0,0.0
r0119_c0064,40.8477377,-73.9315951,Commercial,18,666.67,0.1333,5.7,1919.0,605527.0,18,1.8831,133.33,133.33,1.585,0.0
r0120_c0059,40.8490891,-73.9405171,Mixed-Use,6,0.0,0.0,5.8,1935.0,189060.0,7,1.1535,0.0,0.0,0.0,0.0
r0120_c0060,40.8490891,-73.9387327,Mixed-Use,9,622.22,0.2143,4.4,1926.0,417655.0,9,1.9797,44.44,0.0,0.0,0.0
r0120_c0061,40.8490891,-73.9369483,Mixed-Use,12,666.67,0.2,4.7,1920.0,420973.0,14,1.9281,44.44,177.78,2.0,0.75
r0120_c0062,40.8490891,-73.9351639,Mixed-Use,23,311.11,0.0,4.3,1913.0,477246.0,25,1.807,0.0,133.33,1.585,1.0
r0120_c0063,40.8490891,-73.9333795,Commercial,17,1244.44,0.25,3.6,1920.0,331641.0,21,1.3287,0.0,622.22,3.3249,0.4286
r0120_c0064,40.8490891,-73.9315951,Institutional,20,800.0,0.1111,3.6,1933.0,442919.0,20,1.9666,44.44,222.22,2.3219,0.0
r0120_c0065,40.8490891,-73.9298107,Mixed-Use,11,222.22,0.0,6.2,1940.0,502976.0,10,1.9454,44.44,0.0,0.0,0.0
r0121_c0058,40.8504404,-73.9423015,Residential,4,400.0,0.0,6.0,1934.0,306148.0,3,0.9768,177.78,0.0,0.0,0.0
r0121_c0059,40.8504404,-73.9405171,Residential,19,88.89,0.0,5.3,1914.0,512299.0,17,2.0728,0.0,0.0,0.0,0.0
r0121_c0060,40.8504404,-73.9387327,Mixed-Use,11,666.67,0.3333,5.9,1914.0,593212.0,11,1.1692,0.0,400.0,2.6416,0.1111
r0121_c0061,40.8504404,-73.9369483,Mixed-Use,18,755.56,0.4706,4.9,1921.0,630946.0,17,2.0684,0.0,311.11,2.8074,0.0
r0121_c0062,40.8504404,-73.9351639,Mixed-Use,12,577.78,0.3077,3.9,1914.0,307844.0,13,2.2314,0.0,266.67,2.2516,0.8333
r0121_c0063,40.8504404,-73.9333795,Mixed-Use,22,177.78,0.25,3.9,1911.0,450428.0,22,2.0301,0.0,0.0,0.0,0.0
r0121_c0064,40.8504404,-73.9315951,Residential,52,44.44,1.0,3.7,1912.0,476643.0,53,1.9064,0.0,0.0,0.0,0.0
r0121_c0065,40.8504404,-73.9298107,Institutional,20,177.78,0.0,4.5,1926.0,444787.0,16,2.0498,0.0,0.0,0.0,0.0
r0121_c0066,40.8504404,-73.9280264,Institutional,4,355.56,0.0,6.8,1954.0,347411.0,5,0.9387,44.44,0.0,0.0,0.0
r0122_c0059,40.8517918,-73.9405171,Residential,7,311.11,0.2857,7.9,1927.0,514112.0,7,0.6149,0.0,0.0,0.0,0.0
r0122_c0060,40.8517918,-73.9387327,Mixed-Use,8,222.22,0.6,5.9,1926.0,524400.0,8,1.2305,0.0,88.89,1.0,0.0
r0122_c0061,40.8517918,-73.9369483,Residential,13,0.0,0.0,5.8,1924.0,627466.0,12,1.6619,0.0,0.0,0.0,0.0
r0122_c0062,40.8517918,-73.9351639,Mixed-Use,16,222.22,0.0,4.3,1930.0,369746.0,16,1.9676,0.0,44.44,-0.0,1.0
r0122_c0063,40.8517918,-73.9333795,Mixed-Use,24,88.89,0.0,4.7,1921.0,490285.0,23,2.3455,0.0,0.0,0.0,0.0
r0122_c0064,40.8517918,-73.9315951,Mixed-Use,24,355.56,0.125,4.3,1920.0,449880.0,21,2.5263,0.0,88.89,1.0,0.5
r0122_c0065,40.8517918,-73.9298107,Residential,36,133.33,0.3333,3.7,1916.0,381578.0,31,1.5693,0.0,44.44,-0.0,0.0
r0122_c0066,40.8517918,-73.9280264,Residential,12,622.22,0.5714,5.8,1928.0,638857.0,14,1.7609,0.0,44.44,-0.0,0.0
r0123_c0060,40.8531431,-73.9387327,Residential,3,222.22,0.0,6.0,1926.0,591036.0,16,0.8868,0.0,0.0,0.0,0.0
r0123_c0061,40.8531431,-73.9369483,Residential,12,311.11,0.0,5.0,1937.0,428029.0,14,1.7583,0.0,0.0,0.0,0.0
r0123_c0062,40.8531431,-73.9351639,Residential,12,177.78,0.0,4.0,1952.0,448161.0,14,1.998,0.0,0.0,0.0,0.0
r0123_c0063,40.8531431,-73.9333795,Institutional,8,222.22,0.0,4.5,1930.0,292838.0,11,0.9352,0.0,0.0,0.0,0.0
r0123_c0064,40.8531431,-73.9315951,Mixed-Use,24,177.78,0.25,4.1,1918.0,471579.0,25,1.7173,0.0,0.0,0.0,0.0
r0123_c0065,40.8531431,-73.9298107,Residential,32,88.89,0.0,4.2,1926.0,500903.0,30,1.8429,0.0,44.44,-0.0,0.0
r0123_c0066,40.8531431,-73.9280264,Residential,9,355.56,0.0,5.8,1923.0,449701.0,10,1.4973,0.0,0.0,0.0,0.0
r0124_c0060,40.8544945,-73.9387327,Residential,12,88.89,0.5,5.0,1941.0,313608.0,10,1.2383,0.0,44.44,-0.0,0.0
r0124_c0061,40.8544945,-73.9369483,Residential,13,444.44,0.4,4.6,1934.0,607400.0,13,1.9164,0.0,88.89,1.0,0.0
r0124_c0062,40.8544945,-73.9351639,Residential,8,44.44,0.0,6.2,1954.0,619291.0,9,1.1058,0.0,0.0,0.0,0.0
r0124_c0063,40.8544945,-73.9333795,Residential,19,133.33,0.3333,3.9,1942.0,434524.0,18,2.1863,0.0,44.44,-0.0,1.0
r0124_c0064,40.8544945,-73.9315951,Residential,19,0.0,0.0,4.4,1913.0,454417.0,21,2.0609,0.0,0.0,0.0,0.0
r0124_c0065,40.8544945,-73.9298107,Mixed-Use,15,222.22,0.6,4.9,1922.0,463614.0,15,1.4521,0.0,44.44,-0.0,0.0
r0124_c0066,40.8544945,-73.9280264,Residential,12,44.44,0.0,5.2,1917.0,327605.0,12,0.7311,0.0,0.0,0.0,0.0
r0125_c0060,40.8558458,-73.9387327,Residential,9,133.33,0.0,4.6,1933.0,256290.0,8,1.5295,0.0,0.0,0.0,0.0
r0125_c0061,40.8558458,-73.9369483,Mixed-Use,7,888.89,0.4,6.0,1943.0,463633.0,9,1.5188,0.0,355.56,2.75,0.0
r0125_c0062,40.8558458,-73.9351639,Residential,8,88.89,0.0,5.1,1942.0,501977.0,8,0.7553,0.0,0.0,0.0,0.0
r0125_c0063,40.8558458,-73.9333795,Mixed-Use,7,133.33,0.3333,5.1,1945.0,356489.0,8,1.7664,0.0,44.44,-0.0,0.0
r0125_c0064,40.8558458,-73.9315951,Mixed-Use,16,133.33,0.0,5.3,1936.0,562190.0,18,2.2781,0.0,0.0,0.0,0.0
r0125_c0065,40.8558458,-73.9298107,Residential,22,266.67,0.3333,4.8,1922.0,581250.0,21,1.2917,44.44,133.33,1.585,0.3333
r0125_c0066,40.8558458,-73.9280264,Residential,18,133.33,0.3333,5.3,1923.0,526934.0,18,1.0668,0.0,0.0,0.0,0.0
r0126_c0061,40.8571972,-73.9369483,Residential,4,577.78,0.0,7.5,1936.0,450410.0,4,0.345,266.67,0.0,0.0,0.0
r0126_c0062,40.8571972,-73.9351639,Residential,7,355.56,0.0,5.9,1944.0,647832.0,7,0.4777,133.33,0.0,0.0,0.0
r0126_c0063,40.8571972,-73.9333795,Residential,12,177.78,0.25,5.2,1954.0,543782.0,13,1.1862,0.0,0.0,0.0,0.0
r0126_c0064,40.8571972,-73.9315951,Residential,24,133.33,0.3333,3.9,1930.0,416814.0,25,1.2692,0.0,88.89,1.0,0.5
r0126_c0065,40.8571972,-73.9298107,Residential,13,44.44,0.0,6.7,1928.0,672144.0,12,0.7731,0.0,0.0,0.0,0.0
r0126_c0066,40.8571972,-73.9280264,Residential,5,88.89,0.5,7.8,1935.0,355816.0,5,1.3895,0.0,44.44,-0.0,0.0
r0126_c0067,40.8571972,-73.926242,Institutional,3,666.67,0.0,5.0,1937.0,689673.0,19,0.284,44.44,0.0,0.0,0.0
r0127_c0063,40.8585485,-73.9333795,Residential,3,2711.11,0.0164,6.0,1939.0,102150.0,1,0.7078,266.67,0.0,0.0,0.0
r0127_c0064,40.8585485,-73.9315951,Residential,8,266.67,0.0,3.9,1939.0,535034.0,15,1.6989,0.0,44.44,-0.0,0.0
r0127_c0065,40.8585485,-73.9298107,Residential,8,0.0,0.0,6.7,1944.0,723078.0,9,1.0851,0.0,0.0,0.0,0.0
r0127_c0066,40.8585485,-73.9280264,Residential,4,0.0,0.0,9.8,1934.0,556918.0,4,0.6653,0.0,0.0,0.0,0.0
r0128_c0065,40.8598999,-73.9298107,Mixed-Use,12,177.78,0.0,6.6,1947.0,513255.0,11,2.0478,0.0,0.0,0.0,0.0
r0128_c0066,40.8598999,-73.9280264,Institutional,9,266.67,0.0,5.0,1945.0,374680.0,9,1.4732,0.0,0.0,0.0,0.0
r0128_c0067,40.8598999,-73.926242,Residential,7,44.44,0.0,8.4,1978.0,386198.0,10,1.7777,0.0,0.0,0.0,0.0
r0128_c0071,40.8598999,-73.9191044,Mixed-Use,6,711.11,0.0,1.0,1920.0,9992.0,4,1.2059,44.44,0.0,0.0,0.0
r0129_c0065,40.8612512,-73.9298107,Residential,11,888.89,0.0,4.8,1930.0,459113.0,11,1.6193,266.67,0.0,0.0,0.0
r0129_c0066,40.8612512,-73.9280264,Residential,20,0.0,0.0,4.7,1942.0,619855.0,18,0.9822,0.0,0.0,0.0,0.0
r0129_c0067,40.8612512,-73.926242,Mixed-Use,18,133.33,0.0,4.7,1920.0,395474.0,20,1.3646,0.0,0.0,0.0,0.0
r0129_c0068,40.8612512,-73.9244576,Commercial,4,222.22,0.4,2.0,1926.0,16123.0,4,1.4837,0.0,88.89,1.0,0.0
r0129_c0070,40.8612512,-73.9208888,Mixed-Use,4,400.0,0.0,2.2,1974.0,172260.0,7,1.9643,0.0,0.0,0.0,0.0
r0129_c0071,40.8612512,-73.9191044,Mixed-Use,7,133.33,0.0,1.0,1987.0,19983.0,5,1.704,0.0,0.0,0.0,0.0
r0129_c0072,40.8612512,-73.91732,Mixed-Use,3,222.22,0.0,,,0.0,0,0.8331,44.44,0.0,0.0,0.0
r0130_c0065,40.8626026,-73.9298107,Mixed-Use,4,533.33,0.0,9.0,1949.0,465974.0,4,0.5051,88.89,0.0,0.0,0.0
r0130_c0066,40.8626026,-73.9280264,Mixed-Use,12,0.0,0.0,5.7,1933.0,553277.0,12,1.6834,0.0,0.0,0.0,0.0
r0130_c0067,40.8626026,-73.926242,Residential,27,177.78,0.25,3.4,1927.0,480913.0,28,1.7815,0.0,0.0,0.0,0.0
r0130_c0068,40.8626026,-73.9244576,Residential,12,133.33,0.6667,5.0,1923.0,513529.0,12,1.4565,0.0,0.0,0.0,0.0
r0130_c0069,40.8626026,-73.9226732,Residential,10,44.44,0.0,4.9,1937.0,326311.0,11,1.1444,0.0,0.0,0.0,0.0
r0130_c0070,40.8626026,-73.9208888,Open Space,4,355.56,0.0,1.2,1965.0,29170.0,5,1.4476,0.0,0.0,0.0,0.0
r0130_c0071,40.8626026,-73.9191044,Residential,11,133.33,0.0,3.2,1948.0,315501.0,13,1.9124,0.0,0.0,0.0,0.0
r0130_c0072,40.8626026,-73.91732,Industrial,8,0.0,0.0,1.4,1956.0,143980.0,11,1.6817,0.0,0.0,0.0,0.0
